Fuel,U-233,Xe-135,Efficiency,Poison Fraction
0.561147,0.0433941,0.0185109,0,42.6576%
0.554568,0.0439739,0.00479181,0.05,10.8969%
0.553805,0.0439984,0.00275748,0.1,6.2672%
0.5537,0.0440631,0.00235522,0.12,5.3451%
0.553539,0.0440478,0.00193266,0.15,4.3876%
0.553123,0.0441196,0.0014904,0.2,3.3781%
0.552805,0.044137,0.000775967,0.4,1.7581%
0.552745,0.044096,0.000525072,0.6,1.1907%
0.552731,0.0441325,0.000396127,0.8,0.8976%
0.552644,0.0441523,0.000318551,1,0.7215%
