time,xe132,mo97,mo98,tc99,mo100,mo95,ru101,te130,ru102,rh103,te128,ru104,nb95,pd105,se82,ru103,i129,ru106,se80,sb125,pd107,se79,te132,pd108,mo99,pd106,sb123,i127,te129m,te127m,pd110,ag109,se78,sb121,cd111,se77,te125,tc99m,mo96,rh105,i132,te126,ag111,te125m,ru105,rh103m,te127,ru99,ru100,sb126,te122,te124,te129,se76,sb124,nb94,pd104,rh105m,rh106,nb93,ag110m,br79,cd110,mo94,ag107,xe129,te123,se74,te120,pd102,ru98,ru96,mo92,ag110,pu238,cm244,pu239,np237,u233,cf249,cf250,pb207,bk249,bi209,pu240,u232,cm246,am243,am241,pu241,u234,sm148,cs135,ce140,nd143,pb208,eu153,u235,gd157,w182,sm151,gd156,sm149,cm248,dy160,pu242,nd142,cf251,pr141,ra226,cs133,ba136,xe130,xe131,cm250,cm247,cm245,pu244,am242m,cm243,u238,u236,np236,pm147,th232,pa231,th230,th229,la139,ac227,in115,cf252,pb206,nd144,hg204,pb204,hg202,hg201,pu236,hg200,hg199,hg198,au197,hg196,sm147,ir193,ir191,in113,re187,w186,re185,cm242,w184,w183,th228,ta181,hf180,hf179,hf178,zr90,hf177,lu176,hf176,lu175,hf174,er170,gd155,er168,er167,er166,ho166m,zr91,ho165,er164,dy164,sr86,y89,dy163,gd154,er162,dy162,dy161,ba134,gd160,tb159,dy158,gd158,np235,dy156,sm152,sm154,gd152,eu151,nd150,sm150,fe58,nd148,eu152,nd146,eu154,nd145,es254,sm144,ce142,eu155,ba137,la138,ce138,ba138,xe136,ce136,ba135,cs137,xe134,ba132,ba130,xe128,ba133,sn126,xe126,xe124,sn124,sn122,sn120,sn119,ge74,sn118,sn117,cd116,sn116,sn115,cd114,sn114,cd113,sn112,cd112,cd108,cs134,cd106,zr96,zr94,zr93,zr92,rb85,sr90,sr88,rb87,sr87,kr86,sr84,kr84,ce144,kr83,kr82,kr85,gd153,br81,kr80,kr78,ge76,as75,ge73,ge72,ga71,ge70,ga69,cu65,ni64,cu63,ni62,ni61,ni60,ni59,co59,ta182,ni58,fe57,fe56,mn55,fe54,cr54,cr53,cr52,ce139,pa233,cr50,ti50,ti49,cf254,ca48,ti48,ti47,ca46,ti46,sc45,ca44,sn123,ca43,ca42,k41,k40,ca40,ar40,k39,ar38,cl37,pu237,sn113,ar36,s36,es255,tb160,cl35,s34,es253,s33,s32,p31,si30,cm241,si29,si28,al27,mg26,mg25,co58,th234,cf253,pr143,mg24,ra223,na23,ac225,th227,pm148m,pu246,ra225,f19,zr95,ce141,cd115m,u237,o17,y91,np239,o16,n15,sr89,eu156,n14,li7,ra224,nd147,ba140,cs136,b11,sn125,i131,b10,pm148,be9,xe133,rb86,np238,as74,li6,he4,pm149,la140,sm153,pa232,y90,ac226,he3,h3,ce143,pm151,h2,pb210,am242,be7,u240,pb212,bk250,pr142,h1,am244,cm249,am244m,pu243,u241,u239,th233,eu157,i130,xe135,i135,xe123,pb209,co58m,bi212,bi213,pb211,th226,am246m,in113m,xe131m,fr221,nb95m,tl207,pr144,bi211,bk251,rn220,tl208,np240m,rn222,pa234m,ra222,pa234,rn219,tl209,bi210,ba137m,np240,pr144m,in115m,pb214,fr223,po210,bi214,po216,xe135m,nb93m,am245,fr222,po218,at217,rn218,ba136m,po215,po211,po213,sb126m,po212,po214,y89m,th231,ra228,os187,i123,tl210,rn217,at218,ac228,tl206,hg206,yb170,subtotal,total
0,1.282903574172e-16,9.425533565492001e-17,9.525119687688e-17,9.618847802696e-17,9.718433924892e-17,9.232219328288e-17,9.818020047088e-17,1.2635721504515997e-16,9.911748162095999e-17,1.0011334284292001e-16,1.2442407267312e-16,1.0105062399300001e-16,9.232219328288e-17,1.0204648521495998e-16,7.96688977568e-17,1.0011334284292001e-16,1.2541993389508e-16,1.0304234643692e-16,7.773575538476e-17,1.2149506907912002e-16,1.0397962758699999e-16,7.67398941628e-17,1.282903574172e-16,1.0497548880895999e-16,9.618847802696e-17,1.0304234643692e-16,1.1956192670708e-16,1.2342821145116e-16,1.2541993389508e-16,1.2342821145116e-16,1.06908631181e-16,1.0591276995904001e-16,7.580261301272e-17,1.1762878433504e-16,1.0790449240296e-16,7.480675179076e-17,1.2149506907912002e-16,0.0,9.331805450484e-17,1.0204648521495998e-16,0.0,1.2249093030107998e-16,1.0790449240296e-16,0.0,1.0204648521495998e-16,0.0,0.0,9.618847802696e-17,9.718433924892e-17,1.2249093030107998e-16,1.1856606548512001e-16,1.2049920785715998e-16,0.0,7.386947064067999e-17,1.2055778792904e-16,9.132633206092001e-17,1.0105062399300001e-16,0.0,0.0,9.038905091084001e-17,1.06908631181e-16,7.67398941628e-17,1.06908631181e-16,9.132633206092001e-17,1.0397962758699999e-16,1.2541993389508e-16,1.1956192670708e-16,7.193632826864e-17,1.1663292311308e-16,9.911748162095999e-17,9.525119687688e-17,9.331805450484e-17,8.939318968888e-17,0.0,2.3156702414164003e-16,2.3742503132964005e-16,2.325628853636e-16,2.3057116291967997e-16,2.2670487817560003e-16,2.4228717729568e-16,2.4328303851764e-16,2.0133970705156e-16,2.4228717729568e-16,2.032728494236e-16,2.3350016651368003e-16,2.2570901695364e-16,2.3935817370168e-16,2.3642917010768e-16,2.3449602773564e-16,2.3449602773564e-16,2.2764215932568e-16,1.4387265653728e-16,1.312193610112e-16,1.3608150697723998e-16,1.3901051057124e-16,2.0233556827351996e-16,1.4873480250332e-16,2.2863802054764e-16,1.5265966731928001e-16,1.7697039714947998e-16,1.4680166013128e-16,1.5166380609731995e-16,1.4486851775924e-16,2.4129131607371994e-16,1.5558867091328002e-16,2.3543330888572e-16,1.3801464934928e-16,2.4422031966772e-16,1.370773681992e-16,2.1985100976564e-16,1.2928621863915998e-16,1.3221522223316e-16,1.2635721504515997e-16,1.2735307626711998e-16,2.4328303851764e-16,2.4035403492364e-16,2.3836231247972e-16,2.3742503132964005e-16,2.3543330888572e-16,2.3642917010768e-16,2.3156702414164003e-16,2.296338817696e-16,2.296338817696e-16,1.429353753872e-16,2.2570901695364e-16,2.2471315573168e-16,2.2377587458159997e-16,2.2278001335964e-16,1.3514422582716e-16,2.208468709876e-16,1.1177077714704e-16,2.4521618088968e-16,2.0034384582960001e-16,1.400063717932e-16,1.9841070345756e-16,1.9841070345756e-16,1.9647756108552e-16,1.9548169986355999e-16,2.296338817696e-16,1.9454441871348e-16,1.9354855749152e-16,1.9255269626955998e-16,1.9161541511948e-16,1.9061955389751998e-16,1.429353753872e-16,1.8769055030352e-16,1.8575740793148e-16,1.09837634775e-16,1.8183254311551999e-16,1.8089526196544e-16,1.7989940074348e-16,2.3543330888572e-16,1.7896211959339998e-16,1.7796625837144e-16,2.2184273220956e-16,1.760331159994e-16,1.7503725477744e-16,1.7404139355548e-16,1.731041124054e-16,8.746004731684e-17,1.7210825118344e-16,1.7117097003336e-16,1.7117097003336e-16,1.7017510881139998e-16,1.6917924758944e-16,1.6531296284535998e-16,1.5072652494724e-16,1.6337982047331998e-16,1.6238395925136e-16,1.6138809802939999e-16,1.6138809802939999e-16,8.84559085388e-17,1.6045081687931997e-16,1.5945495565736e-16,1.5945495565736e-16,8.359376257276e-17,8.646418609488e-17,1.584590944354e-16,1.4973066372528e-16,1.5752181328531997e-16,1.5752181328531997e-16,1.5652595206335998e-16,1.3028207986112e-16,1.5558867091328002e-16,1.5459280969131996e-16,1.5359694846936e-16,1.5359694846936e-16,2.2863802054764e-16,1.5166380609731995e-16,1.4779752135324e-16,1.4973066372528e-16,1.4779752135324e-16,1.4680166013128e-16,1.4580579890932e-16,1.4580579890932e-16,5.635402914856e-17,1.4387265653728e-16,1.4779752135324e-16,1.4193951416524e-16,1.4973066372528e-16,1.4094365294327999e-16,2.4714932326171995e-16,1.400063717932e-16,1.3801464934928e-16,1.5072652494724e-16,1.3315250338324e-16,1.341483646052e-16,1.341483646052e-16,1.341483646052e-16,1.3221522223316e-16,1.3221522223316e-16,1.312193610112e-16,1.3315250338324e-16,1.3028207986112e-16,1.282903574172e-16,1.2635721504515997e-16,1.2442407267312e-16,1.2928621863915998e-16,1.2249093030107998e-16,1.2249093030107998e-16,1.2055778792904e-16,1.2049920785715998e-16,1.1856606548512001e-16,1.1663292311308e-16,1.1563706189112e-16,7.187774819676e-17,1.1469978074104e-16,1.1370391951907998e-16,1.12766638369e-16,1.12766638369e-16,1.1177077714704e-16,1.1077491592507999e-16,1.1077491592507999e-16,1.09837634775e-16,1.0884177355304002e-16,1.0884177355304002e-16,1.0497548880895999e-16,1.3028207986112e-16,1.0304234643692e-16,9.331805450484e-17,9.132633206092001e-17,9.038905091084001e-17,8.939318968888e-17,8.25979013508e-17,8.746004731684e-17,8.55269049448e-17,8.453104372284001e-17,8.453104372284001e-17,8.359376257276e-17,8.160204012884e-17,8.160204012884e-17,1.400063717932e-16,8.066475897875999e-17,7.96688977568e-17,8.25979013508e-17,1.4873480250332e-16,7.873161660672001e-17,7.773575538476e-17,7.580261301272e-17,7.386947064067999e-17,7.287360941872001e-17,7.094046704668e-17,6.994460582472001e-17,6.900732467464e-17,6.801146345267999e-17,6.70741823026e-17,6.314931748664e-17,6.221203633656e-17,6.121617511459999e-17,6.022031389263999e-17,5.928303274256001e-17,5.829888753497599e-17,5.732645834176799e-17,5.732645834176799e-17,1.7697039714947998e-16,5.635402914856e-17,5.5381599955351996e-17,5.4409170762144e-17,5.344259957612401e-17,5.2470170382916e-17,5.2470170382916e-17,5.1497741189708e-17,5.0525311996500004e-17,1.3514422582716e-16,2.2670487817560003e-16,4.858631161727199e-17,4.858631161727199e-17,4.7613882424064e-17,2.4714932326171995e-16,4.6647311238043994e-17,4.6641453230856e-17,4.5674882044836e-17,4.4702452851628006e-17,4.4702452851628006e-17,4.373002365842e-17,4.2757594465211994e-17,1.1956192670708e-16,4.1785165272003997e-17,4.0812736078796e-17,3.9846164892775995e-17,3.8873735699568e-17,3.8873735699568e-17,3.8873735699568e-17,3.790130650636e-17,3.6928877313152e-17,3.5956448119944e-17,2.3057116291967997e-16,1.09837634775e-16,3.4989876933923996e-17,3.4984018926736e-17,2.4814518448368e-16,1.5558867091328002e-16,3.401744774071599e-17,3.3039160540320003e-17,2.4621204211163997e-16,3.20725893543e-17,3.1100160161092e-17,3.0127730967884e-17,2.9155301774676e-17,2.3449602773564e-16,2.8188730588656e-17,2.7216301395448e-17,2.6243872202239997e-17,2.5277301016220002e-17,2.4304871823011998e-17,5.635402914856e-17,2.2764215932568e-16,2.4621204211163997e-16,1.3901051057124e-16,2.3332442629803995e-17,2.1692200617164e-16,2.2365871443783997e-17,2.1891372861556002e-16,2.208468709876e-16,1.4387265653728e-16,2.3935817370168e-16,2.1891372861556002e-16,1.848201267814e-17,9.232219328288e-17,1.370773681992e-16,1.1177077714704e-16,2.3057116291967997e-16,1.6537154291723998e-17,8.84559085388e-17,2.325628853636e-16,1.5558867091328e-17,1.4592295905308e-17,8.646418609488e-17,1.5166380609731995e-16,1.3619866712099997e-17,6.824578374019999e-18,2.1791786739359996e-16,1.429353753872e-16,1.3608150697723998e-16,1.3221522223316e-16,1.0708437139664002e-17,1.2149506907912002e-16,1.2735307626711998e-16,9.741865953644e-18,1.4387265653728e-16,8.769436760436e-18,1.2928621863915998e-16,8.359376257276e-17,2.3156702414164003e-16,7.193632826864e-17,5.8509775793743994e-18,3.8932315771448e-18,1.4486851775924e-16,1.3608150697723998e-16,1.4873480250332e-16,2.2570901695364e-16,8.746004731684e-17,2.1985100976564e-16,2.9336899997504e-18,2.9336899997504e-18,1.3901051057124e-16,1.4680166013128e-16,1.9589176036671998e-18,0.0,2.3543330888572e-16,6.824578374019999e-18,2.3350016651368003e-16,0.0,2.4328303851764e-16,1.3801464934928e-16,9.806304032712e-19,2.3742503132964005e-16,2.4228717729568e-16,2.3742503132964005e-16,2.3642917010768e-16,2.3449602773564e-16,2.325628853636e-16,2.2670487817560003e-16,1.5265966731928001e-16,1.2635721504515997e-16,1.312193610112e-16,1.312193610112e-16,1.1956192670708e-16,0.0,5.635402914856e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0044955407083994e-14,5.0044955407083994e-14
4,57.988413154012,122.19802994167999,182.18402354679998,43.068068846176,159.80643608864,0.15101942530664,114.75836081292,97.41865953644,87.81152774812,1.8101242210919999,37.602548139772,36.52467481718,5.0373003809612,8.956892990452,17.263547183036,56.14899889698,0.42078065631404,9.325947443296,6.719134244636,3.1170456247348,4.4011208003444,4.0619421841592,153.36262818184002,2.9459918148451996,111.8879372908,0.06373511820543999,2.1211844027747997,0.0036167336378712,11.803884483820001,0.6244635662407999,1.5441706947568001,1.0907609384055998,1.5072652494724001,0.4191404143014,0.12811461720156,0.13004775957359999,0.0030690099657932,7.925883725364,0.09800446025524,8.722572702932,4.6653169245232,0.04753187032343199,0.7322508985,0.00041832029329508,0.9905890154907998,0.055188285718147996,0.0016267685961076,0.0013139510122683999,0.002773766403518,0.033431647021916,0.0004629583080676399,0.0004560458595857999,0.010708437139664,7.750143509724e-05,0.0020233556827351997,0.00017468577434616,1.1675008325684e-05,0.00070296086256,8.734288717308e-06,4.3314105148072e-06,5.5984974695716e-06,4.666488525960801e-08,2.7755238056743997e-08,3.6952309341904e-07,2.7491627733284e-09,6.209487619279999e-11,7.79114956004e-08,2.8282458703664e-09,5.6518053349824e-10,2.9413054090948e-10,3.3015728511568005e-10,2.7251449438576e-10,2.6114996044104e-10,8.681566652616e-14,4.0695575935036e-16,7.117478733419999e-16,5.538159995535199e-16,3.2183891490871994e-16,2.7087425237312e-16,2.4656352254291996e-16,4.885577994792e-16,2.4591914175224e-16,5.133957499563199e-16,2.4451322002712e-16,4.643056497208799e-16,4.2376823997992e-16,2.9231455868119997e-16,4.7285834021536e-16,2.5353455109664e-16,4.6869915511188e-16,2.5236294965903995e-16,2.1094683883988e-16,3.9318944245856e-16,2.6003693907532e-16,1.7966508045596e-16,2.5523337318116e-16,2.6366890353188e-16,2.302196824884e-16,3.0338619226652e-16,1.8118816232484002e-16,2.7948552293948003e-16,1.7697039714947998e-16,2.4837950477119996e-16,2.4199427693628e-16,1.6144667810128e-16,2.7556065812351996e-16,2.7181153352319997e-16,2.454505011772e-16,1.4826616192827998e-16,2.5335881088099996e-16,1.824769239062e-16,1.572874929978e-16,2.5212862937151996e-16,1.6414136140776e-16,2.4328303851764e-16,2.4035403492364e-16,2.3836231247972e-16,2.3748361140152e-16,2.3543330888572e-16,2.3637059003579996e-16,2.3156702414164003e-16,2.296338817696e-16,2.296338817696e-16,1.7433429391488e-16,2.2629481767243996e-16,2.2471315573168e-16,2.2377587458159997e-16,2.2278001335964e-16,1.3783890913364e-16,2.2078829091572e-16,1.1850748541324001e-16,2.4451322002712e-16,2.0034384582960001e-16,1.4129513337456e-16,1.9841070345756e-16,1.9841070345756e-16,1.9647756108552e-16,1.9548169986355999e-16,2.2898950097891997e-16,1.9454441871348e-16,1.9354855749152e-16,1.9255269626955998e-16,1.9161541511948e-16,1.9061955389751998e-16,1.4334543589035998e-16,1.8769055030352e-16,1.8575740793148e-16,1.121808376502e-16,1.8183254311551999e-16,1.8089526196544e-16,1.7989940074348e-16,4.2066349617028e-16,1.7896211959339998e-16,1.7796625837144e-16,2.2096403113135996e-16,1.760331159994e-16,1.7503725477744e-16,1.7404139355548e-16,1.731041124054e-16,1.4398981668104e-16,1.7210825118344e-16,1.7117097003336e-16,1.7117097003336e-16,1.7017510881139998e-16,1.6917924758944e-16,1.6531296284535998e-16,1.5096084523476e-16,1.6337982047331998e-16,1.6238395925136e-16,1.6138809802939999e-16,1.6138809802939999e-16,9.249793349852001e-17,1.6045081687931997e-16,1.5945495565736e-16,1.5945495565736e-16,9.513403673312001e-17,9.10920117734e-17,1.584590944354e-16,1.4984782386904e-16,1.5752181328531997e-16,1.5752181328531997e-16,1.5652595206335998e-16,1.3075072043616e-16,1.5558867091328002e-16,1.5459280969131996e-16,1.5359694846936e-16,1.5359694846936e-16,2.2705635860687997e-16,1.5166380609731995e-16,1.4785610142512e-16,1.4973066372528e-16,1.4779752135324e-16,1.4680166013128e-16,1.4580579890932e-16,1.4580579890932e-16,6.039605410827999e-17,1.4387265653728e-16,1.4768036120947999e-16,1.4193951416524e-16,1.4961350358152e-16,1.4094365294327999e-16,2.4468896024276e-16,1.400063717932e-16,1.3807322942115998e-16,1.5043362458784e-16,1.3321108345512e-16,1.341483646052e-16,1.341483646052e-16,1.341483646052e-16,1.3221522223316e-16,1.3221522223316e-16,1.312193610112e-16,1.3315250338324e-16,1.3028207986112e-16,1.282903574172e-16,1.2635721504515997e-16,1.2442407267312e-16,1.291690584954e-16,1.2249093030107998e-16,1.2249093030107998e-16,1.2055778792904e-16,1.2049920785715998e-16,1.1856606548512001e-16,1.1663292311308e-16,1.1563706189112e-16,7.87901966786e-17,1.1469978074104e-16,1.1370391951907998e-16,1.12766638369e-16,1.12766638369e-16,1.1177077714704e-16,1.1077491592507999e-16,1.1077491592507999e-16,1.09837634775e-16,1.0884177355304002e-16,1.0884177355304002e-16,1.0497548880895999e-16,1.2975485921419997e-16,1.0304234643692e-16,9.331805450484e-17,9.132633206092001e-17,9.038905091084001e-17,8.939318968888e-17,8.265648142267999e-17,8.746004731684e-17,8.55269049448e-17,8.453104372284001e-17,8.453104372284001e-17,8.359376257276e-17,8.160204012884e-17,8.160204012884e-17,1.3865903013996002e-16,8.066475897875999e-17,7.96688977568e-17,8.253932127891999e-17,1.470359804188e-16,7.873161660672001e-17,7.773575538476e-17,7.580261301272e-17,7.386947064067999e-17,7.287360941872001e-17,7.094046704668e-17,6.994460582472001e-17,6.900732467464e-17,6.801146345267999e-17,6.70741823026e-17,6.314931748664e-17,6.221203633656e-17,6.121617511459999e-17,6.022031389263999e-17,5.928303274256001e-17,5.829888753497599e-17,5.732645834176799e-17,5.732645834176799e-17,1.7275263197412e-16,5.635402914856e-17,5.5381599955351996e-17,5.4409170762144e-17,5.344259957612401e-17,5.2470170382916e-17,5.2470170382916e-17,5.1497741189708e-17,5.0525311996500004e-17,1.3244954252067998e-16,4.0918180208179993e-16,4.858631161727199e-17,4.858631161727199e-17,4.7613882424064e-17,2.360776896764e-16,4.6647311238043994e-17,4.6641453230856e-17,4.5674882044836e-17,4.4702452851628006e-17,4.4702452851628006e-17,4.373002365842e-17,4.2757594465211994e-17,1.1704298361624e-16,4.1785165272003997e-17,4.0812736078796e-17,3.9846164892775995e-17,3.8873735699568e-17,3.8873735699568e-17,3.8873735699568e-17,3.790130650636e-17,3.6928877313152e-17,3.5956448119944e-17,2.1715632645915997e-16,1.0720153154039999e-16,3.4989876933923996e-17,3.4984018926736e-17,2.3144986399788e-16,1.4973066372528e-16,3.401744774071599e-17,3.3039160540320003e-17,2.4802802433991997e-16,3.20725893543e-17,3.1100160161092e-17,3.0127730967884e-17,2.9155301774676e-17,2.1545750437464e-16,2.8188730588656e-17,2.7216301395448e-17,2.6243872202239997e-17,2.5277301016220002e-17,2.4304871823011998e-17,1.0866603333740001e-16,2.0292136899231998e-16,2.1071251855236001e-16,2.1879656847179997e-16,2.3332442629803995e-17,1.9671188137304e-16,2.2365871443783997e-17,1.9823496324191997e-16,1.9044381368188e-16,1.3455842510835998e-16,1.8534734742831996e-16,1.8171538297176e-16,1.848201267814e-17,8.839732846692e-17,1.2588857447012e-16,1.0503406888084e-16,1.5289398760679999e-16,1.6537154291723998e-17,8.43553035072e-17,1.4387265653728e-16,1.5558867091328e-17,1.4592295905308e-17,8.189494048824001e-17,1.2635721504515997e-16,1.3619866712099997e-17,7.170200798112e-18,1.0274944607752001e-16,1.1100923621260001e-16,1.0948615434372001e-16,1.0708437139664e-16,1.0708437139664002e-17,9.115059184527999e-17,9.015473062332e-17,9.741865953644e-18,8.617128573547999e-17,8.769436760436e-18,7.621267351587998e-17,7.199490834052e-17,6.250493669596e-17,6.1509075474e-17,5.8509775793743994e-18,8.37695027884e-18,4.1351672740092e-17,3.8733143527056005e-17,3.5563961638348e-17,2.7626361898607997e-17,3.0936135959828e-17,2.2811079990071998e-17,2.9354474019068e-18,2.9319325975939998e-18,1.8552308764396e-17,1.4100223301516e-17,1.9589176036671998e-18,1.3086788057992e-17,3.7010889413784e-18,6.478955949927999e-18,2.0831073560528e-18,9.993760262727999e-18,1.1698440354436e-19,4.2517416170503985e-18,9.806304032712e-19,3.2675964094664e-19,1.6121235781375998e-21,4.879719987604e-83,3.488443280454e-22,0.0,0.0,0.0,1.9050239375376e-18,5.8017703189952e-19,3.9301370224291997e-19,5.2417448318223995e-21,1.5271824739115997e-30,2.3701497082647998e-18,3.760840614696e-20,9.478255630184e-19,5.940019288631999e-19,4.0818594085984e-19,3.3425789014728e-19,2.9723528471912e-19,6.4438079068e-20,8.570264516044e-20,6.625406129627999e-20,9.466539615807999e-21,5.2763070742316e-20,5.839847365717199e-21,2.4199427693628e-20,1.7697039714948002e-20,1.7749761779639998e-20,1.6853486679875997e-20,1.7931360002468003e-20,2.6858962956979997e-22,6.777714316516e-21,6.4730979427400005e-21,3.4743840632028e-21,7.744285502536e-22,6.191913597716e-22,5.8339893585292e-22,2.0350716971111997e-23,1.8452722642199998e-22,2.3244572521983996e-23,4.5680740052024e-23,1.2600573461387999e-24,5.7502198557408e-24,2.8428908883364e-23,9.355237479235998e-25,4.5446419764504006e-23,3.4943012876419995e-23,1.0942757427183999e-25,1.9554027993544e-24,1.092518340562e-23,1.4838332207203998e-25,7.14676876936e-24,6.1509075473999985e-24,3.2189749498060003e-24,3.4199045963544004e-25,2.6835530928228e-25,2.1241134063687996e-25,1.9401719806656e-26,1.6718752514552e-25,1.7251831168659997e-25,2.8341038775544003e-26,4.479618096663601e-28,3.0034002852876e-29,7.972747782868e-30,1.5301114775055999e-27,1.25947154542e-29,1.5488571005072e-29,2.3953391391732e-31,2.4000255449235997e-33,5.275721273512799e-31,1.7380707326796e-31,1.5687743249463998e-34,1367.844678398,1367.844678398
