Fuel,U-233,Xe-135,Efficiency,Poison Fraction
0.453093,0.0579343,0.00237003,0.04,0.04090892614565119
0.462964,0.0569187,0.00226888,1.0,0.039861767749439114
0.478209,0.0548135,0.00216052,5.0,0.039415837339341585
0.487695,0.0530737,0.00206877,7.0,0.038979193084333674
0.492673,0.0520248,0.00201091,8.0,0.03865291168827174
0.495669,0.0513209,0.00196855,10.0,0.03835766714925108
0.495773,0.0510969,0.00194231,15.0,0.038012286459648235
0.490114,0.0516498,0.0019366,25.0,0.03749482088991632
