time,xe136,cs135,xe134,cs133,xe131,kr86,kr84,kr83,xe132,kr85,xe130,rb85,o16,xe133,h3,xe128,n15,kr82,he3,xe135,h1,o17,h2,kr80,ba135,xe129,xe126,xe124,kr78,ar40,ar38,ar36,n14,cf249,pu238,pu239,np237,u233,cm246,pb207,bi209,pu240,cm244,u232,am241,cf250,pb208,u234,am243,eu153,u235,sm148,nd143,ce140,cm248,pu241,w182,sm147,dy160,gd157,pd105,gd156,sm149,sm151,pu242,nd142,pr141,mo95,nd144,cf251,la139,ba136,ra226,cm245,i129,cm250,cm247,te125,te126,pu244,i127,te124,u238,sb123,u236,am242m,np236,th232,pa231,th230,th229,ba134,gd155,in115,in113,cd111,cm243,cd110,pb206,hg204,pb204,hg202,gd154,rh103,hg201,hg200,hg199,hg198,au197,hg196,pd106,ac227,tc99,ir193,ir191,re187,w186,zr90,re185,w184,w183,ta181,hf180,hf179,hf178,zr91,hf177,lu176,hf176,sm152,lu175,y89,hf174,er170,fe58,sr86,er168,er167,er166,ho166m,ho165,er164,dy164,dy163,eu151,er162,dy162,gd152,dy161,gd160,tb159,dy158,gd158,dy156,sm154,ba137,nd150,sm150,nd148,nd146,nd145,sm144,ce142,la138,ce138,ba138,ce136,ba132,ba130,te130,te128,sn126,sn124,te123,cs137,sn122,te122,sb121,ge74,te120,sn120,eu152,sn119,sn118,sn117,cd116,sn116,sn115,cd114,sn114,cd113,sn112,cd112,pd110,ag109,cd108,pd108,ag107,pd107,bk249,eu154,cd106,ru104,pd104,pd102,ru102,ru101,mo100,ru100,pm147,ru99,se74,mo98,ru98,ba133,mo97,zr96,ru96,mo96,mo94,zr94,nb94,nb93,zr93,mo92,zr92,cf252,pu236,sb125,sr88,rb87,sr87,sr84,eu155,se82,br81,sr90,se80,br79,se79,se78,se77,ge76,se76,as75,th228,ge73,ge72,ga71,ge70,ga69,cu65,ni64,cu63,ni62,ni61,ni60,co59,ni59,ni58,fe57,fe56,mn55,fe54,cr54,cr53,cr52,cr50,ti50,ti49,ca48,ti48,ti47,ca46,ti46,sc45,ca44,ca43,ca42,k41,k40,ca40,cs134,k39,np235,cl37,s36,cl35,s34,s33,s32,p31,si30,es254,si29,si28,al27,mg26,cm242,mg25,mg24,na23,f19,ce144,ru106,gd153,li7,ag110m,cf254,b11,es255,ta182,es253,cf253,bk250,cm249,pu246,am244m,am244,pu243,pu237,am242,cm241,u241,b10,u240,np239,u239,np238,th227,u237,th234,pa233,th233,pa232,ra224,ra223,ac226,ra225,ac225,ce139,be9,sn123,tb160,te127m,sn113,eu157,eu156,sm153,pm151,pm148m,pm149,pm148,nd147,li6,ce143,pr143,pr142,ce141,ba140,la140,cs136,i135,sb124,te132,i131,i130,te129m,sb126,sn125,xe123,cd115m,ag111,ru105,rh105,nb95,ru103,zr95,he4,mo99,y91,sr89,y90,rb86,as74,co58,co58m,be7,te125m,pb212,te127,bi212,pb210,in113m,rn222,pb211,pr144,nb95m,tl207,tl208,rn220,rh103m,bi211,te129,ba137m,rh106,pb209,bk251,fr223,pb214,bi214,bi213,pr144m,rn219,nb93m,po210,po218,bi210,am245,fr221,am246m,po216,pa234m,ag110,pa234,in115m,sb126m,tl209,th231,po212,po215,po211,ra228,os187,y89m,tl210,np240m,at217,xe131m,po214,po213,at218,np240,ba136m,ac228,yb170,tl206,rn217,rn218,hg206,i132,i123,tc99m,th226,ra222,fr222,subtotal,total
0,1.3223063183295e-16,1.31234654544e-16,1.302972641544e-16,1.2930128686545e-16,1.273679191869e-16,8.360350537245e-17,8.161155079455001e-17,8.067416040495e-17,1.2830530957650001e-16,8.26075280835e-17,1.2637194189795e-16,8.26075280835e-17,1.556068046736e-17,1.2930128686545e-16,2.9340319194480002e-18,1.2443857421940001e-16,1.4593996628085004e-17,7.9678183116e-17,2.9340319194480002e-18,1.31234654544e-16,9.80744695119e-19,1.6539081686505e-17,1.959145914264e-18,7.774481543745e-17,1.31234654544e-16,1.2543455150835002e-16,1.2250520654085e-16,1.2057183886230001e-16,7.58114477589e-17,3.887826640866e-17,3.693318135024e-17,3.4993954981755e-17,1.3621454098874999e-17,2.423154157116e-16,2.3159401313055003e-16,2.325899904195e-16,2.305980358416e-16,2.2673130048450003e-16,2.393860707441e-16,2.0136317306595e-16,2.032965407445e-16,2.335273808091e-16,2.3745270306555006e-16,2.2573532319555005e-16,2.3452335809805005e-16,2.4331139300055004e-16,2.0235915035489997e-16,2.2766869087410004e-16,2.3645672577660003e-16,1.4875213744965003e-16,2.2866466816305e-16,1.438894248036e-16,1.3902671215755e-16,1.3609736719005e-16,2.4131943842265e-16,2.3452335809805005e-16,1.7699102293635e-16,1.4295203441400002e-16,1.5560680467360004e-16,1.5267745970610002e-16,1.0205837866769999e-16,1.5168148241714997e-16,1.4488540209255003e-16,1.4681876977110001e-16,2.3546074848765e-16,1.3803073486860002e-16,1.37093344479e-16,9.233295337560001e-17,1.400226894465e-16,2.4424878339015e-16,1.3515997680045002e-16,1.3223063183295e-16,2.1987663326055002e-16,2.3839009345514997e-16,1.2543455150835002e-16,2.4331139300055004e-16,2.4038204803305003e-16,1.2150922925190002e-16,1.2250520654085e-16,2.3745270306555006e-16,1.2344259693045e-16,1.2051325196295e-16,2.3159401313055003e-16,1.1957586157335e-16,2.29660645452e-16,2.3546074848765e-16,2.29660645452e-16,2.2573532319555005e-16,2.247393459066e-16,2.23801955517e-16,2.2280597822805003e-16,1.302972641544e-16,1.5074409202755e-16,1.117838039598e-16,1.0985043628125e-16,1.079170686027e-16,2.3645672577660003e-16,1.0692109131375e-16,2.0036719577700004e-16,1.9843382809845e-16,1.9843382809845e-16,1.9650046041990001e-16,1.497481147386e-16,1.0012501098915001e-16,1.9550448313094999e-16,1.9456709274135003e-16,1.935711154524e-16,1.9257513816344997e-16,1.9163774777385e-16,1.906417704849e-16,1.0305435595665e-16,2.2087261054950002e-16,9.619968873270001e-17,1.8771242551740002e-16,1.8577905783885003e-16,1.8185373558239999e-16,1.809163451928e-16,8.747024072955e-17,1.7992036790385002e-16,1.7898297751425002e-16,1.7798700022530001e-16,1.7605363254675003e-16,1.7505765525780002e-16,1.7406167796885002e-16,1.7312428757925e-16,8.846621801850001e-17,1.721283102903e-16,1.711909199007e-16,1.711909199007e-16,1.4781474706005002e-16,1.7019494261175e-16,8.64742634406e-17,1.6919896532280002e-16,1.653322299657e-16,5.63605971747e-17,8.360350537245e-17,1.6339886228715e-16,1.624028849982e-16,1.6140690770925e-16,1.6140690770925e-16,1.6046951731965e-16,1.594735400307e-16,1.594735400307e-16,1.5847756274175003e-16,1.4681876977110001e-16,1.5754017235215e-16,1.5754017235215e-16,1.4781474706005002e-16,1.565441950632e-16,1.5560680467360004e-16,1.5461082738464998e-16,1.536148500957e-16,1.536148500957e-16,1.5168148241714997e-16,1.497481147386e-16,1.3316802222255002e-16,1.4582279248215e-16,1.4582279248215e-16,1.438894248036e-16,1.4195605712505e-16,1.4096007983609998e-16,1.400226894465e-16,1.3803073486860002e-16,1.3416399951150002e-16,1.3416399951150002e-16,1.3416399951150002e-16,1.3223063183295e-16,1.2830530957650001e-16,1.2637194189795e-16,1.2637194189795e-16,1.2443857421940001e-16,1.2250520654085e-16,1.2051325196295e-16,1.1957586157335e-16,1.3316802222255002e-16,1.185798842844e-16,1.185798842844e-16,1.176424938948e-16,7.188612550244999e-17,1.1664651660585002e-16,1.1664651660585002e-16,1.4781474706005002e-16,1.1565053931690002e-16,1.147131489273e-16,1.1371717163835e-16,1.1277978124875002e-16,1.1277978124875002e-16,1.117838039598e-16,1.1078782667084999e-16,1.1078782667084999e-16,1.0985043628125e-16,1.0885445899230003e-16,1.0885445899230003e-16,1.0692109131375e-16,1.0592511402480002e-16,1.0498772363519999e-16,1.0498772363519999e-16,1.0399174634625e-16,1.0399174634625e-16,2.423154157116e-16,1.497481147386e-16,1.0305435595665e-16,1.0106240137875001e-16,1.0106240137875001e-16,9.912903370019998e-17,9.912903370019998e-17,9.81916433106e-17,9.719566602165001e-17,9.719566602165001e-17,1.4295203441400002e-16,9.619968873270001e-17,7.19447124018e-17,9.526229834310001e-17,9.526229834310001e-17,1.2930128686545e-16,9.426632105415001e-17,9.332893066455e-17,9.332893066455e-17,9.332893066455e-17,9.133697608665002e-17,9.133697608665002e-17,9.133697608665002e-17,9.039958569705002e-17,9.039958569705002e-17,8.94036084081e-17,8.94036084081e-17,2.4524476067910003e-16,2.29660645452e-16,1.2150922925190002e-16,8.5536873051e-17,8.454089576205001e-17,8.454089576205001e-17,8.161155079455001e-17,1.5074409202755e-16,7.9678183116e-17,7.874079272640001e-17,8.747024072955e-17,7.774481543745e-17,7.67488381485e-17,7.67488381485e-17,7.58114477589e-17,7.481547046995001e-17,7.387808008035e-17,7.387808008035e-17,7.288210279140001e-17,2.2186858783845e-16,7.094873511285e-17,6.995275782390002e-17,6.901536743430001e-17,6.801939014534999e-17,6.708199975575001e-17,6.31566774993e-17,6.221928710970001e-17,6.122330982074999e-17,6.022733253179999e-17,5.92899421422e-17,5.830568223311999e-17,5.733313970391e-17,5.733313970391e-17,5.63605971747e-17,5.5388054645490005e-17,5.4415512116280003e-17,5.344882827700501e-17,5.2476285747795e-17,5.2476285747795e-17,5.1503743218585e-17,5.0531200689375004e-17,4.8591974320889997e-17,4.8591974320889997e-17,4.761943179168e-17,4.6652747952405e-17,4.6646889262470005e-17,4.5680205423195e-17,4.470766289398501e-17,4.470766289398501e-17,4.3735120364775e-17,4.2762577835564994e-17,4.1790035306355e-17,4.0817492777145e-17,3.985080893787e-17,3.887826640866e-17,3.887826640866e-17,1.302972641544e-16,3.790572387945e-17,2.2866466816305e-16,3.596063882103e-17,3.498809629182e-17,3.4021412452544994e-17,3.3043011233400003e-17,3.2076327394125003e-17,3.1103784864915e-17,3.0131242335705006e-17,2.9158699806495004e-17,2.4717812835765e-16,2.819201596722e-17,2.7219473438010002e-17,2.6246930908799998e-17,2.5280247069525004e-17,2.3546074848765e-16,2.4307704540315002e-17,2.3335162011104997e-17,2.236847817183e-17,1.8484166744925e-17,1.400226894465e-16,1.0305435595665e-16,1.4875213744965003e-16,6.8253737742749996e-18,1.0692109131375e-16,2.4717812835765e-16,1.0709685201180002e-17,2.4817410564660004e-16,1.7699102293635e-16,2.4624073796805e-16,2.4624073796805e-16,2.4331139300055004e-16,2.423154157116e-16,2.393860707441e-16,2.3745270306555006e-16,2.3745270306555006e-16,2.3645672577660003e-16,2.305980358416e-16,2.3546074848765e-16,2.3452335809805005e-16,2.3452335809805005e-16,9.743001361905e-18,2.335273808091e-16,2.325899904195e-16,2.325899904195e-16,2.3159401313055003e-16,2.2087261054950002e-16,2.305980358416e-16,2.2766869087410004e-16,2.2673130048450003e-16,2.2673130048450003e-16,2.2573532319555005e-16,2.1794326558199998e-16,2.1694728829305003e-16,2.1987663326055002e-16,2.1893924287095003e-16,2.1893924287095003e-16,1.3515997680045002e-16,8.770458832695002e-18,1.1957586157335e-16,1.5560680467360004e-16,1.2344259693045e-16,1.0985043628125e-16,1.5267745970610002e-16,1.5168148241714997e-16,1.4875213744965003e-16,1.4681876977110001e-16,1.438894248036e-16,1.4488540209255003e-16,1.438894248036e-16,1.4295203441400002e-16,5.851659507078e-18,1.3902671215755e-16,1.3902671215755e-16,1.3803073486860002e-16,1.37093344479e-16,1.3609736719005e-16,1.3609736719005e-16,1.3223063183295e-16,1.31234654544e-16,1.2057183886230001e-16,1.2830530957650001e-16,1.273679191869e-16,1.2637194189795e-16,1.2543455150835002e-16,1.2250520654085e-16,1.2150922925190002e-16,1.1957586157335e-16,1.117838039598e-16,1.079170686027e-16,1.0205837866769999e-16,1.0205837866769999e-16,9.233295337560001e-17,1.0012501098915001e-16,9.233295337560001e-17,3.893685330801e-18,9.619968873270001e-17,8.846621801850001e-17,8.64742634406e-17,8.747024072955e-17,8.360350537245e-17,7.19447124018e-17,5.63605971747e-17,5.63605971747e-17,6.8253737742749996e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0050788114705e-14,5.0050788114705e-14
300,26446.12636659,23762.84637636,23926.88969454,21800.185248135003,13076.59593492,6936.68888304,4046.5971381044997,2389.7596244865,1206.8901266100002,1302.3867725505002,90.3409987977,32.685631147365,203.06219314710003,604.0309322985,262.41072218865,18.191232248175,49.734418858215,5.611453219743,6.227787400905001,45.87354219105001,0.94910776947,0.1247900956155,0.09151273678470001,0.022596967079295,0.002766473387307,0.0001286568309726,6.491428447980001e-05,7.997111761275e-07,5.029685309197501e-07,2.5795811783805007e-07,2.4506899998105e-07,2.3217988212405e-07,9.039958569705001e-08,6.7960803246e-16,7.639731675239999e-16,7.024569232065e-16,6.92497150317e-16,6.801939014535e-16,5.020897274295e-16,6.08132015253e-16,6.0930375324e-16,4.8867332747835e-16,6.901536743430001e-16,4.876773501894e-16,4.839863755303501e-16,5.91727683435e-16,4.554545555469e-16,4.594384647027e-16,4.729134515532001e-16,3.8368560384315e-16,3.2205218572695004e-16,4.3073088402120006e-16,4.1708013647265006e-16,4.083506884695e-16,2.866071116202e-16,4.507090166995501e-16,3.2509870449315e-16,1.9737926391015e-16,3.0242557444470008e-16,3.0535491941220004e-16,3.061751360031e-16,3.0336296483429994e-16,2.8977080418510005e-16,2.9182134566235003e-16,2.7647157803264997e-16,2.7606146973720004e-16,2.7395234136060004e-16,2.690310418152e-16,2.1249468394245e-16,2.635238732763e-16,2.404406349324e-16,2.6440267676655004e-16,2.5719648814650007e-16,2.391517231467e-16,2.5045899472125e-16,2.4401443579275e-16,2.4049922183175e-16,1.5765734615085e-16,2.4495182618235003e-16,2.3751128996490003e-16,2.2725858257865e-16,2.372769423675e-16,2.3159401313055003e-16,2.152482682119e-16,2.29660645452e-16,2.3452335809805005e-16,2.29660645452e-16,2.2643836598775e-16,2.247393459066e-16,2.23801955517e-16,2.2280597822805003e-16,1.6164125530665e-16,1.6773429283905e-16,2.2251304373130004e-16,2.014217599653e-16,2.1577555030605004e-16,2.3188694762730003e-16,1.6732418454360002e-16,2.0042578267635003e-16,1.9843382809845e-16,1.9843382809845e-16,1.9650046041990001e-16,1.59356366232e-16,1.9960556608545e-16,1.9550448313094999e-16,1.9456709274135003e-16,1.935711154524e-16,1.9257513816344997e-16,1.9163774777385e-16,1.906417704849e-16,1.471702911672e-16,2.1518968131255e-16,1.9245796436475e-16,1.8771242551740002e-16,1.8577905783885003e-16,1.8185373558239999e-16,1.809163451928e-16,1.7663950154025002e-16,1.7992036790385002e-16,1.7898297751425002e-16,1.7798700022530001e-16,1.7605363254675003e-16,1.7505765525780002e-16,1.7406167796885002e-16,1.7312428757925e-16,1.7435461246560002e-16,1.721283102903e-16,1.711909199007e-16,1.711909199007e-16,1.5220876451130002e-16,1.7019494261175e-16,1.7160102819614998e-16,1.6919896532280002e-16,1.653322299657e-16,1.6304734089105001e-16,1.6714842384555002e-16,1.6339886228715e-16,1.624028849982e-16,1.6152408150794999e-16,1.613483208099e-16,1.6046951731965e-16,1.594735400307e-16,1.594735400307e-16,1.5847756274175003e-16,1.486935505503e-16,1.5754017235215e-16,1.5754017235215e-16,1.4951376714119998e-16,1.565441950632e-16,1.5560680467360004e-16,1.5461082738464998e-16,1.536148500957e-16,1.536148500957e-16,1.5168148241714997e-16,1.497481147386e-16,1.356872588946e-16,1.4582279248215e-16,1.4582279248215e-16,1.438894248036e-16,1.4195605712505e-16,1.4096007983609998e-16,1.400226894465e-16,1.3808932176795e-16,1.3416399951150002e-16,1.3416399951150002e-16,1.3416399951150002e-16,1.3223063183295e-16,1.2830530957650001e-16,1.2637194189795e-16,1.2637194189795e-16,1.2443857421940001e-16,1.2250520654085e-16,1.2051325196295e-16,1.1957586157335e-16,1.3070737244985e-16,1.185798842844e-16,1.185798842844e-16,1.176424938948e-16,1.1940010087530003e-16,1.1664651660585002e-16,1.1664651660585002e-16,1.4172170952765e-16,1.1565053931690002e-16,1.147131489273e-16,1.1371717163835e-16,1.1277978124875002e-16,1.1277978124875002e-16,1.117838039598e-16,1.1078782667084999e-16,1.1078782667084999e-16,1.0985043628125e-16,1.0885445899230003e-16,1.0885445899230003e-16,1.0692109131375e-16,1.0592511402480002e-16,1.0498772363519999e-16,1.0498772363519999e-16,1.0399174634625e-16,1.0399174634625e-16,5.312660033058e-16,1.4013986324520001e-16,1.0305435595665e-16,1.0106240137875001e-16,1.0106240137875001e-16,9.912903370019998e-17,9.912903370019998e-17,9.81916433106e-17,9.719566602165001e-17,9.719566602165001e-17,2.314182524325e-16,9.619968873270001e-17,9.637544943075e-17,9.526229834310001e-17,9.526229834310001e-17,1.2250520654085e-16,9.426632105415001e-17,9.332893066455e-17,9.332893066455e-17,9.332893066455e-17,9.133697608665002e-17,9.133697608665002e-17,9.133697608665002e-17,9.039958569705002e-17,9.039958569705002e-17,8.94036084081e-17,8.94036084081e-17,1.9773078530625002e-16,1.8818112071219997e-16,1.9866817569585003e-16,8.5536873051e-17,8.454089576205001e-17,8.454089576205001e-17,8.161155079455001e-17,1.336953043167e-16,7.9678183116e-17,7.874079272640001e-17,8.577122064840001e-17,7.774481543745e-17,7.67488381485e-17,7.67488381485e-17,7.58114477589e-17,7.481547046995001e-17,7.387808008035e-17,7.387808008035e-17,7.288210279140001e-17,1.680272273358e-16,7.094873511285e-17,6.995275782390002e-17,6.901536743430001e-17,6.801939014534999e-17,6.708199975575001e-17,6.31566774993e-17,6.221928710970001e-17,6.122330982074999e-17,6.022733253179999e-17,5.92899421422e-17,5.830568223311999e-17,5.733313970391e-17,5.733313970391e-17,5.63605971747e-17,5.5388054645490005e-17,5.4415512116280003e-17,5.344882827700501e-17,5.2476285747795e-17,5.2476285747795e-17,5.1503743218585e-17,5.0531200689375004e-17,4.8591974320889997e-17,4.8591974320889997e-17,4.761943179168e-17,4.6652747952405e-17,4.6646889262470005e-17,4.5680205423195e-17,4.470766289398501e-17,4.470766289398501e-17,4.3735120364775e-17,4.2762577835564994e-17,4.1790035306355e-17,4.0817492777145e-17,3.985080893787e-17,3.887826640866e-17,3.887826640866e-17,9.889468610280002e-17,3.790572387945e-17,1.3527715059914999e-16,3.596063882103e-17,3.498809629182e-17,3.4021412452544994e-17,3.3043011233400003e-17,3.2076327394125003e-17,3.1103784864915e-17,3.0131242335705006e-17,2.9158699806495004e-17,1.1629499520975e-16,2.819201596722e-17,2.7219473438010002e-17,2.6246930908799998e-17,2.5280247069525004e-17,1.2074759956035e-16,2.4307704540315002e-17,2.3335162011104997e-17,2.236847817183e-17,1.8484166744925e-17,6.749210805120001e-17,5.887983384675e-17,6.262939540515e-17,1.3515997680045002e-17,4.6506280704029997e-17,7.950242241795e-18,1.0709685201180002e-17,1.33578130518e-18,2.8900917449355e-17,6.66718914603e-20,2.0921381757885e-21,5.558139141334501e-20,1.600594090242e-26,1.5566539157295e-22,0.0,0.0,8.577122064840001e-27,2.4934584363360003e-18,3.0260133514275e-21,4.1385785700840005e-19,0.0,9.743001361905e-18,4.6277791796565e-27,4.070617766838e-22,0.0,4.3524207527115005e-23,5.0285135712105e-19,1.4060855844e-23,4.074132980799e-20,2.0358947524124999e-19,0.0,1.0662815681699999e-26,8.706013243410002e-19,3.099246975615e-19,0.0,1.4066714533935004e-21,1.204546650636e-21,2.9826590459085005e-17,8.770458832695002e-18,2.391517231467e-17,8.764600142760001e-18,1.8325982116680003e-17,1.8033047619930003e-17,0.0,1.7201113649160002e-22,3.6394181876219994e-63,0.0,9.35046913626e-19,2.1296337913725e-57,5.870407314870001e-21,8.512676475555001e-25,5.851659507078e-18,3.4648292275589995e-82,6.497287137915001e-23,0.0,2.28488907465e-19,1.128383681481e-23,1.7101515920265e-24,1.8150221418630003e-23,0.0,3.8104919337240004e-18,8.35449184731e-45,7.106590891155e-28,0.0,2.5737224884455e-19,8.483383025880002e-24,5.204860138254e-26,1.155333655182e-52,1.0510489743390001e-18,8.143579009650001e-29,0.0,1.102605445767e-77,4.267469748654e-18,5.0050788114705e-19,3.589033454181e-18,5.3401958757525e-18,1.353357374985e-49,2.5303681829265e-18,1.4119442743350001e-18,2.1753315728655003e-20,1.1881423188180002e-21,5.95242897396e-22,6.005157183375001e-18,0.0,1.3715193137835e-19,9.637544943075e-19,9.977348959305002e-20,6.415265478825001e-20,9.461784245025e-21,9.051675949575e-21,1.083857637975e-20,1.6509788236830001e-21,6.4328415486300005e-22,2.8426363564620004e-21,2.3182836072794998e-21,8.313481017765e-23,1.682615749332e-22,1.5027539683275e-22,4.920713676406499e-22,3.812835409698e-23,2.3358596770845e-22,1.9978132678350004e-23,5.513027228835e-23,1.5162289551779998e-23,1.0211696556705e-22,5.604422791821001e-24,7.74518809407e-24,5.752061778183e-24,3.6095388689535004e-24,1.1313130264485e-23,1.2203651134605002e-24,4.094052526578e-24,7.997111761275e-24,9.121980228795e-25,4.357107704659501e-24,2.0235915035489997e-24,4.026091723332e-25,2.4928725673425e-25,3.8479875493080005e-25,1.360387802907e-24,7.212047309985e-25,7.551851326215001e-25,4.6887095549805e-25,1.940398106472e-26,3.760107200283e-27,1.3094172004724999e-27,1.668554893488e-27,5.388823002213e-28,4.228802395083e-28,1.120181515572e-27,2.9891036048370002e-28,4.8873191437770005e-28,7.74518809407e-29,3.9487570161900004e-29,4.3424609798220005e-29,4.4051489621265e-29,4.8158431265700004e-30,1.2906693926805e-30,1.4722887806654999e-30,4.063587338916e-31,5.4550261984785e-31,1.3668323618355002e-31,5.88212469474e-33,3.3458978218784996e-33,9.409056035610001e-35,3.4349499088905e-35,1.202203174662e-34,2.5690355364974998e-46,7.34679717849e-52,1.192829270766e-50,0.0,0.0,0.0,126196.1811999,126196.1811999
