time,xe132,mo95,mo97,mo98,tc99,mo100,ru101,te130,ru102,rh103,ru104,te128,pd105,se82,i129,pd106,se80,nb95,pd107,se79,pd108,sb125,sb123,ru106,i127,te125,ru103,ag109,pd110,se78,cd111,sb121,se77,te132,mo99,te129m,te127m,mo96,te126,tc99m,rh105,i132,se76,ru99,ag111,ru100,te124,te125m,ru105,rh103m,te122,te127,sb126,te129,nb94,sb124,br79,pd104,nb93,cd110,rh106,ag110m,xe129,ag107,rh105m,mo94,te123,se74,te120,ru98,pd102,ru96,mo92,ag110,cf249,pu238,pu239,np237,u233,cm246,pb207,bi209,pu240,cm244,u232,am241,cf250,pb208,u234,am243,eu153,u235,sm148,nd143,ce140,cm248,cs135,pu241,w182,sm147,dy160,gd157,gd156,cs133,sm149,sm151,pu242,nd142,pr141,nd144,cf251,la139,ba136,ra226,xe131,cm245,xe130,cm250,cm247,pu244,u238,u236,am242m,np236,th232,pa231,th230,th229,ba134,gd155,in115,in113,cm243,pb206,hg204,pb204,hg202,gd154,hg201,hg200,hg199,hg198,au197,hg196,ac227,ir193,ir191,re187,w186,zr90,re185,w184,w183,ta181,hf180,hf179,hf178,zr91,hf177,lu176,hf176,sm152,lu175,y89,hf174,er170,fe58,sr86,er168,er167,er166,ho166m,ho165,er164,dy164,dy163,eu151,er162,dy162,gd152,dy161,gd160,tb159,dy158,gd158,dy156,sm154,ba137,nd150,sm150,nd148,nd146,nd145,sm144,ce142,la138,ce138,ba138,xe136,ce136,ba135,xe134,ba132,ba130,xe128,sn126,xe126,xe124,sn124,cs137,sn122,ge74,sn120,eu152,sn119,sn118,sn117,cd116,sn116,sn115,cd114,sn114,cd113,sn112,cd112,cd108,rb85,bk249,eu154,cd106,pm147,ba133,zr96,zr94,zr93,zr92,cf252,pu236,sr88,rb87,sr87,kr86,sr84,kr84,kr83,eu155,kr82,br81,sr90,kr80,kr78,ge76,as75,th228,ge73,ge72,ga71,ge70,ga69,cu65,ni64,cu63,kr85,ni62,ni61,ni60,co59,ni59,ni58,fe57,fe56,mn55,fe54,cr54,cr53,cr52,cr50,ti50,ti49,ca48,ti48,ti47,ca46,ti46,sc45,ca44,ca43,ca42,k41,k40,ca40,ar40,cs134,k39,np235,ar38,cl37,ar36,s36,cl35,s34,s33,s32,p31,si30,es254,si29,si28,al27,mg26,cm242,mg25,mg24,na23,f19,ce144,o17,o16,gd153,n15,n14,li7,cf254,b11,es255,ta182,es253,cf253,bk250,cm249,pu246,am244m,am244,pu243,pu237,am242,cm241,u241,b10,u240,np239,u239,np238,th227,u237,th234,pa233,th233,pa232,ra224,ra223,ac226,ra225,ac225,ce139,be9,sn123,tb160,sn113,eu157,eu156,sm153,pm151,pm148m,pm149,pm148,nd147,li6,ce143,pr143,pr142,ce141,ba140,la140,cs136,i135,xe135,xe133,i131,i130,sn125,xe123,cd115m,zr95,he4,y91,sr89,y90,he3,rb86,as74,co58,co58m,h3,h2,h1,be7,pb212,bi212,pb210,in113m,rn222,pb211,pr144,nb95m,tl207,tl208,rn220,bi211,ba137m,pb209,bk251,fr223,pb214,bi214,bi213,pr144m,rn219,nb93m,po210,po218,bi210,am245,fr221,am246m,po216,pa234m,pa234,in115m,sb126m,tl209,th231,po212,po215,po211,ra228,os187,y89m,tl210,np240m,at217,xe131m,po214,po213,at218,np240,ba136m,ac228,yb170,tl206,rn217,rn218,hg206,th226,ra222,fr222,subtotal,total
0,1.2830530957650001e-16,9.233295337560001e-17,9.426632105415001e-17,9.526229834310001e-17,9.619968873270001e-17,9.719566602165001e-17,9.81916433106e-17,1.2637194189795e-16,9.912903370019998e-17,1.0012501098915001e-16,1.0106240137875001e-16,1.2443857421940001e-16,1.0205837866769999e-16,7.9678183116e-17,1.2543455150835002e-16,1.0305435595665e-16,7.774481543745e-17,9.233295337560001e-17,1.0399174634625e-16,7.67488381485e-17,1.0498772363519999e-16,1.2150922925190002e-16,1.1957586157335e-16,1.0305435595665e-16,1.2344259693045e-16,1.2150922925190002e-16,1.0012501098915001e-16,1.0592511402480002e-16,1.0692109131375e-16,7.58114477589e-17,1.079170686027e-16,1.176424938948e-16,7.481547046995001e-17,1.2830530957650001e-16,9.619968873270001e-17,1.2543455150835002e-16,1.2344259693045e-16,9.332893066455e-17,1.2250520654085e-16,0.0,1.0205837866769999e-16,0.0,7.387808008035e-17,9.619968873270001e-17,1.079170686027e-16,9.719566602165001e-17,1.2051325196295e-16,0.0,1.0205837866769999e-16,0.0,1.185798842844e-16,0.0,1.2250520654085e-16,0.0,9.133697608665002e-17,1.2057183886230001e-16,7.67488381485e-17,1.0106240137875001e-16,9.039958569705002e-17,1.0692109131375e-16,0.0,1.0692109131375e-16,1.2543455150835002e-16,1.0399174634625e-16,0.0,9.133697608665002e-17,1.1957586157335e-16,7.19447124018e-17,1.1664651660585002e-16,9.526229834310001e-17,9.912903370019998e-17,9.332893066455e-17,8.94036084081e-17,0.0,2.423154157116e-16,2.3159401313055003e-16,2.325899904195e-16,2.305980358416e-16,2.2673130048450003e-16,2.393860707441e-16,2.0136317306595e-16,2.032965407445e-16,2.335273808091e-16,2.3745270306555006e-16,2.2573532319555005e-16,2.3452335809805005e-16,2.4331139300055004e-16,2.0235915035489997e-16,2.2766869087410004e-16,2.3645672577660003e-16,1.4875213744965003e-16,2.2866466816305e-16,1.438894248036e-16,1.3902671215755e-16,1.3609736719005e-16,2.4131943842265e-16,1.31234654544e-16,2.3452335809805005e-16,1.7699102293635e-16,1.4295203441400002e-16,1.5560680467360004e-16,1.5267745970610002e-16,1.5168148241714997e-16,1.2930128686545e-16,1.4488540209255003e-16,1.4681876977110001e-16,2.3546074848765e-16,1.3803073486860002e-16,1.37093344479e-16,1.400226894465e-16,2.4424878339015e-16,1.3515997680045002e-16,1.3223063183295e-16,2.1987663326055002e-16,1.273679191869e-16,2.3839009345514997e-16,1.2637194189795e-16,2.4331139300055004e-16,2.4038204803305003e-16,2.3745270306555006e-16,2.3159401313055003e-16,2.29660645452e-16,2.3546074848765e-16,2.29660645452e-16,2.2573532319555005e-16,2.247393459066e-16,2.23801955517e-16,2.2280597822805003e-16,1.302972641544e-16,1.5074409202755e-16,1.117838039598e-16,1.0985043628125e-16,2.3645672577660003e-16,2.0036719577700004e-16,1.9843382809845e-16,1.9843382809845e-16,1.9650046041990001e-16,1.497481147386e-16,1.9550448313094999e-16,1.9456709274135003e-16,1.935711154524e-16,1.9257513816344997e-16,1.9163774777385e-16,1.906417704849e-16,2.2087261054950002e-16,1.8771242551740002e-16,1.8577905783885003e-16,1.8185373558239999e-16,1.809163451928e-16,8.747024072955e-17,1.7992036790385002e-16,1.7898297751425002e-16,1.7798700022530001e-16,1.7605363254675003e-16,1.7505765525780002e-16,1.7406167796885002e-16,1.7312428757925e-16,8.846621801850001e-17,1.721283102903e-16,1.711909199007e-16,1.711909199007e-16,1.4781474706005002e-16,1.7019494261175e-16,8.64742634406e-17,1.6919896532280002e-16,1.653322299657e-16,5.63605971747e-17,8.360350537245e-17,1.6339886228715e-16,1.624028849982e-16,1.6140690770925e-16,1.6140690770925e-16,1.6046951731965e-16,1.594735400307e-16,1.594735400307e-16,1.5847756274175003e-16,1.4681876977110001e-16,1.5754017235215e-16,1.5754017235215e-16,1.4781474706005002e-16,1.565441950632e-16,1.5560680467360004e-16,1.5461082738464998e-16,1.536148500957e-16,1.536148500957e-16,1.5168148241714997e-16,1.497481147386e-16,1.3316802222255002e-16,1.4582279248215e-16,1.4582279248215e-16,1.438894248036e-16,1.4195605712505e-16,1.4096007983609998e-16,1.400226894465e-16,1.3803073486860002e-16,1.3416399951150002e-16,1.3416399951150002e-16,1.3416399951150002e-16,1.3223063183295e-16,1.3223063183295e-16,1.31234654544e-16,1.302972641544e-16,1.2830530957650001e-16,1.2637194189795e-16,1.2443857421940001e-16,1.2250520654085e-16,1.2250520654085e-16,1.2057183886230001e-16,1.2051325196295e-16,1.3316802222255002e-16,1.185798842844e-16,7.188612550244999e-17,1.1664651660585002e-16,1.4781474706005002e-16,1.1565053931690002e-16,1.147131489273e-16,1.1371717163835e-16,1.1277978124875002e-16,1.1277978124875002e-16,1.117838039598e-16,1.1078782667084999e-16,1.1078782667084999e-16,1.0985043628125e-16,1.0885445899230003e-16,1.0885445899230003e-16,1.0498772363519999e-16,8.26075280835e-17,2.423154157116e-16,1.497481147386e-16,1.0305435595665e-16,1.4295203441400002e-16,1.2930128686545e-16,9.332893066455e-17,9.133697608665002e-17,9.039958569705002e-17,8.94036084081e-17,2.4524476067910003e-16,2.29660645452e-16,8.5536873051e-17,8.454089576205001e-17,8.454089576205001e-17,8.360350537245e-17,8.161155079455001e-17,8.161155079455001e-17,8.067416040495e-17,1.5074409202755e-16,7.9678183116e-17,7.874079272640001e-17,8.747024072955e-17,7.774481543745e-17,7.58114477589e-17,7.387808008035e-17,7.288210279140001e-17,2.2186858783845e-16,7.094873511285e-17,6.995275782390002e-17,6.901536743430001e-17,6.801939014534999e-17,6.708199975575001e-17,6.31566774993e-17,6.221928710970001e-17,6.122330982074999e-17,8.26075280835e-17,6.022733253179999e-17,5.92899421422e-17,5.830568223311999e-17,5.733313970391e-17,5.733313970391e-17,5.63605971747e-17,5.5388054645490005e-17,5.4415512116280003e-17,5.344882827700501e-17,5.2476285747795e-17,5.2476285747795e-17,5.1503743218585e-17,5.0531200689375004e-17,4.8591974320889997e-17,4.8591974320889997e-17,4.761943179168e-17,4.6652747952405e-17,4.6646889262470005e-17,4.5680205423195e-17,4.470766289398501e-17,4.470766289398501e-17,4.3735120364775e-17,4.2762577835564994e-17,4.1790035306355e-17,4.0817492777145e-17,3.985080893787e-17,3.887826640866e-17,3.887826640866e-17,3.887826640866e-17,1.302972641544e-16,3.790572387945e-17,2.2866466816305e-16,3.693318135024e-17,3.596063882103e-17,3.4993954981755e-17,3.498809629182e-17,3.4021412452544994e-17,3.3043011233400003e-17,3.2076327394125003e-17,3.1103784864915e-17,3.0131242335705006e-17,2.9158699806495004e-17,2.4717812835765e-16,2.819201596722e-17,2.7219473438010002e-17,2.6246930908799998e-17,2.5280247069525004e-17,2.3546074848765e-16,2.4307704540315002e-17,2.3335162011104997e-17,2.236847817183e-17,1.8484166744925e-17,1.400226894465e-16,1.6539081686505e-17,1.556068046736e-17,1.4875213744965003e-16,1.4593996628085004e-17,1.3621454098874999e-17,6.8253737742749996e-18,2.4717812835765e-16,1.0709685201180002e-17,2.4817410564660004e-16,1.7699102293635e-16,2.4624073796805e-16,2.4624073796805e-16,2.4331139300055004e-16,2.423154157116e-16,2.393860707441e-16,2.3745270306555006e-16,2.3745270306555006e-16,2.3645672577660003e-16,2.305980358416e-16,2.3546074848765e-16,2.3452335809805005e-16,2.3452335809805005e-16,9.743001361905e-18,2.335273808091e-16,2.325899904195e-16,2.325899904195e-16,2.3159401313055003e-16,2.2087261054950002e-16,2.305980358416e-16,2.2766869087410004e-16,2.2673130048450003e-16,2.2673130048450003e-16,2.2573532319555005e-16,2.1794326558199998e-16,2.1694728829305003e-16,2.1987663326055002e-16,2.1893924287095003e-16,2.1893924287095003e-16,1.3515997680045002e-16,8.770458832695002e-18,1.1957586157335e-16,1.5560680467360004e-16,1.0985043628125e-16,1.5267745970610002e-16,1.5168148241714997e-16,1.4875213744965003e-16,1.4681876977110001e-16,1.438894248036e-16,1.4488540209255003e-16,1.438894248036e-16,1.4295203441400002e-16,5.851659507078e-18,1.3902671215755e-16,1.3902671215755e-16,1.3803073486860002e-16,1.37093344479e-16,1.3609736719005e-16,1.3609736719005e-16,1.3223063183295e-16,1.31234654544e-16,1.31234654544e-16,1.2930128686545e-16,1.273679191869e-16,1.2637194189795e-16,1.2150922925190002e-16,1.1957586157335e-16,1.117838039598e-16,9.233295337560001e-17,3.893685330801e-18,8.846621801850001e-17,8.64742634406e-17,8.747024072955e-17,2.9340319194480002e-18,8.360350537245e-17,7.19447124018e-17,5.63605971747e-17,5.63605971747e-17,2.9340319194480002e-18,1.959145914264e-18,9.80744695119e-19,6.8253737742749996e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0050788114705e-14,5.0050788114705e-14
300,17013.63557124,10082.805378135,15132.996102105002,14342.072960880001,13715.193137835,12584.46598038,9039.958569705,7669.025124915001,6919.112813235,3656.4083884335,2878.3743650655,3033.629648343,1540.835452905,1358.044326933,813.7720319715,166.6211417514,528.453832137,2826.2320246440004,346.60009655460004,319.41577525620005,231.82836072795,375.24909033675004,190.0559014914,573.50715773715,172.83135308250002,30.465187662,915.127367847,122.32944584280001,121.6264030506,118.57988428440001,65.26580587590001,71.88612550245001,56.425042763985,284.732330841,188.47405520895,169.08179152410003,152.20876451130002,15.226735141065001,6.192635261295001,15.09198527256,10.97918493819,8.49510040575,0.12473150871614999,0.4576808577222,2.5995007241595003,0.21975945946185002,0.15045115753080002,1.6972624741695,0.9748860051840001,0.8993089050225,0.16234429809885,0.5323205674941001,0.18425579845575,0.15332191559895,0.01373276920764,0.05018553798321001,0.00028994656488315,0.0010305435595665,0.0004447917398652,0.00019234079056605,0.0005368903456434,0.00045486868655340005,1.199859698688e-05,1.4295203441399999e-05,0.0006924971503170001,2.923486277565e-05,1.0293718215795e-05,2.6528148025680003e-06,3.040660076265e-08,1.45295510388e-08,2.3663248647464998e-08,1.0217555246640001e-08,9.789870881385e-09,7.0538626817400004e-12,6.7960803246e-16,7.639731675239999e-16,7.024569232065e-16,6.92497150317e-16,6.801939014535e-16,5.020897274295e-16,6.08132015253e-16,6.0930375324e-16,4.8867332747835e-16,6.901536743430001e-16,4.876773501894e-16,4.839863755303501e-16,5.91727683435e-16,4.554545555469e-16,4.594384647027e-16,4.729134515532001e-16,3.8368560384315e-16,3.2205218572695004e-16,4.3073088402120006e-16,4.1708013647265006e-16,4.083506884695e-16,2.866071116202e-16,3.93703963632e-16,4.507090166995501e-16,3.2509870449315e-16,1.9737926391015e-16,3.0242557444470008e-16,3.0535491941220004e-16,3.0336296483429994e-16,2.653986540555e-16,2.8977080418510005e-16,2.9182134566235003e-16,2.7647157803264997e-16,2.7606146973720004e-16,2.7395234136060004e-16,2.1249468394245e-16,2.635238732763e-16,2.404406349324e-16,2.6440267676655004e-16,2.5719648814650007e-16,2.543843169777e-16,2.391517231467e-16,2.527438837959e-16,2.4401443579275e-16,2.4049922183175e-16,2.3751128996490003e-16,2.3159401313055003e-16,2.29660645452e-16,2.3452335809805005e-16,2.29660645452e-16,2.2643836598775e-16,2.247393459066e-16,2.23801955517e-16,2.2280597822805003e-16,1.6164125530665e-16,1.6773429283905e-16,2.2251304373130004e-16,2.014217599653e-16,2.3188694762730003e-16,2.0042578267635003e-16,1.9843382809845e-16,1.9843382809845e-16,1.9650046041990001e-16,1.59356366232e-16,1.9550448313094999e-16,1.9456709274135003e-16,1.935711154524e-16,1.9257513816344997e-16,1.9163774777385e-16,1.906417704849e-16,2.1518968131255e-16,1.8771242551740002e-16,1.8577905783885003e-16,1.8185373558239999e-16,1.809163451928e-16,1.7663950154025002e-16,1.7992036790385002e-16,1.7898297751425002e-16,1.7798700022530001e-16,1.7605363254675003e-16,1.7505765525780002e-16,1.7406167796885002e-16,1.7312428757925e-16,1.7435461246560002e-16,1.721283102903e-16,1.711909199007e-16,1.711909199007e-16,1.5220876451130002e-16,1.7019494261175e-16,1.7160102819614998e-16,1.6919896532280002e-16,1.653322299657e-16,1.6304734089105001e-16,1.6714842384555002e-16,1.6339886228715e-16,1.624028849982e-16,1.6152408150794999e-16,1.613483208099e-16,1.6046951731965e-16,1.594735400307e-16,1.594735400307e-16,1.5847756274175003e-16,1.486935505503e-16,1.5754017235215e-16,1.5754017235215e-16,1.4951376714119998e-16,1.565441950632e-16,1.5560680467360004e-16,1.5461082738464998e-16,1.536148500957e-16,1.536148500957e-16,1.5168148241714997e-16,1.497481147386e-16,1.356872588946e-16,1.4582279248215e-16,1.4582279248215e-16,1.438894248036e-16,1.4195605712505e-16,1.4096007983609998e-16,1.400226894465e-16,1.3808932176795e-16,1.3416399951150002e-16,1.3416399951150002e-16,1.3416399951150002e-16,1.3223063183295e-16,1.3223063183295e-16,1.31234654544e-16,1.302972641544e-16,1.2830530957650001e-16,1.2637194189795e-16,1.2443857421940001e-16,1.2250520654085e-16,1.2250520654085e-16,1.2057183886230001e-16,1.2051325196295e-16,1.3070737244985e-16,1.185798842844e-16,1.1940010087530003e-16,1.1664651660585002e-16,1.4172170952765e-16,1.1565053931690002e-16,1.147131489273e-16,1.1371717163835e-16,1.1277978124875002e-16,1.1277978124875002e-16,1.117838039598e-16,1.1078782667084999e-16,1.1078782667084999e-16,1.0985043628125e-16,1.0885445899230003e-16,1.0885445899230003e-16,1.0498772363519999e-16,8.688437173605001e-17,5.312660033058e-16,1.4013986324520001e-16,1.0305435595665e-16,2.314182524325e-16,1.2250520654085e-16,9.332893066455e-17,9.133697608665002e-17,9.039958569705002e-17,8.94036084081e-17,1.9773078530625002e-16,1.8818112071219997e-16,8.5536873051e-17,8.454089576205001e-17,8.454089576205001e-17,8.360350537245e-17,8.161155079455001e-17,8.161155079455001e-17,8.067416040495e-17,1.336953043167e-16,7.9678183116e-17,7.874079272640001e-17,8.577122064840001e-17,7.774481543745e-17,7.58114477589e-17,7.387808008035e-17,7.288210279140001e-17,1.680272273358e-16,7.094873511285e-17,6.995275782390002e-17,6.901536743430001e-17,6.801939014534999e-17,6.708199975575001e-17,6.31566774993e-17,6.221928710970001e-17,6.122330982074999e-17,7.833068443094999e-17,6.022733253179999e-17,5.92899421422e-17,5.830568223311999e-17,5.733313970391e-17,5.733313970391e-17,5.63605971747e-17,5.5388054645490005e-17,5.4415512116280003e-17,5.344882827700501e-17,5.2476285747795e-17,5.2476285747795e-17,5.1503743218585e-17,5.0531200689375004e-17,4.8591974320889997e-17,4.8591974320889997e-17,4.761943179168e-17,4.6652747952405e-17,4.6646889262470005e-17,4.5680205423195e-17,4.470766289398501e-17,4.470766289398501e-17,4.3735120364775e-17,4.2762577835564994e-17,4.1790035306355e-17,4.0817492777145e-17,3.985080893787e-17,3.887826640866e-17,3.887826640866e-17,3.887826640866e-17,9.889468610280002e-17,3.790572387945e-17,1.3527715059914999e-16,3.693318135024e-17,3.596063882103e-17,3.4993954981755e-17,3.498809629182e-17,3.4021412452544994e-17,3.3043011233400003e-17,3.2076327394125003e-17,3.1103784864915e-17,3.0131242335705006e-17,2.9158699806495004e-17,1.1629499520975e-16,2.819201596722e-17,2.7219473438010002e-17,2.6246930908799998e-17,2.5280247069525004e-17,1.2074759956035e-16,2.4307704540315002e-17,2.3335162011104997e-17,2.236847817183e-17,1.8484166744925e-17,6.749210805120001e-17,1.6539081686505e-17,1.556068046736e-17,6.262939540515e-17,1.4593996628085004e-17,1.3621454098874999e-17,1.3515997680045002e-17,7.950242241795e-18,1.0709685201180002e-17,1.33578130518e-18,2.8900917449355e-17,6.66718914603e-20,2.0921381757885e-21,5.558139141334501e-20,1.600594090242e-26,1.5566539157295e-22,0.0,0.0,8.577122064840001e-27,2.4934584363360003e-18,3.0260133514275e-21,4.1385785700840005e-19,0.0,9.743001361905e-18,4.6277791796565e-27,4.070617766838e-22,0.0,4.3524207527115005e-23,5.0285135712105e-19,1.4060855844e-23,4.074132980799e-20,2.0358947524124999e-19,0.0,1.0662815681699999e-26,8.706013243410002e-19,3.099246975615e-19,0.0,1.4066714533935004e-21,1.204546650636e-21,2.9826590459085005e-17,8.770458832695002e-18,2.391517231467e-17,8.764600142760001e-18,1.8033047619930003e-17,0.0,1.7201113649160002e-22,3.6394181876219994e-63,0.0,9.35046913626e-19,2.1296337913725e-57,5.870407314870001e-21,8.512676475555001e-25,5.851659507078e-18,3.4648292275589995e-82,6.497287137915001e-23,0.0,2.28488907465e-19,1.128383681481e-23,1.7101515920265e-24,1.8150221418630003e-23,0.0,0.0,7.704177264524999e-34,7.106590891155e-28,0.0,5.204860138254e-26,0.0,1.0510489743390001e-18,3.589033454181e-18,5.3401958757525e-18,2.5303681829265e-18,1.4119442743350001e-18,2.1753315728655003e-20,3.0664383119790005e-18,1.1881423188180002e-21,5.95242897396e-22,6.005157183375001e-18,0.0,2.8016255269170003e-18,1.959145914264e-18,9.80744695119e-19,1.3715193137835e-19,9.977348959305002e-20,9.461784245025e-21,9.051675949575e-21,1.083857637975e-20,1.6509788236830001e-21,6.4328415486300005e-22,2.8426363564620004e-21,2.3182836072794998e-21,8.313481017765e-23,1.682615749332e-22,1.5027539683275e-22,3.812835409698e-23,1.9978132678350004e-23,1.5162289551779998e-23,1.0211696556705e-22,5.604422791821001e-24,7.74518809407e-24,5.752061778183e-24,3.6095388689535004e-24,1.1313130264485e-23,1.2203651134605002e-24,4.094052526578e-24,7.997111761275e-24,9.121980228795e-25,4.357107704659501e-24,2.0235915035489997e-24,4.026091723332e-25,2.4928725673425e-25,3.8479875493080005e-25,1.360387802907e-24,7.551851326215001e-25,4.6887095549805e-25,1.940398106472e-26,3.760107200283e-27,1.3094172004724999e-27,1.668554893488e-27,5.388823002213e-28,4.228802395083e-28,1.120181515572e-27,2.9891036048370002e-28,4.8873191437770005e-28,7.74518809407e-29,3.9487570161900004e-29,4.3424609798220005e-29,4.4051489621265e-29,4.8158431265700004e-30,1.2906693926805e-30,1.4722887806654999e-30,4.063587338916e-31,5.4550261984785e-31,1.3668323618355002e-31,5.88212469474e-33,3.3458978218784996e-33,9.409056035610001e-35,3.4349499088905e-35,1.202203174662e-34,0.0,0.0,0.0,127836.61438170001,127836.61438170001
