,time,xe135,kr86,u235,u238,u233,th232,pu239,tc99,tc99m,mo99,nb95,ru103,rh105,Steps,xe135_error,kr86_error,u235_error,u238_error,u233_error,th232_error,pu239_error,tc99_error,tc99m_error,mo99_error,nb95_error,ru103_error,rh105_error
0,730,0.0008022126067700001,0.00016610167761,4315.106645200001,8819.305290299999,2.3044737254000002e-07,6.333901809600001e-05,50.673935225,0.0009966100656600002,0.00051204481124,0.006393758270000001,0.007649383564300002,0.0039763734943,0.0007993558211599999,1,0.04517487046632107,0.0008196721311474441,0.0003153579312521162,0.0,0.011343283582089648,0.00021473051320568728,0.0018827326519634511,1.16169961640602,0.6099230111206156,0.0019185674696227267,0.04419684308263718,0.004467353951890164,0.02315862789482839
1,730,0.0008022126067700001,0.00016610167761,4315.106645200001,8819.305290299999,2.3031133513000002e-07,6.333901809600001e-05,50.660331484,0.0009966100656600002,0.00051204481124,0.006393758270000001,0.007648023190200002,0.0039763734943,0.0007992197837500001,104,0.04517487046632107,0.0008196721311474441,0.0003153579312521162,0.0,0.010746268656716533,0.00021473051320568728,0.0016137708445400206,1.16169961640602,0.6099230111206156,0.0019185674696227267,0.04401114206128158,0.004467353951890164,0.02298450287306306
2,730,0.0008023486441800001,0.00016623771501999998,4315.106645200001,8819.305290299999,2.3031133513000002e-07,6.333901809600001e-05,50.646727743,0.0009967461030700002,0.0005121808486500001,0.006395118644100001,0.007650743938400002,0.0039763734943,0.0007993558211599999,106,0.045012953367875495,0.0016393442622948881,0.0003153579312521162,0.0,0.010746268656716533,0.00021473051320568728,0.0013448090371167309,1.1619946886987318,0.6103507271171943,0.0021317416329141104,0.044382544103992776,0.004467353951890164,0.02315862789482839
3,730,0.0008026207189999999,0.00016623771501999998,4315.106645200001,8819.305290299999,2.3031133513000002e-07,6.333901809600001e-05,50.687538966000005,0.00099701817789,0.0005123168860600001,0.006396479018200001,0.0076521043125,0.0039777338684,0.0007996278959800001,108,0.04468911917098447,0.0016393442622948881,0.0003153579312521162,0.0,0.010746268656716533,0.00021473051320568728,0.002151694459386882,1.1625848332841546,0.6107784431137725,0.0023449157962054943,0.044568245125348134,0.004810996563573972,0.023506877938359882
4,730,0.0008027567564099999,0.00016623771501999998,4315.106645200001,8819.305290299999,2.3017529772000003e-07,6.333901809600001e-05,50.687538966000005,0.0009971542153,0.0005124529234700001,0.0063978393923,0.007650743938400002,0.0039790942425,0.0007997639333899999,110,0.04452720207253889,0.0016393442622948881,0.0003153579312521162,0.0,0.010149253731343419,0.00021473051320568728,0.002151694459386882,1.1628799055768662,0.6112061591103507,0.002558089959496878,0.044382544103992776,0.00515463917525778,0.02368100296012535
5,730,0.0008027567564099999,0.00016623771501999998,4315.106645200001,8819.305290299999,2.3017529772000003e-07,6.333901809600001e-05,50.687538966000005,0.00099729025271,0.0005124529234700001,0.0063978393923,0.007649383564300002,0.0039790942425,0.0007997639333899999,112,0.04452720207253889,0.0016393442622948881,0.0003153579312521162,0.0,0.010149253731343419,0.00021473051320568728,0.002151694459386882,1.163174977869578,0.6112061591103507,0.002558089959496878,0.04419684308263718,0.00515463917525778,0.02368100296012535
6,730,0.0008028927938200001,0.00016623771501999998,4315.106645200001,8819.305290299999,2.3017529772000003e-07,6.333901809600001e-05,50.687538966000005,0.00099742629012,0.0005124529234700001,0.0063991997664,0.007648023190200002,0.0039790942425,0.0007998999708,114,0.04436528497409306,0.0016393442622948881,0.0003153579312521162,0.0,0.010149253731343419,0.00021473051320568728,0.002151694459386882,1.1634700501622897,0.6112061591103507,0.002771264122788262,0.04401114206128158,0.00515463917525778,0.023855127981891096
7,730,0.0008028927938200001,0.00016637375243000002,4315.106645200001,8819.305290299999,2.3003926030999998e-07,6.333901809600001e-05,50.687538966000005,0.00099742629012,0.00051258896088,0.0063991997664,0.007645302442000001,0.0039790942425,0.0007998999708,116,0.04436528497409306,0.0024590163934426587,0.0003153579312521162,0.0,0.009552238805970071,0.00021473051320568728,0.002151694459386882,1.1634700501622897,0.6116338751069289,0.002771264122788262,0.043639740018570274,0.00515463917525778,0.023855127981891096
8,730,0.0008030288312300001,0.00016637375243000002,4315.106645200001,8819.305290299999,2.2976718549000001e-07,6.333901809600001e-05,50.673935225,0.00099892270163,0.0005127249982899999,0.0064005601405,0.0076248968305,0.003980454616600001,0.00080003600821,132,0.04420336787564748,0.0024590163934426587,0.0003153579312521162,0.0,0.008358208955223958,0.00021473051320568728,0.0018827326519634511,1.1667158453821185,0.6120615911035068,0.002984438286079646,0.040854224698235866,0.0054982817869418076,0.0240292530036567
9,730,0.00080384505569,0.00016637375243000002,4315.106645200001,8819.305290299999,2.2935907326000003e-07,6.333901809600001e-05,50.673935225,0.00098871989588,0.0005180304572799999,0.0063991997664,0.007539193262200002,0.0039777338684,0.0007461651938500001,164,0.043231865284974025,0.0024590163934426587,0.0003153579312521162,0.0,0.0065671641791046126,0.00021473051320568728,0.0018827326519634511,1.1445854234287403,0.6287425149700595,0.002771264122788262,0.029155060352832166,0.004810996563573972,0.04492425561553178
10,730,0.0008056135420200001,0.00016637375243000002,4315.106645200001,8819.305290299999,2.2881492362000002e-07,6.333901809600001e-05,50.660331484,0.0008839710901799999,0.00050184200549,0.006396479018200001,0.0074983820392,0.0039750131202000005,0.00071759733775,228,0.04112694300518114,0.0024590163934426587,0.0003153579312521162,0.0,0.004179104477612037,0.00021473051320568728,0.0016137708445400206,0.9173797580407196,0.5778443113772453,0.0023449157962054943,0.023584029712163352,0.004123711340206356,0.08149051018631373
11,730,0.0008181289837399999,0.00016637375243000002,4315.106645200001,8819.305290299999,2.2840681139e-07,6.333901809600001e-05,50.633124001999995,0.0006740653665499999,0.00043885668466000014,0.006392397895899999,0.0074371652047,0.0039695716238,0.0007907854643299999,356,0.026230569948186528,0.0024590163934426587,0.0003153579312521162,0.0,0.002388059701492576,0.00021473051320568728,0.0010758472296933004,0.46208321038654454,0.3798118049615058,0.001705393306331071,0.015227483751160608,0.0027491408934709038,0.012188751523593888
