,time,xe135,kr86,u235,u238,u233,th232,pu239,tc99,tc99m,mo99,nb95,ru103,rh105,Steps,xe135_error,kr86_error,u235_error,u238_error,u233_error,th232_error,pu239_error,tc99_error,tc99m_error,mo99_error,nb95_error,ru103_error,rh105_error
0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
