K_eff,Burnup (GWd/MTIHM)
1.29323956,0.0
1.19914318,5.761
1.08449072,18.562
1.00550454,32.644
0.96716064,46.725
0.94866179,60.806999999999995
0.93764523,74.889
0.92924732,88.97
0.92194795,103.052
0.91515313,117.134
0.90847058,131.215
