K_eff,Burnup (GWd/MTIHM)
1.29323956,0.0
1.20039552,5.761
1.08580858,18.562
1.00673944,32.644
0.96834954,46.725
0.94982645,60.806999999999995
0.93879474,74.889
0.93039176,88.97
0.92308943,103.052
0.9162084,117.134
0.90958741,131.215
