time,mo100,tc99,mo95,mo98,mo97,ru101,xe132,ru102,rh103,te130,ru104,pd105,pd106,te128,pd107,se82,pd108,ru106,nb95,ag109,i129,ru103,se80,pd110,se79,cd111,sb125,sb123,te125,i127,se78,sb121,te132,mo99,se77,te129m,te126,te127m,rh105,tc99m,mo96,i132,ag111,ru99,rh103m,ru105,ru100,te124,te125m,sb126,te127,se76,pd104,te129,te122,nb94,sb124,br79,cd110,nb93,rh106,ag107,ag110m,rh105m,te123,xe129,mo94,se74,pd102,ru98,te120,ru96,mo92,ag110,cf249,pu238,pu239,np237,u233,cm246,pb207,bi209,pu240,cm244,u232,am241,cf250,pb208,u234,am243,eu153,u235,sm148,nd143,ce140,cm248,cs135,pu241,w182,sm147,dy160,gd157,gd156,cs133,sm149,sm151,pu242,nd142,pr141,nd144,cf251,la139,ba136,ra226,xe131,cm245,xe130,cm250,cm247,pu244,u238,u236,am242m,np236,th232,pa231,th230,th229,ba134,gd155,in115,in113,cm243,pb206,hg204,pb204,hg202,gd154,hg201,hg200,hg199,hg198,au197,hg196,ac227,ir193,ir191,re187,w186,zr90,re185,w184,w183,ta181,hf180,hf179,hf178,zr91,hf177,lu176,hf176,sm152,lu175,y89,hf174,er170,fe58,sr86,er168,er167,er166,ho166m,ho165,er164,dy164,dy163,eu151,er162,dy162,gd152,dy161,gd160,tb159,dy158,gd158,dy156,sm154,ba137,nd150,sm150,nd148,nd146,nd145,sm144,ce142,la138,ce138,ba138,xe136,ce136,ba135,xe134,ba132,ba130,xe128,sn126,xe126,xe124,sn124,cs137,sn122,ge74,sn120,eu152,sn119,sn118,sn117,cd116,sn116,sn115,cd114,sn114,cd113,sn112,cd112,cd108,rb85,bk249,eu154,cd106,pm147,ba133,zr96,zr94,zr93,zr92,cf252,pu236,sr88,rb87,sr87,kr86,sr84,kr84,kr83,eu155,kr82,br81,sr90,kr80,kr78,ge76,as75,th228,ge73,ge72,ga71,ge70,ga69,cu65,ni64,cu63,kr85,ni62,ni61,ni60,co59,ni59,ni58,fe57,fe56,mn55,fe54,cr54,cr53,cr52,cr50,ti50,ti49,ca48,ti48,ti47,ca46,ti46,sc45,ca44,ca43,ca42,k41,k40,ca40,ar40,cs134,k39,np235,ar38,cl37,ar36,s36,cl35,s34,s33,s32,p31,si30,es254,si29,si28,al27,mg26,cm242,mg25,mg24,na23,f19,ce144,o17,o16,gd153,n15,n14,li7,cf254,b11,es255,ta182,es253,cf253,bk250,cm249,pu246,am244m,am244,pu243,pu237,am242,cm241,u241,b10,u240,np239,u239,np238,th227,u237,th234,pa233,th233,pa232,ra224,ra223,ac226,ra225,ac225,ce139,be9,sn123,tb160,sn113,eu157,eu156,sm153,pm151,pm148m,pm149,pm148,nd147,li6,ce143,pr143,pr142,ce141,ba140,la140,cs136,i135,xe135,xe133,i131,i130,sn125,xe123,cd115m,zr95,he4,y91,sr89,y90,he3,rb86,as74,co58,co58m,h3,h2,h1,be7,pb212,bi212,pb210,in113m,rn222,pb211,pr144,nb95m,tl207,tl208,rn220,bi211,ba137m,pb209,bk251,fr223,pb214,bi214,bi213,pr144m,rn219,nb93m,po210,po218,bi210,am245,fr221,am246m,po216,pa234m,pa234,in115m,sb126m,tl209,th231,po212,po215,po211,ra228,os187,y89m,tl210,np240m,at217,xe131m,po214,po213,at218,np240,ba136m,ac228,yb170,tl206,rn217,rn218,hg206,th226,ra222,fr222,subtotal,total
0,2.2568606319000002e-20,2.2337342722000002e-20,2.1439495816e-20,2.2119682866000003e-20,2.1888419269000003e-20,2.2799869916e-20,2.979219279e-20,2.3017529771999997e-20,2.3248793369000003e-20,2.9343269337e-20,2.3466453225000002e-20,2.3697716821999996e-20,2.3928980419e-20,2.8894345884e-20,2.4146640275e-20,1.850108776e-20,2.4377903872e-20,2.3928980419e-20,2.1439495816e-20,2.4595563728000005e-20,2.9125609481e-20,2.3248793369000003e-20,1.8052164307e-20,2.4826827325e-20,1.782090071e-20,2.5058090922e-20,2.8214158834000004e-20,2.7765235381000005e-20,2.8214158834000004e-20,2.8663082287e-20,1.7603240854e-20,2.7316311928e-20,2.979219279e-20,2.2337342722000002e-20,1.7371977257e-20,2.9125609481e-20,2.8445422431e-20,2.8663082287e-20,2.3697716821999996e-20,0.0,2.1670759413000002e-20,0.0,2.5058090922e-20,2.2337342722000002e-20,0.0,2.3697716821999996e-20,2.2568606319000002e-20,2.7982895237e-20,0.0,2.8445422431e-20,0.0,1.7154317401e-20,2.3466453225000002e-20,0.0,2.7533971784000006e-20,2.1208232219000002e-20,2.7996498978000005e-20,1.782090071e-20,2.4826827325e-20,2.0990572363000003e-20,0.0,2.4146640275e-20,2.4826827325e-20,0.0,2.7765235381000005e-20,2.9125609481e-20,2.1208232219000002e-20,1.6705393948e-20,2.3017529771999997e-20,2.2119682866000003e-20,2.7085048331e-20,2.1670759413000002e-20,2.0759308766e-20,0.0,5.626507277600001e-20,5.377558817300001e-20,5.400685177e-20,5.3544324576e-20,5.2646477670000003e-20,5.5584885726e-20,4.6756057817e-20,4.7204981270000005e-20,5.4224511626e-20,5.513596227300001e-20,5.2415214073000004e-20,5.4455775223e-20,5.649633637300001e-20,4.6987321413999994e-20,5.2864137526000014e-20,5.4904698676e-20,3.4539898399000004e-20,5.3095401123e-20,3.3410787896e-20,3.2281677393000004e-20,3.1601490343e-20,5.6033809179e-20,3.0472379840000003e-20,5.4455775223e-20,4.1096901561000004e-20,3.319312804e-20,3.6131536096000006e-20,3.545134904600001e-20,3.5220085448999996e-20,3.0023456387e-20,3.3642051493000007e-20,3.4090974946e-20,5.4673435079e-20,3.2050413796000005e-20,3.183275394e-20,3.2512940990000004e-20,5.6713996229e-20,3.1383830487e-20,3.0703643437000003e-20,5.1054839973e-20,2.9574532934e-20,5.5353622129e-20,2.9343269337e-20,5.649633637300001e-20,5.581614932300001e-20,5.513596227300001e-20,5.377558817300001e-20,5.332666472e-20,5.4673435079e-20,5.332666472e-20,5.2415214073000004e-20,5.2183950476000004e-20,5.196629062e-20,5.173502702300001e-20,3.0254719984e-20,3.5002425593000003e-20,2.5955937827999998e-20,2.5507014375000003e-20,5.4904698676e-20,4.652479422000001e-20,4.6075870766999997e-20,4.6075870766999997e-20,4.5626947314000004e-20,3.4771161996000004e-20,4.5395683717e-20,4.5178023861000005e-20,4.4946760264e-20,4.4715496666999994e-20,4.449783681100001e-20,4.4266573214e-20,5.128610357e-20,4.3586386164000003e-20,4.3137462711000005e-20,4.2226012064e-20,4.2008352208e-20,2.0310385313000002e-20,4.1777088611e-20,4.1559428755000003e-20,4.1328165158000004e-20,4.0879241705000005e-20,4.0647978108000006e-20,4.0416714511000006e-20,4.0199054655e-20,2.0541648910000002e-20,3.9967791058e-20,3.9750131202e-20,3.9750131202e-20,3.4322238543000005e-20,3.9518867605e-20,2.0079121716e-20,3.9287604008000003e-20,3.8389757102e-20,1.3086798842e-20,1.9412538407000002e-20,3.7940833649e-20,3.7709570052e-20,3.7478306455e-20,3.7478306455e-20,3.7260646599e-20,3.7029383002e-20,3.7029383002e-20,3.6798119405000004e-20,3.4090974946e-20,3.6580459549e-20,3.6580459549e-20,3.4322238543000005e-20,3.6349195952e-20,3.6131536096000006e-20,3.5900272498999995e-20,3.5669008902e-20,3.5669008902e-20,3.5220085448999996e-20,3.4771161996000004e-20,3.0921303293e-20,3.3859711349e-20,3.3859711349e-20,3.3410787896e-20,3.2961864443e-20,3.2730600846e-20,3.2512940990000004e-20,3.2050413796000005e-20,3.115256689e-20,3.115256689e-20,3.115256689e-20,3.0703643437000003e-20,3.0703643437000003e-20,3.0472379840000003e-20,3.0254719984e-20,2.979219279e-20,2.9343269337e-20,2.8894345884e-20,2.8445422431e-20,2.8445422431e-20,2.7996498978000005e-20,2.7982895237e-20,3.0921303293e-20,2.7533971784000006e-20,1.6691790207e-20,2.7085048331e-20,3.4322238543000005e-20,2.6853784734e-20,2.6636124878e-20,2.6404861281e-20,2.6187201425000004e-20,2.6187201425000004e-20,2.5955937827999998e-20,2.5724674231e-20,2.5724674231e-20,2.5507014375000003e-20,2.5275750778000006e-20,2.5275750778000006e-20,2.4377903872e-20,1.9181274810000002e-20,5.626507277600001e-20,3.4771161996000004e-20,2.3928980419e-20,3.319312804e-20,3.0023456387e-20,2.1670759413000002e-20,2.1208232219000002e-20,2.0990572363000003e-20,2.0759308766e-20,5.6945259826e-20,5.332666472e-20,1.986146186e-20,1.9630198263000004e-20,1.9630198263000004e-20,1.9412538407000002e-20,1.8950011213000003e-20,1.8950011213000003e-20,1.8732351357e-20,3.5002425593000003e-20,1.850108776e-20,1.8283427904000002e-20,2.0310385313000002e-20,1.8052164307e-20,1.7603240854e-20,1.7154317401e-20,1.6923053804000003e-20,5.1517367167e-20,1.6474130351e-20,1.6242866754000004e-20,1.6025206898000002e-20,1.5793943301e-20,1.5576283445e-20,1.4664832798e-20,1.4447172942e-20,1.4215909344999998e-20,1.9181274810000002e-20,1.3984645748e-20,1.3766985892000003e-20,1.3538443043199999e-20,1.33126209426e-20,1.33126209426e-20,1.3086798842e-20,1.2860976741400001e-20,1.2635154640800001e-20,1.2410692914300003e-20,1.21848708137e-20,1.21848708137e-20,1.1959048713100001e-20,1.1733226612500001e-20,1.12829427854e-20,1.12829427854e-20,1.1057120684800001e-20,1.08326589583e-20,1.0831298584200001e-20,1.06068368577e-20,1.0381014757100001e-20,1.0381014757100001e-20,1.0155192656500001e-20,9.9293705559e-21,9.7035484553e-21,9.4777263547e-21,9.2532646282e-21,9.0274425276e-21,9.0274425276e-21,9.0274425276e-21,3.0254719984e-20,8.801620427e-21,5.3095401123e-20,8.5757983264e-21,8.349976225800001e-21,8.1255144993e-21,8.1241541252e-21,7.899692398699999e-21,7.672509924e-21,7.4480481975e-21,7.222226096900001e-21,6.996403996300001e-21,6.770581895700001e-21,5.7394183279e-20,6.5461201692000005e-21,6.320298068600001e-21,6.094475968e-21,5.870014241500001e-21,5.4673435079e-20,5.6441921409000004e-21,5.418370040299999e-21,5.1939083138e-21,4.291980285500001e-21,3.2512940990000004e-20,3.8403360843e-21,3.6131536096000005e-21,3.4539898399000004e-20,3.3886918831000004e-21,3.1628697824999998e-21,1.5848358265e-21,5.7394183279e-20,2.4867638548000003e-21,5.762544687600001e-20,4.1096901561000004e-20,5.7176523423e-20,5.7176523423e-20,5.649633637300001e-20,5.626507277600001e-20,5.5584885726e-20,5.513596227300001e-20,5.513596227300001e-20,5.4904698676e-20,5.3544324576e-20,5.4673435079e-20,5.4455775223e-20,5.4455775223e-20,2.2623021283000003e-21,5.4224511626e-20,5.400685177e-20,5.400685177e-20,5.377558817300001e-20,5.128610357e-20,5.3544324576e-20,5.2864137526000014e-20,5.2646477670000003e-20,5.2646477670000003e-20,5.2415214073000004e-20,5.0605916519999997e-20,5.037465292300001e-20,5.1054839973e-20,5.083718011700001e-20,5.083718011700001e-20,3.1383830487e-20,2.0364800277000004e-21,2.7765235381000005e-20,3.6131536096000006e-20,2.5507014375000003e-20,3.545134904600001e-20,3.5220085448999996e-20,3.4539898399000004e-20,3.4090974946e-20,3.3410787896e-20,3.3642051493000007e-20,3.3410787896e-20,3.319312804e-20,1.3587416510800001e-21,3.2281677393000004e-20,3.2281677393000004e-20,3.2050413796000005e-20,3.183275394e-20,3.1601490343e-20,3.1601490343e-20,3.0703643437000003e-20,3.0472379840000003e-20,3.0472379840000003e-20,3.0023456387e-20,2.9574532934e-20,2.9343269337e-20,2.8214158834000004e-20,2.7765235381000005e-20,2.5955937827999998e-20,2.1439495816e-20,9.0410462686e-22,2.0541648910000002e-20,2.0079121716e-20,2.0310385313000002e-20,6.812753492800001e-22,1.9412538407000002e-20,1.6705393948e-20,1.3086798842e-20,1.3086798842e-20,6.812753492800001e-22,4.5490909904e-22,2.2772662434000004e-22,1.5848358265e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16216759363e-17,1.16216759363e-17
300,3.3669258975000003,3.2268073652,1.9480557111999999,3.0336342430000003,3.1356623005000004,2.7969291496,2.5751881713,2.3548075671,1.35384430432,1.2624271648,1.06816574332,0.5876816112000001,0.055176773496,0.24133036534,0.10102138066600001,0.14188701863,0.042783765445000004,0.19453349630000003,0.53789191914,0.026091975238000005,0.051626197095,0.33546825306,0.054945509898999996,0.018433069055,0.01890919999,0.0106326839656,0.021031383586000003,0.0101701567716,0.0017072694955000002,0.0093267248296,0.0087499262112,0.0080003600821,0.043069444006000004,0.038376153361000004,0.0032839430774,0.0108054514763,0.0015644302150000001,0.008284678269,0.0035723423866000003,0.0030730850919,0.00029969041423000004,0.0012855535245000001,0.00046429568033000006,0.00010787766613,0.00032961864443000003,0.00014692040280000002,1.09836604834e-05,5.5557678244e-06,9.4994923403e-05,3.6974968038e-05,2.8975968330000002e-05,3.6009102427e-07,1.26337942667e-06,9.798774642299999e-06,5.3843606878e-07,1.9807046896000001e-07,2.1031383586000003e-06,1.7181524883000003e-08,1.9466953371e-08,2.1697966895000002e-08,1.8201805458e-07,3.999499854e-09,4.9340768607e-08,1.0431348598800001e-07,3.3574032788000005e-09,7.5949686003e-10,4.2525294366000007e-10,1.3258205978600002e-11,1.1798524569300001e-11,4.6524794220000006e-12,5.6455525150000005e-12,4.502838271e-12,4.3151066452000004e-12,7.6493835643e-16,1.578033956e-19,1.7739278264e-19,1.6310885459e-19,1.6079621862e-19,1.5793943301e-19,1.1658406037e-19,1.4120683158e-19,1.4147890640000002e-19,1.1346880368100002e-19,1.6025206898000002e-19,1.13237540084e-19,1.1238050440100002e-19,1.373977841e-19,1.05755482534e-19,1.0668053692200002e-19,1.09809397352e-19,8.9090899809e-20,7.477976427700002e-20,1.0001470383200002e-19,9.684503217900001e-20,9.481807477e-20,6.6549500972e-20,9.141713952e-20,1.0465357951300001e-19,7.5487158809e-20,4.5831003429e-20,7.022251104200002e-20,7.090269809200002e-20,7.044017089799999e-20,6.162494673e-20,6.728410298600001e-20,6.7760233921e-20,6.419605377899999e-20,6.410082759200001e-20,6.361109291600001e-20,4.9340768607000005e-20,6.118962701800001e-20,5.5829753064e-20,6.1393683133e-20,5.972042299e-20,5.9067443422e-20,5.553047076200001e-20,5.8686538674e-20,5.6659581265e-20,5.5843356805e-20,5.5149566014e-20,5.377558817300001e-20,5.332666472e-20,5.4455775223e-20,5.332666472e-20,5.2578458965e-20,5.2183950476000004e-20,5.196629062e-20,5.173502702300001e-20,3.7532721419e-20,3.8947510483000004e-20,5.1667008318e-20,4.6769661558e-20,5.3843606878000004e-20,4.653839796100001e-20,4.6075870766999997e-20,4.6075870766999997e-20,4.5626947314000004e-20,3.700217552e-20,4.5395683717e-20,4.5178023861000005e-20,4.4946760264e-20,4.4715496666999994e-20,4.449783681100001e-20,4.4266573214e-20,4.9966540693e-20,4.3586386164000003e-20,4.3137462711000005e-20,4.2226012064e-20,4.2008352208e-20,4.1015279115000006e-20,4.1777088611e-20,4.1559428755000003e-20,4.1328165158000004e-20,4.0879241705000005e-20,4.0647978108000006e-20,4.0416714511000006e-20,4.0199054655e-20,4.0484733216000003e-20,3.9967791058e-20,3.9750131202e-20,3.9750131202e-20,3.5342519118e-20,3.9518867605e-20,3.9845357388999995e-20,3.9287604008000003e-20,3.8389757102e-20,3.7859211203000003e-20,3.8811473073000003e-20,3.7940833649e-20,3.7709570052e-20,3.7505513937e-20,3.7464702714e-20,3.7260646599e-20,3.7029383002e-20,3.7029383002e-20,3.6798119405000004e-20,3.4526294658000003e-20,3.6580459549e-20,3.6580459549e-20,3.4716747031999995e-20,3.6349195952e-20,3.6131536096000006e-20,3.5900272498999995e-20,3.5669008902e-20,3.5669008902e-20,3.5220085448999996e-20,3.4771161996000004e-20,3.1506264156e-20,3.3859711349e-20,3.3859711349e-20,3.3410787896e-20,3.2961864443e-20,3.2730600846e-20,3.2512940990000004e-20,3.2064017537e-20,3.115256689e-20,3.115256689e-20,3.115256689e-20,3.0703643437000003e-20,3.0703643437000003e-20,3.0472379840000003e-20,3.0254719984e-20,2.979219279e-20,2.9343269337e-20,2.8894345884e-20,2.8445422431e-20,2.8445422431e-20,2.7996498978000005e-20,2.7982895237e-20,3.0349946171000003e-20,2.7533971784000006e-20,2.7724424158000003e-20,2.7085048331e-20,3.2907449479e-20,2.6853784734e-20,2.6636124878e-20,2.6404861281e-20,2.6187201425000004e-20,2.6187201425000004e-20,2.5955937827999998e-20,2.5724674231e-20,2.5724674231e-20,2.5507014375000003e-20,2.5275750778000006e-20,2.5275750778000006e-20,2.4377903872e-20,2.0174347903000004e-20,1.2335872338800002e-19,3.2540148472000006e-20,2.3928980419e-20,5.373477695e-20,2.8445422431e-20,2.1670759413000002e-20,2.1208232219000002e-20,2.0990572363000003e-20,2.0759308766e-20,4.5912625875000006e-20,4.3695216091999997e-20,1.986146186e-20,1.9630198263000004e-20,1.9630198263000004e-20,1.9412538407000002e-20,1.8950011213000003e-20,1.8950011213000003e-20,1.8732351357e-20,3.1043736962e-20,1.850108776e-20,1.8283427904000002e-20,1.9915876824000003e-20,1.8052164307e-20,1.7603240854e-20,1.7154317401e-20,1.6923053804000003e-20,3.9015529188e-20,1.6474130351e-20,1.6242866754000004e-20,1.6025206898000002e-20,1.5793943301e-20,1.5576283445e-20,1.4664832798e-20,1.4447172942e-20,1.4215909344999998e-20,1.8188201717e-20,1.3984645748e-20,1.3766985892000003e-20,1.3538443043199999e-20,1.33126209426e-20,1.33126209426e-20,1.3086798842e-20,1.2860976741400001e-20,1.2635154640800001e-20,1.2410692914300003e-20,1.21848708137e-20,1.21848708137e-20,1.1959048713100001e-20,1.1733226612500001e-20,1.12829427854e-20,1.12829427854e-20,1.1057120684800001e-20,1.08326589583e-20,1.0831298584200001e-20,1.06068368577e-20,1.0381014757100001e-20,1.0381014757100001e-20,1.0155192656500001e-20,9.9293705559e-21,9.7035484553e-21,9.4777263547e-21,9.2532646282e-21,9.0274425276e-21,9.0274425276e-21,9.0274425276e-21,2.2963114808000004e-20,8.801620427e-21,3.1411037968999997e-20,8.5757983264e-21,8.349976225800001e-21,8.1255144993e-21,8.1241541252e-21,7.899692398699999e-21,7.672509924e-21,7.4480481975e-21,7.222226096900001e-21,6.996403996300001e-21,6.770581895700001e-21,2.7003425885e-20,6.5461201692000005e-21,6.320298068600001e-21,6.094475968e-21,5.870014241500001e-21,2.8037310201e-20,5.6441921409000004e-21,5.418370040299999e-21,5.1939083138e-21,4.291980285500001e-21,1.5671509632000003e-20,3.8403360843e-21,3.6131536096000005e-21,1.4542399129000003e-20,3.3886918831000004e-21,3.1628697824999998e-21,3.1383830487000004e-21,1.8460276537000002e-21,2.4867638548000003e-21,3.101652948e-22,6.710725435300001e-21,1.5481057258e-23,4.8578959111e-25,1.2905869086700002e-23,3.7165420412000004e-30,3.6145139837e-26,0.0,0.0,1.9915876824000003e-30,5.789752169600001e-22,7.0263322265e-25,9.6096826424e-23,0.0,2.2623021283000003e-21,1.07455950159e-30,9.4518792468e-26,0.0,1.0106219188900001e-26,1.16760909003e-22,3.26489784e-27,9.460041491400001e-24,4.7272999975e-23,0.0,2.475880862e-30,2.0215159126000004e-22,7.196378989000001e-23,0.0,3.2662582141000007e-25,2.7969291495999997e-25,6.925664543100001e-21,2.0364800277000004e-21,5.5530470762e-21,2.0351196536e-21,4.1872314798000004e-21,0.0,3.9940583576000004e-26,8.450643909199998e-67,0.0,2.1711570636e-22,4.9449598535e-61,1.3630948482000002e-24,1.9766235673000004e-28,1.3587416510800001e-21,8.045252427399999e-86,1.5086548769e-26,0.0,5.30545899e-23,2.6200805165999998e-27,3.9709319979e-28,4.214438961800001e-27,0.0,0.0,1.7888919414999999e-37,1.6501337833e-31,0.0,1.20855635044e-29,0.0,2.4405111354000003e-22,8.333651736600001e-22,1.23998099215e-21,5.8754557379e-22,3.278501581e-22,5.0510690333000006e-24,7.120198039400001e-22,2.7588386748000004e-25,1.3821400856e-25,1.3943834525000002e-21,0.0,6.505308946200001e-22,4.5490909904e-22,2.2772662434000004e-22,3.1846357681000003e-23,2.3167170923000004e-23,2.1970041715e-24,2.1017779845e-24,2.5166920850000003e-24,3.8335342138000005e-25,1.4936907618000002e-25,6.600535133200001e-25,5.3830003137e-25,1.9303708479e-26,3.9069944152000004e-26,3.4893595665e-26,8.853314642800001e-27,4.638875681000001e-27,3.5206481707999996e-27,2.3711320563000002e-26,1.3013338640600004e-27,1.7984145602000003e-27,1.3356152913799999e-27,8.3812648301e-28,2.6268823871000002e-27,2.8336592503000004e-28,9.5062942108e-28,1.8569106465e-27,2.1181024737e-28,1.0117102181700001e-27,4.6987321414e-28,9.3484908152e-29,5.7883917955e-29,8.934937088800002e-29,3.1587886602e-28,1.7535222149000003e-28,1.08870739223e-28,4.5055590192e-30,8.730880973799999e-31,3.0404361134999998e-31,3.8743454368e-31,1.25127209718e-31,9.8191802538e-32,2.6010352792000002e-31,6.9406286582e-32,1.1348240742200002e-31,1.7984145602e-32,9.168921434000001e-33,1.0083092829200001e-32,1.0228652857899999e-32,1.1182275102e-33,2.9969041423000002e-34,3.4186201132999996e-34,9.4355547576e-35,1.26664432451e-34,3.1737527753000003e-35,1.3658155964000001e-36,7.7690964851e-37,2.1847608046000003e-38,7.9758733483e-39,2.7914876532e-38,0.0,0.0,0.0,28.717497251,28.717497251
