time,mo100,tc99,mo98,mo97,ru101,ru102,mo95,xe132,rh103,te130,ru104,pd105,nb95,te128,ru103,ru106,se82,pd107,pd106,se80,i129,pd108,ag109,te132,mo99,pd110,sb125,se79,cd111,sb123,i127,se78,te129m,sb121,te127m,se77,te125,rh105,tc99m,te126,i132,ag111,mo96,rh103m,ru99,ru105,ru100,te125m,sb126,te127,pd104,te129,te124,sb124,te122,se76,nb94,rh106,ag110m,cd110,rh105m,nb93,br79,ag107,te123,xe129,mo94,se74,pd102,ru98,te120,ru96,mo92,ag110,pu238,cf249,pu239,cm244,np237,u233,cf250,pb207,bi209,cm246,u232,pu240,bk249,am243,am241,u234,pu241,sm148,pb208,nd143,ce140,cs135,eu153,u235,w182,gd157,gd156,cm248,sm151,dy160,sm149,pu242,nd142,pr141,cs133,cf251,ba136,ra226,xe130,xe131,cm250,cm247,cm245,pu244,am242m,la139,u238,cm243,u236,np236,th232,pa231,th230,th229,pm147,nd144,ac227,in115,sm147,pb206,hg204,pb204,hg202,hg201,hg200,in113,hg199,hg198,au197,cf252,hg196,ir193,ir191,pu236,re187,w186,re185,w184,w183,ta181,zr90,hf180,hf179,hf178,hf177,lu176,hf176,gd155,lu175,hf174,zr91,ba134,er170,y89,sr86,er168,er167,th228,er166,ho166m,gd154,ho165,er164,dy164,dy163,er162,dy162,dy161,gd160,tb159,dy158,gd158,sm152,fe58,dy156,gd152,sm154,eu151,nd150,sm150,nd148,nd146,nd145,eu152,sm144,eu154,ce142,ba137,la138,ce138,ba138,cm242,xe136,ce136,ba135,eu155,xe134,cs137,np235,ba132,ba130,xe128,sn126,xe126,ba133,xe124,sn124,sn122,ge74,sn120,sn119,sn118,sn117,es254,cd116,sn116,sn115,cd114,sn114,cd113,sn112,cd112,cd108,cd106,cs134,zr96,zr94,zr93,zr92,rb85,sr88,sr90,rb87,sr87,kr86,sr84,kr84,kr83,kr82,br81,kr80,kr85,kr78,ge76,as75,ge73,ge72,ga71,ge70,ga69,ce144,cu65,ni64,gd153,cu63,ni62,ni61,ni60,ni59,co59,ni58,fe57,fe56,mn55,fe54,cr54,cr53,cr52,cr50,ti50,ti49,ca48,ti48,ti47,ca46,ti46,sc45,ca44,ca43,ca42,ta182,k41,k40,ca40,ar40,k39,ar38,ce139,cl37,ar36,s36,cl35,s34,s33,s32,cf254,p31,sn123,si30,si29,si28,pa233,al27,mg26,sn113,mg25,mg24,tb160,na23,pu237,es255,es253,f19,o17,cm241,co58,o16,n15,n14,li7,pm148m,th234,zr95,ra223,b11,cf253,y91,th227,cd115m,ac225,b10,ce141,sr89,pr143,be9,np239,ra225,pu246,u237,ra224,eu156,li6,he4,ba140,cs136,nd147,np238,pm148,sn125,i131,rb86,xe133,as74,he3,pa232,h3,pm149,ac226,sm153,la140,h2,ce143,y90,pm151,am242,u240,h1,pr142,eu157,be7,am244,xe135,pb210,i130,pb212,bk250,pu243,cm249,am244m,u241,u239,th233,i135,xe123,co58m,pb209,bi212,th226,bi213,pb211,in113m,am246m,np240m,nb95m,xe131m,fr221,tl207,pr144,bk251,rn222,bi211,rn220,tl208,ra222,pa234m,pa234,xe135m,np240,rn219,tl209,ba137m,i123,bi210,pr144m,pb214,fr223,bi214,in115m,po216,am245,nb93m,fr222,po218,rn218,po210,at217,ba136m,sb126m,po215,po214,po211,po213,po212,y89m,th231,ra228,os187,tl210,at218,rn217,ac228,tl206,hg206,yb170,subtotal,total
0,2.2568606319000002e-20,2.2337342722000002e-20,2.2119682866000003e-20,2.1888419269000003e-20,2.2799869916e-20,2.3017529771999997e-20,2.1439495816e-20,2.979219279e-20,2.3248793369000003e-20,2.9343269337e-20,2.3466453225000002e-20,2.3697716821999996e-20,2.1439495816e-20,2.8894345884e-20,2.3248793369000003e-20,2.3928980419e-20,1.850108776e-20,2.4146640275e-20,2.3928980419e-20,1.8052164307e-20,2.9125609481e-20,2.4377903872e-20,2.4595563728000005e-20,2.979219279e-20,2.2337342722000002e-20,2.4826827325e-20,2.8214158834000004e-20,1.782090071e-20,2.5058090922e-20,2.7765235381000005e-20,2.8663082287e-20,1.7603240854e-20,2.9125609481e-20,2.7316311928e-20,2.8663082287e-20,1.7371977257e-20,2.8214158834000004e-20,2.3697716821999996e-20,0.0,2.8445422431e-20,0.0,2.5058090922e-20,2.1670759413000002e-20,0.0,2.2337342722000002e-20,2.3697716821999996e-20,2.2568606319000002e-20,0.0,2.8445422431e-20,0.0,2.3466453225000002e-20,0.0,2.7982895237e-20,2.7996498978000005e-20,2.7533971784000006e-20,1.7154317401e-20,2.1208232219000002e-20,0.0,2.4826827325e-20,2.4826827325e-20,0.0,2.0990572363000003e-20,1.782090071e-20,2.4146640275e-20,2.7765235381000005e-20,2.9125609481e-20,2.1208232219000002e-20,1.6705393948e-20,2.3017529771999997e-20,2.2119682866000003e-20,2.7085048331e-20,2.1670759413000002e-20,2.0759308766e-20,0.0,5.377558817300001e-20,5.626507277600001e-20,5.400685177e-20,5.513596227300001e-20,5.3544324576e-20,5.2646477670000003e-20,5.649633637300001e-20,4.6756057817e-20,4.7204981270000005e-20,5.5584885726e-20,5.2415214073000004e-20,5.4224511626e-20,5.626507277600001e-20,5.4904698676e-20,5.4455775223e-20,5.2864137526000014e-20,5.4455775223e-20,3.3410787896e-20,4.6987321413999994e-20,3.2281677393000004e-20,3.1601490343e-20,3.0472379840000003e-20,3.4539898399000004e-20,5.3095401123e-20,4.1096901561000004e-20,3.545134904600001e-20,3.5220085448999996e-20,5.6033809179e-20,3.4090974946e-20,3.6131536096000006e-20,3.3642051493000007e-20,5.4673435079e-20,3.2050413796000005e-20,3.183275394e-20,3.0023456387e-20,5.6713996229e-20,3.0703643437000003e-20,5.1054839973e-20,2.9343269337e-20,2.9574532934e-20,5.649633637300001e-20,5.581614932300001e-20,5.5353622129e-20,5.513596227300001e-20,5.4673435079e-20,3.1383830487e-20,5.377558817300001e-20,5.4904698676e-20,5.332666472e-20,5.332666472e-20,5.2415214073000004e-20,5.2183950476000004e-20,5.196629062e-20,5.173502702300001e-20,3.319312804e-20,3.2512940990000004e-20,5.128610357e-20,2.5955937827999998e-20,3.319312804e-20,4.652479422000001e-20,4.6075870766999997e-20,4.6075870766999997e-20,4.5626947314000004e-20,4.5395683717e-20,4.5178023861000005e-20,2.5507014375000003e-20,4.4946760264e-20,4.4715496666999994e-20,4.449783681100001e-20,5.6945259826e-20,4.4266573214e-20,4.3586386164000003e-20,4.3137462711000005e-20,5.332666472e-20,4.2226012064e-20,4.2008352208e-20,4.1777088611e-20,4.1559428755000003e-20,4.1328165158000004e-20,4.0879241705000005e-20,2.0310385313000002e-20,4.0647978108000006e-20,4.0416714511000006e-20,4.0199054655e-20,3.9967791058e-20,3.9750131202e-20,3.9750131202e-20,3.5002425593000003e-20,3.9518867605e-20,3.9287604008000003e-20,2.0541648910000002e-20,3.0254719984e-20,3.8389757102e-20,2.0079121716e-20,1.9412538407000002e-20,3.7940833649e-20,3.7709570052e-20,5.1517367167e-20,3.7478306455e-20,3.7478306455e-20,3.4771161996000004e-20,3.7260646599e-20,3.7029383002e-20,3.7029383002e-20,3.6798119405000004e-20,3.6580459549e-20,3.6580459549e-20,3.6349195952e-20,3.6131536096000006e-20,3.5900272498999995e-20,3.5669008902e-20,3.5669008902e-20,3.4322238543000005e-20,1.3086798842e-20,3.5220085448999996e-20,3.4322238543000005e-20,3.4771161996000004e-20,3.4090974946e-20,3.3859711349e-20,3.3859711349e-20,3.3410787896e-20,3.2961864443e-20,3.2730600846e-20,3.4322238543000005e-20,3.2512940990000004e-20,3.4771161996000004e-20,3.2050413796000005e-20,3.0921303293e-20,3.115256689e-20,3.115256689e-20,3.115256689e-20,5.4673435079e-20,3.0703643437000003e-20,3.0703643437000003e-20,3.0472379840000003e-20,3.5002425593000003e-20,3.0254719984e-20,3.0921303293e-20,5.3095401123e-20,2.979219279e-20,2.9343269337e-20,2.8894345884e-20,2.8445422431e-20,2.8445422431e-20,3.0023456387e-20,2.7996498978000005e-20,2.7982895237e-20,2.7533971784000006e-20,1.6691790207e-20,2.7085048331e-20,2.6853784734e-20,2.6636124878e-20,2.6404861281e-20,5.7394183279e-20,2.6187201425000004e-20,2.6187201425000004e-20,2.5955937827999998e-20,2.5724674231e-20,2.5724674231e-20,2.5507014375000003e-20,2.5275750778000006e-20,2.5275750778000006e-20,2.4377903872e-20,2.3928980419e-20,3.0254719984e-20,2.1670759413000002e-20,2.1208232219000002e-20,2.0990572363000003e-20,2.0759308766e-20,1.9181274810000002e-20,1.986146186e-20,2.0310385313000002e-20,1.9630198263000004e-20,1.9630198263000004e-20,1.9412538407000002e-20,1.8950011213000003e-20,1.8950011213000003e-20,1.8732351357e-20,1.850108776e-20,1.8283427904000002e-20,1.8052164307e-20,1.9181274810000002e-20,1.7603240854e-20,1.7154317401e-20,1.6923053804000003e-20,1.6474130351e-20,1.6242866754000004e-20,1.6025206898000002e-20,1.5793943301e-20,1.5576283445e-20,3.2512940990000004e-20,1.4664832798e-20,1.4447172942e-20,3.4539898399000004e-20,1.4215909344999998e-20,1.3984645748e-20,1.3766985892000003e-20,1.3538443043199999e-20,1.33126209426e-20,1.33126209426e-20,1.3086798842e-20,1.2860976741400001e-20,1.2635154640800001e-20,1.2410692914300003e-20,1.21848708137e-20,1.21848708137e-20,1.1959048713100001e-20,1.1733226612500001e-20,1.12829427854e-20,1.12829427854e-20,1.1057120684800001e-20,1.08326589583e-20,1.0831298584200001e-20,1.06068368577e-20,1.0381014757100001e-20,1.0381014757100001e-20,1.0155192656500001e-20,9.9293705559e-21,9.7035484553e-21,9.4777263547e-21,4.1096901561000004e-20,9.2532646282e-21,9.0274425276e-21,9.0274425276e-21,9.0274425276e-21,8.801620427e-21,8.5757983264e-21,3.1383830487e-20,8.349976225800001e-21,8.1255144993e-21,8.1241541252e-21,7.899692398699999e-21,7.672509924e-21,7.4480481975e-21,7.222226096900001e-21,5.7394183279e-20,6.996403996300001e-21,2.7765235381000005e-20,6.770581895700001e-21,6.5461201692000005e-21,6.320298068600001e-21,5.2646477670000003e-20,6.094475968e-21,5.870014241500001e-21,2.5507014375000003e-20,5.6441921409000004e-21,5.418370040299999e-21,3.6131536096000006e-20,5.1939083138e-21,5.3544324576e-20,5.762544687600001e-20,5.7176523423e-20,4.291980285500001e-21,3.8403360843e-21,5.4455775223e-20,1.3086798842e-20,3.6131536096000005e-21,3.3886918831000004e-21,3.1628697824999998e-21,1.5848358265e-21,3.3410787896e-20,5.2864137526000014e-20,2.1439495816e-20,5.037465292300001e-20,2.4867638548000003e-21,5.7176523423e-20,2.0541648910000002e-20,5.128610357e-20,2.5955937827999998e-20,5.083718011700001e-20,2.2623021283000003e-21,3.183275394e-20,2.0079121716e-20,3.2281677393000004e-20,2.0364800277000004e-21,5.400685177e-20,5.083718011700001e-20,5.5584885726e-20,5.3544324576e-20,5.0605916519999997e-20,3.5220085448999996e-20,1.3587416510800001e-21,9.0410462686e-22,3.1601490343e-20,3.0703643437000003e-20,3.319312804e-20,5.377558817300001e-20,3.3410787896e-20,2.8214158834000004e-20,2.9574532934e-20,1.9412538407000002e-20,3.0023456387e-20,1.6705393948e-20,6.812753492800001e-22,5.2415214073000004e-20,6.812753492800001e-22,3.3642051493000007e-20,5.1054839973e-20,3.4539898399000004e-20,3.1601490343e-20,4.5490909904e-22,3.2281677393000004e-20,2.0310385313000002e-20,3.4090974946e-20,5.4673435079e-20,5.4224511626e-20,2.2772662434000004e-22,3.2050413796000005e-20,3.545134904600001e-20,1.5848358265e-21,5.513596227300001e-20,3.0472379840000003e-20,0.0,2.9343269337e-20,0.0,5.649633637300001e-20,5.4904698676e-20,5.626507277600001e-20,5.513596227300001e-20,5.4455775223e-20,5.400685177e-20,5.2646477670000003e-20,3.0472379840000003e-20,2.7765235381000005e-20,1.3086798842e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16216759363e-17,1.16216759363e-17
2,0.0094341943835,0.00123168271014,0.0084928155063,0.0015739528337,0.007380029492500001,0.0064264072484000005,1.4651229057e-06,0.00074997424133,9.513096081300002e-05,0.0033805296385,0.0028214158834,0.0005499992486300001,7.2793618091e-05,0.00055489659539,0.0045599739832,0.00063760734067,0.00039872564871000005,0.00022378153945000001,3.0622020991e-06,0.00015426642294000001,1.4392757978000003e-06,8.7444847148e-05,1.3273170093699999e-05,0.006420965752,0.006557003162,4.2144389618e-05,3.9233189044e-05,5.1626197095000006e-05,1.7167921142000002e-06,2.4922053512000003e-05,2.5806296677e-09,1.6474130351e-05,0.00010342924282300002,3.1859961422e-06,1.7154317401000001e-06,2.1208232219000003e-07,2.6989822144e-08,0.00087812148155,0.00034145389910000004,2.7969291496000005e-06,0.00017045487473,2.4432318836000003e-05,1.29208332018e-07,4.4810722854e-06,3.4471879694000005e-08,6.461776975e-05,1.26814073602e-08,2.4867638548000003e-09,1.5467453517000001e-06,2.9329665596000003e-09,1.5154567474000002e-09,9.381139793600001e-08,1.90452374e-09,1.7943334379e-08,4.5545324868e-11,2.8581459841000004e-11,3.4539898399000006e-10,5.9679611767e-10,2.4187451498000002e-11,3.8743454368000006e-14,4.5899022134e-08,5.2347195368e-12,2.4391507613e-13,2.2078871643000004e-13,1.1168671361e-12,9.3743379231e-17,8.250668916500001e-13,9.509014959000001e-14,1.29058690867e-13,1.23862061805e-13,1.5168171215000003e-13,1.2133176597900001e-13,1.16271174327e-13,3.7505513937e-19,8.028927938200001e-20,5.6754807452e-20,1.0183760512600001e-19,1.63244892e-19,6.5093900685e-20,5.788391795500001e-20,1.13210332602e-19,5.1816649469e-20,5.0891595081e-20,6.1965040255e-20,8.645177405500001e-20,1.0283067821900003e-19,1.15876665838e-19,1.09741378647e-19,5.6713996229e-20,5.581614932300001e-20,1.08884342964e-19,4.2076370913000005e-20,5.1163669901000007e-20,3.659406329e-20,5.0429067887e-20,8.819305290300001e-20,5.2401610332e-20,5.3285853496999993e-20,4.1600239978e-20,6.693040572000001e-20,3.8294530915e-20,5.6115431625e-20,5.761184313500001e-20,3.6811723146000004e-20,4.9299957383999997e-20,6.295811334800001e-20,5.8482482559e-20,3.3165920558e-20,3.7015779261e-20,5.6850033639e-20,3.3764485162e-20,5.6945259826e-20,5.670039248800001e-20,3.4213408615e-20,5.649633637300001e-20,5.581614932300001e-20,5.5353622129e-20,5.5149566014e-20,5.4673435079e-20,3.1696716530000005e-20,5.377558817300001e-20,5.4904698676e-20,5.332666472e-20,5.332666472e-20,5.252404400100001e-20,5.2183950476000004e-20,5.196629062e-20,5.173502702300001e-20,3.7070194225000005e-20,3.2662582141000006e-20,5.1272499829e-20,2.6744954806000005e-20,3.3233939263000004e-20,4.652479422000001e-20,4.6075870766999997e-20,4.6075870766999997e-20,4.5626947314000004e-20,4.5395683717e-20,4.5178023861000005e-20,2.5751881713000006e-20,4.4946760264e-20,4.4715496666999994e-20,4.449783681100001e-20,5.686363737999999e-20,4.4266573214e-20,4.3586386164000003e-20,4.3137462711000005e-20,5.3245042274000003e-20,4.2226012064e-20,4.2008352208e-20,4.1777088611e-20,4.1559428755000003e-20,4.1328165158000004e-20,4.0879241705000005e-20,2.854064861800001e-20,4.0647978108000006e-20,4.0416714511000006e-20,4.0199054655e-20,3.9967791058e-20,3.9750131202e-20,3.9750131202e-20,3.5029633075e-20,3.9518867605e-20,3.9287604008000003e-20,2.1017779845000002e-20,3.0309134948e-20,3.8389757102e-20,2.0623271356000003e-20,2.0800119989e-20,3.7940833649e-20,3.7709570052e-20,5.1408537239e-20,3.7478306455e-20,3.7478306455e-20,3.4784765737e-20,3.7260646599e-20,3.7029383002e-20,3.7029383002e-20,3.6798119405000004e-20,3.6580459549e-20,3.6580459549e-20,3.6349195952e-20,3.6131536096000006e-20,3.5900272498999995e-20,3.5669008902e-20,3.5669008902e-20,3.4322238543000005e-20,1.3526199676300001e-20,3.5220085448999996e-20,3.4322238543000005e-20,3.4771161996000004e-20,3.4090974946e-20,3.3859711349e-20,3.3859711349e-20,3.3410787896e-20,3.2961864443e-20,3.2730600846e-20,3.4308634802e-20,3.2512940990000004e-20,3.4757558255000003e-20,3.2064017537e-20,3.0934907034e-20,3.115256689e-20,3.115256689e-20,3.115256689e-20,9.3552926857e-20,3.0703643437000003e-20,3.0703643437000003e-20,3.0472379840000003e-20,3.497521811100001e-20,3.0254719984e-20,3.0921303293e-20,5.2904948749000004e-20,2.979219279e-20,2.9343269337e-20,2.8894345884e-20,2.8445422431e-20,2.8445422431e-20,3.0009852646000004e-20,2.7996498978000005e-20,2.7982895237e-20,2.7533971784000006e-20,1.7521618408e-20,2.7085048331e-20,2.6853784734e-20,2.6636124878e-20,2.6404861281e-20,5.7108504718e-20,2.6187201425000004e-20,2.6187201425000004e-20,2.5955937827999998e-20,2.5724674231e-20,2.5724674231e-20,2.5507014375000003e-20,2.5275750778000006e-20,2.5275750778000006e-20,2.4377903872e-20,2.3928980419e-20,3.018670127900001e-20,2.1670759413000002e-20,2.1208232219000002e-20,2.0990572363000003e-20,2.0759308766e-20,1.9181274810000002e-20,1.986146186e-20,2.0310385313000002e-20,1.9630198263000004e-20,1.9630198263000004e-20,1.9412538407000002e-20,1.8950011213000003e-20,1.8950011213000003e-20,1.8732351357e-20,1.850108776e-20,1.8283427904000002e-20,1.8052164307e-20,1.9181274810000002e-20,1.7603240854e-20,1.7154317401e-20,1.6923053804000003e-20,1.6474130351e-20,1.6242866754000004e-20,1.6025206898000002e-20,1.5793943301e-20,1.5576283445e-20,3.234969609800001e-20,1.4664832798e-20,1.4447172942e-20,3.4349446025e-20,1.4215909344999998e-20,1.3984645748e-20,1.3766985892000003e-20,1.3538443043199999e-20,1.33126209426e-20,1.33126209426e-20,1.3086798842e-20,1.2860976741400001e-20,1.2635154640800001e-20,1.2410692914300003e-20,1.21848708137e-20,1.21848708137e-20,1.1959048713100001e-20,1.1733226612500001e-20,1.12829427854e-20,1.12829427854e-20,1.1057120684800001e-20,1.08326589583e-20,1.0831298584200001e-20,1.06068368577e-20,1.0381014757100001e-20,1.0381014757100001e-20,1.0155192656500001e-20,9.9293705559e-21,9.7035484553e-21,9.4777263547e-21,4.0607166885000003e-20,9.2532646282e-21,9.0274425276e-21,9.0274425276e-21,9.0274425276e-21,8.801620427e-21,8.5757983264e-21,3.1057340703e-20,8.349976225800001e-21,8.1255144993e-21,8.1241541252e-21,7.899692398699999e-21,7.672509924e-21,7.4480481975e-21,7.222226096900001e-21,5.6101827884e-20,6.996403996300001e-21,2.7465953078999996e-20,6.770581895700001e-21,6.5461201692000005e-21,6.320298068600001e-21,1.00041911314e-19,6.094475968e-21,5.870014241500001e-21,2.5194128332e-20,5.6441921409000004e-21,5.418370040299999e-21,3.5437745305e-20,5.1939083138e-21,5.196629062e-20,5.5652904431e-20,5.7557428171e-20,4.291980285500001e-21,3.8403360843e-21,5.219755421700001e-20,2.5398184446999997e-20,3.6131536096000005e-21,3.3886918831000004e-21,3.1628697824999998e-21,1.6256470495e-21,3.2308884875000006e-20,4.9912125729000004e-20,2.0976968622e-20,4.802120573e-20,2.4867638548000003e-21,5.2891345008e-20,2.0051914234000004e-20,4.7626697241e-20,2.5166920849999997e-20,4.8470129183000003e-20,2.2623021283000003e-21,3.0499587322000005e-20,1.9534972076e-20,4.8456525442e-20,2.0364800277000004e-21,6.016934644299999e-20,4.6320738104999997e-20,4.8919052636e-20,4.3599989905000004e-20,3.473035077300001e-20,3.2145639983000004e-20,1.3587416510800001e-21,1.6623771502e-21,2.8350196244000005e-20,2.7629197971e-20,2.9248043149999996e-20,2.7942084014e-20,2.5847107900000002e-20,2.4432318836e-20,2.4881242289e-20,1.8011353084e-20,2.3044737254000002e-20,1.5440246035000003e-20,6.815474240999999e-22,1.8337842868000002e-20,6.8113931187e-22,1.7970541861e-20,1.6446922869000003e-20,1.6895846322e-20,1.6038810639e-20,4.5490909904e-22,1.17930830729e-20,1.2078761633900002e-20,1.05646652606e-20,6.8535647158e-21,5.1218084865e-21,2.2772662434000004e-22,5.6265072776000005e-21,3.9600490051e-21,1.5440246034999999e-21,2.0460026464e-21,2.9533721711000006e-21,3.9233189044e-21,1.9888669342e-21,2.2459776391000003e-21,2.9084798258e-23,6.669914212300001e-23,4.048473321600001e-25,2.4990072217e-53,0.0,5.7938332919e-57,7.005926615000001e-59,1.9262897256000001e-22,3.1383830487e-27,3.3805296385e-22,5.0850783858e-22,2.1303458405999996e-22,2.4105829052e-22,1.4528795388000002e-22,9.9633799084e-23,1.5045737546000002e-23,7.8439170606e-23,4.4076120840000005e-23,1.17386681089e-24,1.1745469979399999e-23,1.6202055531000002e-23,1.28800219788e-23,1.3630948482000002e-24,4.2552501848000006e-24,3.1479056674000003e-26,5.906744342200001e-24,5.999249781e-24,3.7886418685e-24,4.6688039112e-24,1.6664582725e-24,6.600535133200001e-25,1.2839210755800001e-24,4.535487249400001e-25,1.8909199990000002e-25,1.5127359992e-25,4.7272999975e-27,1.04544749585e-25,8.577158700500001e-26,5.4238115367000005e-27,1.4760058985e-28,1.3354792539700002e-27,1.0964615246000001e-28,9.4518792468e-27,1.5358623589000003e-26,4.3300707603000005e-28,1.27031733458e-29,7.8752056649e-27,1.7385580997999998e-29,4.436179940100001e-27,2.0337592795e-27,1.7480807185e-27,8.3050838805e-28,4.5055590192e-30,8.348615851700001e-29,1.24392607704e-28,6.5515616656e-29,5.193908313800001e-29,3.7573532642000005e-29,6.765140399299999e-30,6.0237365148e-32,3.4852784442e-33,9.2546250023e-34,1.4760058984999998e-33,2.8064517683e-35,3.7872814944e-33,1.9208482292e-37,9.0981819808e-35,5.2115931771e-35,1.8215409199e-38,0.06359748917500001,0.06359748917500001
