time,xe134,xe136,cs135,cs133,xe131,kr86,kr84,xe132,xe133,kr83,kr85,h3,o16,xe135,n15,rb85,he3,xe130,h1,kr82,xe128,o17,h2,ba135,kr80,xe129,xe126,xe124,kr78,ar40,ar38,ar36,n14,cm244,bk249,pu239,pu238,np237,u233,cf250,pb207,bi209,pu240,am243,pu241,u232,cm246,am241,cf249,u234,ce140,sm148,nd143,pb208,eu153,gd157,pd105,cm242,sm151,sm149,pu242,nd142,gd156,u235,cm248,cf251,ra226,w182,cm250,cm247,cm245,dy160,pu244,pm147,ba136,am242m,cm243,pr141,u238,u236,np236,cf252,th232,pa231,th230,th229,ac227,te126,pu236,i129,sb125,th228,pb206,hg204,pb204,hg202,cd111,hg201,hg200,es254,hg199,mo95,np235,hg198,au197,hg196,te124,ir193,ir191,la139,in115,re187,w186,re185,w184,w183,ta181,hf180,hf179,i127,hf178,hf177,lu176,hf176,lu175,hf174,nd144,zr90,rh103,tc99,er170,sb123,er168,er167,sm147,er166,ho166m,ho165,er164,dy164,dy163,er162,dy162,gd155,dy161,gd160,tb159,in113,dy158,gd158,gd154,dy156,sm154,sm152,gd152,eu151,sr86,eu154,nd150,sm150,eu152,eu155,nd148,te123,nd146,ba134,nd145,sm144,zr91,y89,ce142,la138,ce138,ba138,ba137,te125,cs137,ce136,cd110,ba132,ba133,ba130,te130,te128,pa233,sn126,sn124,pd106,cs134,sn122,te122,sb121,te120,sn120,fe58,sn119,sn118,sn117,gd153,cd116,sn116,sn115,ce144,cd114,sn114,cd113,sn112,cd112,ge74,pd110,ag109,cf254,cd108,pd108,ta182,pd107,ag107,cd106,ru104,pd104,pd102,ru102,ru101,mo100,ru100,ru99,mo98,ru98,mo97,zr96,ru96,mo96,nb94,zr94,mo94,se74,zr93,nb93,mo92,zr92,sr90,ce139,ru106,sr88,rb87,sr87,pu237,es255,ag110m,sr84,es253,se82,br81,se80,se79,br79,se78,se77,sn123,ge76,se76,tb160,as75,te127m,ge73,cm241,ge72,ga71,ge70,ga69,sn113,cu65,ni64,cu63,ni62,th234,ni61,ni60,cf253,pr143,ni59,co59,ni58,ra223,fe57,fe56,ac225,mn55,th227,fe54,cr54,co58,cr53,sb124,cr52,pu246,ra225,pm148m,cr50,ti50,ti49,ca48,ti48,ti47,ca46,ti46,sc45,nb95,ca44,ca43,u237,ce141,ca42,zr95,cd115m,k41,np239,k40,ca40,te129m,k39,y91,cl37,s36,eu156,cl35,ru103,sr89,s34,s33,s32,p31,nd147,ba140,si30,ra224,cs136,si29,si28,sb126,al27,mg26,sn125,mg25,i131,pm148,mg24,na23,rb86,ag111,f19,np238,as74,te132,i123,pm149,la140,li7,b11,sm153,mo99,b10,rh105,pa232,be9,y90,ac226,he4,ce143,li6,pm151,pb210,am242,u240,be7,pb212,bk250,pr142,am244,cm249,am244m,pu243,u241,u239,th233,eu157,i130,i135,xe123,ru105,tc99m,pb209,te125m,co58m,i132,bi212,te127,bi213,pb211,th226,am246m,in113m,te129,rh103m,xe131m,fr221,tl207,nb95m,bi211,bk251,rn220,pr144,np240m,tl208,pa234m,ra222,rn222,pa234,rn219,tl209,bi210,rh106,np240,ba137m,pr144m,in115m,po216,po210,xe135m,pb214,fr223,bi214,fr222,am245,nb93m,at217,rn218,ag110,ba136m,po218,po215,po211,po213,po212,po214,sb126m,y89m,rh105m,th231,ra228,os187,tl210,rn217,at218,tl206,ac228,hg206,yb170,subtotal,total
0,5.1853612841599995e-19,5.26230234638e-19,5.2226660416e-19,5.14572497938e-19,5.06878391716e-19,3.32711805418e-19,3.2478454446200007e-19,5.1060886746e-19,5.14572497938e-19,3.21054068718e-19,3.2874817494e-19,1.1676389078720002e-20,6.19258973504e-20,5.2226660416e-19,5.807884423940001e-20,3.2874817494e-19,1.1676389078720002e-20,5.029147612379999e-19,3.90301024716e-21,3.1709043824e-19,4.95220655016e-19,6.58195814082e-20,7.79669430496e-21,5.2226660416e-19,3.0939633201799997e-19,4.991842854940001e-19,4.87526548794e-19,4.798324425720001e-19,3.01702225796e-19,1.547214814824e-19,1.469807443136e-19,1.392633226182e-19,5.4208475654999995e-20,9.449761369020002e-19,9.64327979824e-19,9.256242939799999e-19,9.216606635020001e-19,9.17697033024e-19,9.023088205800001e-19,9.68291610302e-19,8.01352820758e-19,8.0904692698e-19,9.293547697240001e-19,9.410125064239999e-19,9.33318400202e-19,8.98345190102e-19,9.526702431239999e-19,9.33318400202e-19,9.64327979824e-19,9.060392963240002e-19,5.41618447082e-19,5.72628026704e-19,5.53276183782e-19,8.053164512359999e-19,5.919798696260001e-19,6.076012368040001e-19,4.0615554662799993e-19,9.37048875946e-19,5.84285763404e-19,5.76591657182e-19,9.37048875946e-19,5.4931255330400005e-19,6.036376063259998e-19,9.10002926802e-19,9.603643493459999e-19,9.72022086046e-19,8.75029716702e-19,7.04360451414e-19,9.68291610302e-19,9.566338736020002e-19,9.48706612646e-19,6.19258973504e-19,9.449761369020002e-19,5.6889755096e-19,5.26230234638e-19,9.37048875946e-19,9.410125064239999e-19,5.4558207756e-19,9.216606635020001e-19,9.1396655728e-19,9.1396655728e-19,9.75985716524e-19,8.98345190102e-19,8.94381559624e-19,8.9065108388e-19,8.866874534020002e-19,8.7899334718e-19,4.87526548794e-19,9.1396655728e-19,4.991842854940001e-19,4.83562918316e-19,8.82956977658e-19,7.973891902800001e-19,7.89695084058e-19,7.89695084058e-19,7.82000977836e-19,4.2947102002799996e-19,7.780373473579999e-19,7.74306871614e-19,9.83679822746e-19,7.70343241136e-19,3.67451860784e-19,9.10002926802e-19,7.663796106579999e-19,7.626491349140001e-19,7.586855044359999e-19,4.79599287838e-19,7.470277677360001e-19,7.39333661514e-19,5.37887971338e-19,4.44859232472e-19,7.237122943359999e-19,7.19981818592e-19,7.16018188114e-19,7.1228771237e-19,7.08324081892e-19,7.006299756700001e-19,6.96666345192e-19,6.927027147140001e-19,4.91257024538e-19,6.8897223897e-19,6.8500860849200005e-19,6.81278132748e-19,6.81278132748e-19,6.7731450227e-19,6.73350871792e-19,5.5723981426e-19,3.48100017862e-19,3.9846144040600005e-19,3.82840073228e-19,6.579626593479999e-19,4.75868812094e-19,6.50268553126e-19,6.46304922648e-19,5.6889755096e-19,6.4234129217e-19,6.4234129217e-19,6.386108164259999e-19,6.34647185948e-19,6.34647185948e-19,6.306835554700001e-19,6.26953079726e-19,6.26953079726e-19,5.999071305820001e-19,6.229894492479999e-19,6.19258973504e-19,6.152953430259999e-19,4.3716512625e-19,6.11331712548e-19,6.11331712548e-19,5.95943500104e-19,6.036376063259998e-19,5.95943500104e-19,5.882493938820001e-19,5.882493938820001e-19,5.84285763404e-19,3.32711805418e-19,5.95943500104e-19,5.80322132926e-19,5.80322132926e-19,5.882493938820001e-19,5.999071305820001e-19,5.72628026704e-19,4.75868812094e-19,5.649339204820001e-19,5.1853612841599995e-19,5.609702900039999e-19,5.5723981426e-19,3.5206364834e-19,3.4413638738399996e-19,5.4931255330400005e-19,5.3392434086e-19,5.3392434086e-19,5.3392434086e-19,5.299607103820001e-19,4.83562918316e-19,5.299607103820001e-19,5.26230234638e-19,4.2550738954999997e-19,5.1060886746e-19,5.14572497938e-19,5.029147612379999e-19,5.029147612379999e-19,4.95220655016e-19,9.023088205800001e-19,4.87526548794e-19,4.79599287838e-19,4.10119177106e-19,5.1853612841599995e-19,4.719051816160001e-19,4.719051816160001e-19,4.68174705872e-19,4.642110753940001e-19,4.642110753940001e-19,2.2429485410799998e-19,4.60247444916e-19,4.56516969172e-19,4.52553338694e-19,5.919798696260001e-19,4.4882286295e-19,4.4882286295e-19,4.44859232472e-19,5.5723981426e-19,4.408956019939999e-19,4.408956019939999e-19,4.3716512625e-19,4.332014957720001e-19,4.332014957720001e-19,2.86080858618e-19,4.2550738954999997e-19,4.215437590720001e-19,9.83679822746e-19,4.1781328332799995e-19,4.1781328332799995e-19,7.04360451414e-19,4.1384965284999996e-19,4.1384965284999996e-19,4.10119177106e-19,4.0219191615000004e-19,4.0219191615000004e-19,3.9449780992799996e-19,3.9449780992799996e-19,3.90767334184e-19,3.86803703706e-19,3.86803703706e-19,3.82840073228e-19,3.79109597484e-19,3.79109597484e-19,3.75145967006e-19,3.71415491262e-19,3.71415491262e-19,3.71415491262e-19,3.6348823030600005e-19,3.6348823030600005e-19,3.6348823030600005e-19,2.86314013352e-19,3.5975775456200007e-19,3.5975775456200007e-19,3.5579412408400003e-19,3.5579412408400003e-19,3.48100017862e-19,5.37887971338e-19,4.10119177106e-19,3.4040591164e-19,3.3644228116200004e-19,3.3644228116200004e-19,9.17697033024e-19,9.876434532240002e-19,4.2550738954999997e-19,3.2478454446200007e-19,9.79949347002e-19,3.1709043824e-19,3.1335996249600006e-19,3.0939633201799997e-19,3.0543270154e-19,3.0543270154e-19,3.01702225796e-19,2.97738595318e-19,4.75868812094e-19,2.9400811957399997e-19,2.9400811957399997e-19,6.19258973504e-19,2.9004448909600003e-19,4.91257024538e-19,2.82350382874e-19,9.33318400202e-19,2.7838675239600006e-19,2.7465627665200002e-19,2.70692646174e-19,2.6696217043e-19,4.3716512625e-19,2.51340803252e-19,2.47610327508e-19,2.4364669702999997e-19,2.39683066552e-19,9.060392963240002e-19,2.3595259080800004e-19,2.3203559127679997e-19,9.79949347002e-19,5.53276183782e-19,2.2816522269239997e-19,2.2816522269239997e-19,2.2429485410799998e-19,8.633719800020001e-19,2.204244855236e-19,2.165541169392e-19,8.712992409580002e-19,2.1270706382820004e-19,8.7899334718e-19,2.088366952438e-19,2.088366952438e-19,2.2429485410799998e-19,2.049663266594e-19,4.798324425720001e-19,2.0109595807500002e-19,9.526702431239999e-19,8.712992409580002e-19,5.72628026704e-19,1.9337853637959998e-19,1.9337853637959998e-19,1.895081677952e-19,1.856611146842e-19,1.856377992108e-19,1.817907460998e-19,1.7792037751540002e-19,1.7792037751540002e-19,1.74050008931e-19,3.67451860784e-19,1.7017964034659998e-19,1.663092717622e-19,9.17697033024e-19,5.4558207756e-19,1.624389031778e-19,3.67451860784e-19,4.44859232472e-19,1.585918500668e-19,9.256242939799999e-19,1.547214814824e-19,1.547214814824e-19,4.991842854940001e-19,1.50851112898e-19,3.5206364834e-19,1.4311037572920002e-19,1.392400071448e-19,6.036376063259998e-19,1.353929540338e-19,3.9846144040600005e-19,3.4413638738399996e-19,1.31499269976e-19,1.27652216865e-19,1.237818482806e-19,1.1991147969620002e-19,5.6889755096e-19,5.41618447082e-19,1.1604111111180002e-19,8.673356104799999e-19,5.26230234638e-19,1.121940580008e-19,1.0832368941640001e-19,4.87526548794e-19,1.0445332083199999e-19,1.0060626772100001e-19,4.83562918316e-19,9.67358991366e-20,5.06878391716e-19,5.72628026704e-19,9.286553055219999e-20,8.901847744119999e-20,3.32711805418e-19,4.2947102002799996e-19,7.3560318577e-20,9.216606635020001e-19,2.86314013352e-19,5.1060886746e-19,0.0,5.76591657182e-19,5.41618447082e-19,2.7162526510999996e-20,4.2620685375200004e-20,5.919798696260001e-19,3.82840073228e-19,3.8773632264200003e-20,4.0615554662799993e-19,8.98345190102e-19,3.4903263679800005e-20,3.48100017862e-19,8.75029716702e-19,1.549546362164e-20,5.53276183782e-19,2.328749483192e-20,5.84285763404e-19,0.0,9.37048875946e-19,9.293547697240001e-19,2.7162526510999996e-20,0.0,9.68291610302e-19,5.4931255330400005e-19,9.449761369020002e-19,9.64327979824e-19,9.449761369020002e-19,9.410125064239999e-19,9.33318400202e-19,9.256242939799999e-19,9.023088205800001e-19,6.076012368040001e-19,5.029147612379999e-19,5.2226660416e-19,4.75868812094e-19,4.0615554662799993e-19,0.0,0.0,0.0,2.2429485410799998e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9918408925619998e-16,1.9918408925619998e-16
4,1.256237706792,1.042667970448,0.774773181082,0.1102122427618,0.0665423610836,0.200629648607,0.10016327372639999,0.09232927466400001,0.43436726944200005,0.0518302973682,0.027955252606600003,0.014007936418719998,0.008545121001100001,0.14814651798359998,0.002062719931698,8.80858585052e-06,3.85171620568e-06,3.19188830846e-05,3.97761976204e-05,2.073678204196e-06,1.5999077847080003e-07,4.1245072444599995e-06,3.6581977764600003e-06,9.85311905884e-10,1.297039785242e-08,5.605039805359999e-11,4.143159623179999e-11,4.01725606682e-11,2.52506576922e-11,1.295407702104e-11,1.2305906860519999e-11,1.16577367e-11,4.5395226709799995e-12,2.8328300181e-18,2.0433680887759997e-18,2.204244855236e-18,1.619725937098e-18,1.280952108596e-18,1.0781074900159998e-18,1.9445104815600002e-18,9.78783573332e-19,9.731878597160001e-19,1.8479844216839997e-18,1.8820250128479998e-18,1.8654710267339997e-18,1.686641345756e-18,1.1634421226599999e-18,1.0090936887519999e-18,9.813482754059999e-19,1.004430594072e-18,1.034973864226e-18,8.395901971340001e-19,7.15085569178e-19,1.015855176038e-18,1.049429457734e-18,1.207508367386e-18,1.085801596238e-18,1.6742841448540001e-18,1.1123812359140002e-18,9.8857607216e-19,1.0967598687359999e-18,1.08183796576e-18,7.04360451414e-19,9.1629810462e-19,9.63162206154e-19,9.7691833546e-19,1.0083942245499999e-18,7.211475922620001e-19,9.68291610302e-19,9.566338736020002e-19,9.48706612646e-19,6.425744469040001e-19,9.45209291636e-19,6.9386848838400005e-19,6.2602046079e-19,9.37048875946e-19,9.407793516899998e-19,5.901146317539999e-19,9.216606635020001e-19,9.1396655728e-19,9.1396655728e-19,9.731878597160001e-19,9.00676737442e-19,8.94381559624e-19,8.9065108388e-19,8.866874534020002e-19,8.78760192446e-19,5.85451537074e-19,9.114018552059999e-19,5.36955352402e-19,6.02938142124e-19,8.794596566479999e-19,7.973891902800001e-19,7.89695084058e-19,7.89695084058e-19,7.82000977836e-19,5.628355278760001e-19,7.780373473579999e-19,7.74306871614e-19,9.738873239180001e-19,7.70343241136e-19,3.9612989306600005e-19,9.03707748984e-19,7.663796106579999e-19,7.626491349140001e-19,7.586855044359999e-19,5.012826781e-19,7.470277677360001e-19,7.39333661514e-19,5.48613089102e-19,4.716720268820001e-19,7.237122943359999e-19,7.19981818592e-19,7.16018188114e-19,7.1228771237e-19,7.08324081892e-19,7.006299756700001e-19,6.96666345192e-19,6.927027147140001e-19,4.98018511824e-19,6.8897223897e-19,6.8500860849200005e-19,6.81278132748e-19,6.81278132748e-19,6.7731450227e-19,6.73350871792e-19,5.6236921840799995e-19,5.73094336172e-19,4.2410846114600004e-19,5.574729689940001e-19,6.579626593479999e-19,4.858944656560001e-19,6.50268553126e-19,6.46304922648e-19,5.70529634098e-19,6.4234129217e-19,6.4234129217e-19,6.386108164259999e-19,6.34647185948e-19,6.34647185948e-19,6.306835554700001e-19,6.26953079726e-19,6.26953079726e-19,6.00839749518e-19,6.229894492479999e-19,6.19258973504e-19,6.152953430259999e-19,4.4649131561000005e-19,6.11331712548e-19,6.11331712548e-19,5.96409809572e-19,6.036376063259998e-19,5.95943500104e-19,5.88482548616e-19,5.882493938820001e-19,5.84285763404e-19,3.7864328801600005e-19,5.95477190636e-19,5.80322132926e-19,5.80322132926e-19,5.87783084414e-19,5.987413569120001e-19,5.72628026704e-19,8.48916386494e-19,5.649339204820001e-19,5.204013662880001e-19,5.609702900039999e-19,5.5723981426e-19,3.6815132498600006e-19,3.6255561137e-19,5.49545708038e-19,5.3392434086e-19,5.3392434086e-19,5.3392434086e-19,5.30193865116e-19,4.84728691986e-19,5.299607103820001e-19,5.26230234638e-19,4.3017048423000003e-19,5.1060886746e-19,5.141061884700001e-19,5.029147612379999e-19,5.029147612379999e-19,4.95220655016e-19,1.6285858169899999e-18,4.87526548794e-19,4.79599287838e-19,4.13150188648e-19,5.1643773580999995e-19,4.719051816160001e-19,4.719051816160001e-19,4.68174705872e-19,4.642110753940001e-19,4.642110753940001e-19,2.40382530754e-19,4.60247444916e-19,4.56516969172e-19,4.52553338694e-19,5.852183823400001e-19,4.4882286295e-19,4.4882286295e-19,4.44859232472e-19,5.518772553780001e-19,4.408956019939999e-19,4.408956019939999e-19,4.3716512625e-19,4.332014957720001e-19,4.332014957720001e-19,3.1359311723e-19,4.2550738954999997e-19,4.215437590720001e-19,9.3961357802e-19,4.1781328332799995e-19,4.1781328332799995e-19,6.87573310566e-19,4.1384965284999996e-19,4.1384965284999996e-19,4.10119177106e-19,4.0219191615000004e-19,4.0219191615000004e-19,3.9449780992799996e-19,3.9449780992799996e-19,3.90767334184e-19,3.86803703706e-19,3.86803703706e-19,3.82840073228e-19,3.79109597484e-19,3.79109597484e-19,3.75145967006e-19,3.71415491262e-19,3.71415491262e-19,3.71415491262e-19,3.6348823030600005e-19,3.6348823030600005e-19,3.6348823030600005e-19,3.00303297392e-19,3.5975775456200007e-19,3.5975775456200007e-19,3.5579412408400003e-19,3.5579412408400003e-19,3.48100017862e-19,5.27162853574e-19,4.0708816556399995e-19,3.4040591164e-19,3.3644228116200004e-19,3.3644228116200004e-19,8.643045989379999e-19,9.21194354034e-19,4.2084429487e-19,3.2478454446200007e-19,9.871771437559999e-19,3.1709043824e-19,3.1335996249600006e-19,3.0939633201799997e-19,3.0543270154e-19,3.0543270154e-19,3.01702225796e-19,2.97738595318e-19,4.65843158532e-19,2.9400811957399997e-19,2.9400811957399997e-19,5.95943500104e-19,2.9004448909600003e-19,4.78899823636e-19,2.82350382874e-19,8.57543111652e-19,2.7838675239600006e-19,2.7465627665200002e-19,2.70692646174e-19,2.6696217043e-19,4.2667316322e-19,2.51340803252e-19,2.47610327508e-19,2.4364669702999997e-19,2.39683066552e-19,8.07647998576e-19,2.3595259080800004e-19,2.3203559127679997e-19,8.38657578198e-19,8.7083293149e-19,2.2816522269239997e-19,2.2816522269239997e-19,2.2429485410799998e-19,7.82933596772e-19,2.204244855236e-19,2.165541169392e-19,7.889956198559999e-19,2.1270706382820004e-19,7.579860402340001e-19,2.088366952438e-19,2.088366952438e-19,4.3250203157000003e-19,2.049663266594e-19,4.5814905231e-19,2.0109595807500002e-19,7.377015783759999e-19,7.232459848679999e-19,5.35556423998e-19,1.9337853637959998e-19,1.9337853637959998e-19,1.895081677952e-19,1.856611146842e-19,1.856377992108e-19,1.817907460998e-19,1.7792037751540002e-19,1.7792037751540002e-19,1.74050008931e-19,3.54162040946e-19,1.7017964034659998e-19,1.663092717622e-19,6.0853385574e-19,5.010495233660001e-19,1.624389031778e-19,3.51830493606e-19,4.18046438062e-19,1.585918500668e-19,5.72628026704e-19,1.547214814824e-19,1.547214814824e-19,4.5954798071399995e-19,1.50851112898e-19,3.3574281696e-19,1.4311037572920002e-19,1.392400071448e-19,5.029147612379999e-19,1.353929540338e-19,3.7118233652800003e-19,3.2595031813200005e-19,1.31499269976e-19,1.27652216865e-19,1.237818482806e-19,1.1991147969620002e-19,4.4182822093e-19,4.357661978460001e-19,1.1604111111180002e-19,4.0895340343600004e-19,4.2620685375200004e-19,1.121940580008e-19,1.0832368941640001e-19,3.8936840578e-19,1.0445332083199999e-19,1.0060626772100001e-19,3.62788766104e-19,9.67358991366e-20,3.58825135626e-19,3.42970613714e-19,9.286553055219999e-20,8.901847744119999e-20,2.86547168086e-19,2.95873357446e-19,7.3560318577e-20,2.48776101178e-19,2.448124707e-19,2.1494534927459998e-19,1.8964806063560002e-19,1.645839267306e-19,1.5416191012080002e-19,2.85381394416e-20,4.2620685375200004e-20,1.4154823901140002e-19,1.39659685666e-19,3.8773632264200003e-20,1.3259509722579998e-19,1.099557725544e-19,3.4903263679800005e-20,1.231290150254e-19,9.079045341959999e-20,3.3341126962e-20,7.384010425780001e-20,2.328749483192e-20,5.61203444738e-20,5.20867675756e-20,1.4730716094119997e-20,8.29098234104e-21,2.5786913580399996e-20,3.9776197620399994e-20,4.65610003798e-22,1.6922370593719997e-20,1.3005371062519999e-21,6.41641827968e-24,1.94217893422e-85,1.38843644097e-24,0.0,0.0,0.0,7.58219194968e-21,2.309164485536e-21,2.086268559832e-23,1.8927501306119998e-22,1.258802408866e-25,1.131266769368e-20,9.43344053764e-21,9.321526265320002e-23,1.49685339228e-22,6.61226825624e-21,3.7724435961200006e-21,1.3921669167140001e-21,2.36418900276e-21,1.624622186512e-21,1.330380912204e-21,1.183027120316e-21,2.564702074e-22,4.17113819126e-22,3.6488715871000005e-22,3.41105375842e-22,2.63698004154e-22,2.100024689138e-22,3.7677805014399994e-23,9.63162206154e-23,7.043604514140001e-23,7.0645884402e-23,2.3243195432459998e-23,7.136866407740001e-23,6.70786169718e-23,2.69760027238e-23,2.5763598107000004e-23,1.06901445539e-24,1.382840727354e-23,3.0823055834800002e-24,2.46444553838e-24,2.321987995906e-24,3.809748353560001e-25,7.344374121e-25,8.09979545916e-26,9.251579845119999e-26,1.818140615732e-25,1.8088144263720003e-25,1.131499924102e-25,1.3907679883099999e-25,5.01515832834e-27,2.288646868944e-26,3.723481101979999e-27,4.3483357891e-26,7.78270502092e-27,4.35533043112e-28,2.8444877548e-26,2.4481247069999994e-26,6.523669457320001e-27,1.2811852633300001e-26,5.90580941222e-28,1.3611573370920002e-27,1.068081836454e-27,8.454190654839998e-28,6.6542361083600005e-28,6.8664069163e-28,7.722084790079999e-29,1.128002603092e-28,8.960136427620001e-29,1.782934250898e-30,1.195384321218e-31,3.17323592974e-32,5.012826781e-32,6.16461116696e-32,9.53369707326e-34,2.0997915344039997e-33,9.55234945198e-36,6.91770095778e-34,6.243883776519999e-37,4.32968341038,4.32968341038
