time,mo100,mo98,ru101,ru102,te132,mo99,ru103,mo97,te130,ru104,tc99,xe132,pd105,ru106,rh105,te128,se82,tc99m,pd107,rh103,nb95,i132,se80,te129m,pd108,se79,pd110,sb125,ru105,sb123,ag109,ag111,se78,sb121,mo95,i129,te127m,rh103m,pd106,cd111,te126,sb126,se77,mo96,te129,ru99,te125,i127,rh105m,sb124,ru100,te127,te125m,te124,pd104,rh106,nb94,te122,se76,ag110m,nb93,te123,mo94,br79,ag107,cd110,te120,pd102,ru98,ru96,mo92,se74,xe129,ag110,cm244,pu239,bk249,cf250,am243,pu241,pu240,cm242,u232,pu238,pa233,np237,cm246,cs135,pu242,u233,es253,es254,cf252,cf251,cf249,am241,cm250,cm248,cf254,cm247,u234,es255,cm245,pu244,ra226,cm243,am242m,u238,np236,u236,u235,pu236,pb208,cf253,gd157,np235,th232,cm241,pa231,bi209,pu237,th230,pb207,th229,th228,ac227,th234,sm151,pu246,ac225,ra223,eu153,th227,nd142,pb206,ra225,hg204,pb204,ce140,sm149,hg202,hg201,hg200,hg199,hg198,u237,au197,hg196,xe130,np239,ir193,ir191,re187,w186,re185,w182,w184,pr143,w183,sm148,ta181,hf180,ta182,hf179,hf178,hf177,lu176,hf176,lu175,hf174,er170,gd156,er168,er167,ho166m,er166,ho165,ra224,er164,dy164,nd143,pm147,dy160,dy163,er162,dy162,dy161,cs133,gd160,tb159,dy158,gd158,tb160,dy156,gd155,eu155,gd154,sm154,eu154,gd153,sm152,gd152,eu152,np238,eu151,nd150,sm150,xe131,ba136,nd148,sm147,pr141,nd146,nd145,nd144,sm144,ce144,pm148m,eu156,ce142,la139,la138,ce138,ba138,ce139,ba137,cs137,xe136,ce136,ce141,ba135,ba134,xe134,cs134,ba133,ba132,nd147,pa232,ba130,xe128,ba140,sn126,xe126,bk250,ac226,cm249,xe124,sn124,cs136,am242,am244,am244m,sn122,sn123,pu243,u240,u241,sn120,u239,zr90,sn119,in115,pm148,sn118,sn117,th233,cd116,sn116,sn115,in113,cd114,sn114,cd113,sn112,cd112,i131,sn113,cd115m,sn125,cd108,cd106,xe133,zr96,pm149,sm153,zr94,zr91,zr93,zr95,zr92,sr86,y89,sr90,la140,y91,sr88,rb87,sr87,sr89,kr86,rb85,kr85,co58,sr84,kr84,kr83,pm151,kr82,ce143,br81,rb86,kr80,eu157,kr78,ge74,ge76,as75,pr142,ge73,ge72,ga71,ge70,ga69,as74,xe135,i135,i130,cu65,ni64,cu63,ni62,xe123,ni61,y90,fe58,ni60,ni59,co59,ni58,fe57,fe56,mn55,fe54,cr54,cr53,cr52,cr50,ti50,ti49,ca48,ti48,ti47,ca46,ti46,sc45,ca44,ca43,ca42,k41,k40,ca40,ar40,k39,ar38,cl37,ar36,s36,cl35,s34,s33,s32,p31,si30,co58m,si29,si28,al27,mg26,mg25,mg24,na23,f19,o17,o16,n15,n14,b11,b10,be9,li7,be7,pb210,he4,li6,pb212,he3,h3,h2,pb209,h1,bi212,bi213,pb211,th226,am246m,xe131m,fr221,in113m,tl207,bi211,np240m,rn220,bk251,tl208,nb95m,pa234m,ra222,pr144,pa234,rn219,tl209,bi210,rn222,np240,in115m,po216,xe135m,po210,pr144m,ba137m,fr222,at217,rn218,fr223,ba136m,am245,pb214,bi214,po215,po211,po213,po214,po212,po218,nb93m,y89m,sb126m,i123,th231,ra228,rn217,tl210,os187,tl206,at218,hg206,ac228,yb170,subtotal,total
0,3.86803703706e-19,3.79109597484e-19,3.90767334184e-19,3.9449780992799996e-19,5.1060886746e-19,3.82840073228e-19,3.9846144040600005e-19,3.75145967006e-19,5.029147612379999e-19,4.0219191615000004e-19,3.82840073228e-19,5.1060886746e-19,4.0615554662799993e-19,4.10119177106e-19,4.0615554662799993e-19,4.95220655016e-19,3.1709043824e-19,0.0,4.1384965284999996e-19,3.9846144040600005e-19,3.67451860784e-19,0.0,3.0939633201799997e-19,4.991842854940001e-19,4.1781328332799995e-19,3.0543270154e-19,4.2550738954999997e-19,4.83562918316e-19,4.0615554662799993e-19,4.75868812094e-19,4.215437590720001e-19,4.2947102002799996e-19,3.01702225796e-19,4.68174705872e-19,3.67451860784e-19,4.991842854940001e-19,4.91257024538e-19,0.0,4.10119177106e-19,4.2947102002799996e-19,4.87526548794e-19,4.87526548794e-19,2.97738595318e-19,3.71415491262e-19,0.0,3.82840073228e-19,4.83562918316e-19,4.91257024538e-19,0.0,4.798324425720001e-19,3.86803703706e-19,0.0,0.0,4.79599287838e-19,4.0219191615000004e-19,0.0,3.6348823030600005e-19,4.719051816160001e-19,2.9400811957399997e-19,4.2550738954999997e-19,3.5975775456200007e-19,4.75868812094e-19,3.6348823030600005e-19,3.0543270154e-19,4.1384965284999996e-19,4.2550738954999997e-19,4.642110753940001e-19,3.9449780992799996e-19,3.79109597484e-19,3.71415491262e-19,3.5579412408400003e-19,2.86314013352e-19,4.991842854940001e-19,0.0,9.449761369020002e-19,9.256242939799999e-19,9.64327979824e-19,9.68291610302e-19,9.410125064239999e-19,9.33318400202e-19,9.293547697240001e-19,9.37048875946e-19,8.98345190102e-19,9.216606635020001e-19,9.023088205800001e-19,9.17697033024e-19,9.526702431239999e-19,5.2226660416e-19,9.37048875946e-19,9.023088205800001e-19,9.79949347002e-19,9.83679822746e-19,9.75985716524e-19,9.72022086046e-19,9.64327979824e-19,9.33318400202e-19,9.68291610302e-19,9.603643493459999e-19,9.83679822746e-19,9.566338736020002e-19,9.060392963240002e-19,9.876434532240002e-19,9.48706612646e-19,9.449761369020002e-19,8.75029716702e-19,9.410125064239999e-19,9.37048875946e-19,9.216606635020001e-19,9.1396655728e-19,9.1396655728e-19,9.10002926802e-19,9.1396655728e-19,8.053164512359999e-19,9.79949347002e-19,6.076012368040001e-19,9.10002926802e-19,8.98345190102e-19,9.33318400202e-19,8.94381559624e-19,8.0904692698e-19,9.17697033024e-19,8.9065108388e-19,8.01352820758e-19,8.866874534020002e-19,8.82956977658e-19,8.7899334718e-19,9.060392963240002e-19,5.84285763404e-19,9.526702431239999e-19,8.712992409580002e-19,8.633719800020001e-19,5.919798696260001e-19,8.7899334718e-19,5.4931255330400005e-19,7.973891902800001e-19,8.712992409580002e-19,7.89695084058e-19,7.89695084058e-19,5.41618447082e-19,5.76591657182e-19,7.82000977836e-19,7.780373473579999e-19,7.74306871614e-19,7.70343241136e-19,7.663796106579999e-19,9.17697033024e-19,7.626491349140001e-19,7.586855044359999e-19,5.029147612379999e-19,9.256242939799999e-19,7.470277677360001e-19,7.39333661514e-19,7.237122943359999e-19,7.19981818592e-19,7.16018188114e-19,7.04360451414e-19,7.1228771237e-19,5.53276183782e-19,7.08324081892e-19,5.72628026704e-19,7.006299756700001e-19,6.96666345192e-19,7.04360451414e-19,6.927027147140001e-19,6.8897223897e-19,6.8500860849200005e-19,6.81278132748e-19,6.81278132748e-19,6.7731450227e-19,6.73350871792e-19,6.579626593479999e-19,6.036376063259998e-19,6.50268553126e-19,6.46304922648e-19,6.4234129217e-19,6.4234129217e-19,6.386108164259999e-19,8.673356104799999e-19,6.34647185948e-19,6.34647185948e-19,5.53276183782e-19,5.6889755096e-19,6.19258973504e-19,6.306835554700001e-19,6.26953079726e-19,6.26953079726e-19,6.229894492479999e-19,5.14572497938e-19,6.19258973504e-19,6.152953430259999e-19,6.11331712548e-19,6.11331712548e-19,6.19258973504e-19,6.036376063259998e-19,5.999071305820001e-19,5.999071305820001e-19,5.95943500104e-19,5.95943500104e-19,5.95943500104e-19,5.919798696260001e-19,5.882493938820001e-19,5.882493938820001e-19,5.882493938820001e-19,9.216606635020001e-19,5.84285763404e-19,5.80322132926e-19,5.80322132926e-19,5.06878391716e-19,5.26230234638e-19,5.72628026704e-19,5.6889755096e-19,5.4558207756e-19,5.649339204820001e-19,5.609702900039999e-19,5.5723981426e-19,5.5723981426e-19,5.5723981426e-19,5.72628026704e-19,6.036376063259998e-19,5.4931255330400005e-19,5.37887971338e-19,5.3392434086e-19,5.3392434086e-19,5.3392434086e-19,5.37887971338e-19,5.299607103820001e-19,5.299607103820001e-19,5.26230234638e-19,5.26230234638e-19,5.4558207756e-19,5.2226660416e-19,5.1853612841599995e-19,5.1853612841599995e-19,5.1853612841599995e-19,5.14572497938e-19,5.1060886746e-19,5.6889755096e-19,8.98345190102e-19,5.029147612379999e-19,4.95220655016e-19,5.41618447082e-19,4.87526548794e-19,4.87526548794e-19,9.68291610302e-19,8.75029716702e-19,9.64327979824e-19,4.798324425720001e-19,4.79599287838e-19,5.26230234638e-19,9.37048875946e-19,9.449761369020002e-19,9.449761369020002e-19,4.719051816160001e-19,4.75868812094e-19,9.410125064239999e-19,9.293547697240001e-19,9.33318400202e-19,4.642110753940001e-19,9.256242939799999e-19,3.48100017862e-19,4.60247444916e-19,4.44859232472e-19,5.72628026704e-19,4.56516969172e-19,4.52553338694e-19,9.023088205800001e-19,4.4882286295e-19,4.4882286295e-19,4.44859232472e-19,4.3716512625e-19,4.408956019939999e-19,4.408956019939999e-19,4.3716512625e-19,4.332014957720001e-19,4.332014957720001e-19,5.06878391716e-19,4.3716512625e-19,4.44859232472e-19,4.83562918316e-19,4.1781328332799995e-19,4.10119177106e-19,5.14572497938e-19,3.71415491262e-19,5.76591657182e-19,5.919798696260001e-19,3.6348823030600005e-19,3.5206364834e-19,3.5975775456200007e-19,3.67451860784e-19,3.5579412408400003e-19,3.32711805418e-19,3.4413638738399996e-19,3.48100017862e-19,5.41618447082e-19,3.5206364834e-19,3.4040591164e-19,3.3644228116200004e-19,3.3644228116200004e-19,3.4413638738399996e-19,3.32711805418e-19,3.2874817494e-19,3.2874817494e-19,2.2429485410799998e-19,3.2478454446200007e-19,3.2478454446200007e-19,3.21054068718e-19,5.84285763404e-19,3.1709043824e-19,5.53276183782e-19,3.1335996249600006e-19,3.32711805418e-19,3.0939633201799997e-19,6.076012368040001e-19,3.01702225796e-19,2.86080858618e-19,2.9400811957399997e-19,2.9004448909600003e-19,5.4931255330400005e-19,2.82350382874e-19,2.7838675239600006e-19,2.7465627665200002e-19,2.70692646174e-19,2.6696217043e-19,2.86314013352e-19,5.2226660416e-19,5.2226660416e-19,5.029147612379999e-19,2.51340803252e-19,2.47610327508e-19,2.4364669702999997e-19,2.39683066552e-19,4.75868812094e-19,2.3595259080800004e-19,3.48100017862e-19,2.2429485410799998e-19,2.3203559127679997e-19,2.2816522269239997e-19,2.2816522269239997e-19,2.2429485410799998e-19,2.204244855236e-19,2.165541169392e-19,2.1270706382820004e-19,2.088366952438e-19,2.088366952438e-19,2.049663266594e-19,2.0109595807500002e-19,1.9337853637959998e-19,1.9337853637959998e-19,1.895081677952e-19,1.856611146842e-19,1.856377992108e-19,1.817907460998e-19,1.7792037751540002e-19,1.7792037751540002e-19,1.74050008931e-19,1.7017964034659998e-19,1.663092717622e-19,1.624389031778e-19,1.585918500668e-19,1.547214814824e-19,1.547214814824e-19,1.547214814824e-19,1.50851112898e-19,1.469807443136e-19,1.4311037572920002e-19,1.392633226182e-19,1.392400071448e-19,1.353929540338e-19,1.31499269976e-19,1.27652216865e-19,1.237818482806e-19,1.1991147969620002e-19,1.1604111111180002e-19,2.2429485410799998e-19,1.121940580008e-19,1.0832368941640001e-19,1.0445332083199999e-19,1.0060626772100001e-19,9.67358991366e-20,9.286553055219999e-20,8.901847744119999e-20,7.3560318577e-20,6.58195814082e-20,6.19258973504e-20,5.807884423940001e-20,5.4208475654999995e-20,4.2620685375200004e-20,3.8773632264200003e-20,3.4903263679800005e-20,2.7162526510999996e-20,2.7162526510999996e-20,0.0,1.549546362164e-20,2.328749483192e-20,0.0,1.1676389078720002e-20,1.1676389078720002e-20,7.79669430496e-21,0.0,3.90301024716e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9918408925619998e-16,1.9918408925619998e-16
4,0.675682419132,0.60853385574,0.5446494586239999,0.465610003798,0.380974835356,0.378176978548,0.32175353292,0.271858419844,0.24737717277399998,0.2061321003294,0.1874097751892,0.1365587277038,0.0603171296858,0.0456050659704,0.0450688100822,0.0436465662048,0.028561454915,0.026579639676,0.01646771886242,0.012539061594519998,0.012408494943480002,0.01158545873246,0.01105619748628,0.010041974393379999,0.006297509365340001,0.0037467965753799994,0.0030216853526399997,0.00295407047978,0.0024201461389200003,0.0018638389435959998,0.001810213354776,0.001646305576774,0.001444859886598,0.00047680143103,0.000435066733644,0.000338307519034,0.00032874817494,0.000316157819304,0.00030893002255,0.000272324729312,0.0002099325224936,0.00010557246355520002,5.917467148920001e-05,1.89904530843e-05,9.109355457379999e-06,5.72861181438e-06,3.51830493606e-06,1.7917941307900001e-06,1.7188166990480002e-06,1.2713927645019998e-06,1.151084921758e-06,8.47051148622e-07,3.91000488918e-07,1.50851112898e-07,1.452787147554e-07,4.2690631795399996e-08,2.4830979171000003e-08,7.3910050678e-09,4.343672694420001e-09,3.2338561605799997e-09,3.85404775302e-10,7.491261603419999e-11,5.45348922826e-11,4.0662185609600006e-11,1.502449105896e-11,1.324085734386e-11,4.54185421832e-12,3.88435786844e-12,3.70949181794e-12,3.63255075572e-12,3.48100017862e-12,2.9260919117e-12,4.80765061508e-14,5.012826781e-17,2.8328300181e-18,2.204244855236e-18,2.0433680887759997e-18,1.9445104815600002e-18,1.8820250128479998e-18,1.8654710267339997e-18,1.8479844216839997e-18,1.6742841448540001e-18,1.686641345756e-18,1.619725937098e-18,1.6285858169899999e-18,1.280952108596e-18,1.1634421226599999e-18,1.5649345746080001e-18,1.0967598687359999e-18,1.0781074900159998e-18,9.871771437559999e-19,9.738873239180001e-19,9.731878597160001e-19,9.7691833546e-19,9.813482754059999e-19,1.0090936887519999e-18,9.68291610302e-19,9.63162206154e-19,9.3961357802e-19,9.566338736020002e-19,1.004430594072e-18,9.21194354034e-19,9.48706612646e-19,9.45209291636e-19,1.0083942245499999e-18,9.407793516899998e-19,9.37048875946e-19,9.216606635020001e-19,9.1396655728e-19,9.1396655728e-19,9.1629810462e-19,9.114018552059999e-19,1.015855176038e-18,8.38657578198e-19,1.207508367386e-18,9.03707748984e-19,9.00676737442e-19,8.57543111652e-19,8.94381559624e-19,9.731878597160001e-19,8.643045989379999e-19,8.9065108388e-19,9.78783573332e-19,8.866874534020002e-19,8.794596566479999e-19,8.78760192446e-19,8.07647998576e-19,1.1123812359140002e-18,7.377015783759999e-19,7.889956198559999e-19,7.82933596772e-19,1.049429457734e-18,7.579860402340001e-19,1.08183796576e-18,7.973891902800001e-19,7.232459848679999e-19,7.89695084058e-19,7.89695084058e-19,1.034973864226e-18,9.8857607216e-19,7.82000977836e-19,7.780373473579999e-19,7.74306871614e-19,7.70343241136e-19,7.663796106579999e-19,6.0853385574e-19,7.626491349140001e-19,7.586855044359999e-19,1.003497975136e-18,5.72628026704e-19,7.470277677360001e-19,7.39333661514e-19,7.237122943359999e-19,7.19981818592e-19,7.16018188114e-19,7.211475922620001e-19,7.1228771237e-19,8.7083293149e-19,7.08324081892e-19,8.395901971340001e-19,7.006299756700001e-19,6.96666345192e-19,6.87573310566e-19,6.927027147140001e-19,6.8897223897e-19,6.8500860849200005e-19,6.81278132748e-19,6.81278132748e-19,6.7731450227e-19,6.73350871792e-19,6.579626593479999e-19,7.04360451414e-19,6.50268553126e-19,6.46304922648e-19,6.4234129217e-19,6.4234129217e-19,6.386108164259999e-19,4.0895340343600004e-19,6.34647185948e-19,6.34647185948e-19,7.15085569178e-19,6.9386848838400005e-19,6.425744469040001e-19,6.306835554700001e-19,6.26953079726e-19,6.26953079726e-19,6.229894492479999e-19,7.2627699641e-19,6.19258973504e-19,6.152953430259999e-19,6.11331712548e-19,6.11331712548e-19,5.95943500104e-19,6.036376063259998e-19,6.00839749518e-19,5.987413569120001e-19,5.96409809572e-19,5.95943500104e-19,5.95477190636e-19,5.852183823400001e-19,5.88482548616e-19,5.882493938820001e-19,5.87783084414e-19,2.48776101178e-19,5.84285763404e-19,5.80322132926e-19,5.80322132926e-19,6.532995646679999e-19,6.2602046079e-19,5.72628026704e-19,5.70529634098e-19,5.901146317539999e-19,5.649339204820001e-19,5.609702900039999e-19,5.6236921840799995e-19,5.5723981426e-19,5.518772553780001e-19,5.35556423998e-19,5.029147612379999e-19,5.49545708038e-19,5.48613089102e-19,5.3392434086e-19,5.3392434086e-19,5.3392434086e-19,5.27162853574e-19,5.30193865116e-19,5.299607103820001e-19,5.26230234638e-19,5.26230234638e-19,5.010495233660001e-19,5.2226660416e-19,5.204013662880001e-19,5.1853612841599995e-19,5.1643773580999995e-19,5.141061884700001e-19,5.1060886746e-19,4.4182822093e-19,1.099557725544e-19,5.029147612379999e-19,4.95220655016e-19,4.357661978460001e-19,4.87526548794e-19,4.87526548794e-19,4.65610003798e-22,9.079045341959999e-20,6.41641827968e-24,4.798324425720001e-19,4.79599287838e-19,4.2620685375200004e-19,1.4730716094119997e-20,1.3005371062519999e-21,1.94217893422e-85,4.719051816160001e-19,4.65843158532e-19,1.38843644097e-24,8.29098234104e-21,0.0,4.642110753940001e-19,0.0,5.73094336172e-19,4.60247444916e-19,4.716720268820001e-19,3.42970613714e-19,4.56516969172e-19,4.52553338694e-19,0.0,4.4882286295e-19,4.4882286295e-19,4.44859232472e-19,4.4649131561000005e-19,4.408956019939999e-19,4.408956019939999e-19,4.3716512625e-19,4.332014957720001e-19,4.332014957720001e-19,3.58825135626e-19,4.2667316322e-19,4.18046438062e-19,3.62788766104e-19,4.1781328332799995e-19,4.10119177106e-19,3.03334308934e-19,3.71415491262e-19,1.645839267306e-19,1.4154823901140002e-19,3.6348823030600005e-19,3.6815132498600006e-19,3.5975775456200007e-19,3.51830493606e-19,3.5579412408400003e-19,3.7864328801600005e-19,3.6255561137e-19,3.48100017862e-19,1.5416191012080002e-19,3.3574281696e-19,3.4040591164e-19,3.3644228116200004e-19,3.3644228116200004e-19,3.2595031813200005e-19,3.32711805418e-19,3.2898132967399997e-19,3.28515020206e-19,4.3250203157000003e-19,3.2478454446200007e-19,3.2478454446200007e-19,3.21054068718e-19,5.61203444738e-20,3.1709043824e-19,7.384010425780001e-20,3.1335996249600006e-19,2.86547168086e-19,3.0939633201799997e-19,7.58219194968e-21,3.01702225796e-19,3.1359311723e-19,2.9400811957399997e-19,2.9004448909600003e-19,1.6922370593719997e-20,2.82350382874e-19,2.7838675239600006e-19,2.7465627665200002e-19,2.70692646174e-19,2.6696217043e-19,2.448124707e-19,1.5642351104059998e-21,2.086268559832e-23,2.309164485536e-21,2.51340803252e-19,2.47610327508e-19,2.4364669702999997e-19,2.39683066552e-19,6.078343915379999e-33,2.3595259080800004e-19,1.231290150254e-19,2.40382530754e-19,2.3203559127679997e-19,2.2816522269239997e-19,2.2816522269239997e-19,2.2429485410799998e-19,2.204244855236e-19,2.165541169392e-19,2.1270706382820004e-19,2.088366952438e-19,2.088366952438e-19,2.049663266594e-19,2.0109595807500002e-19,1.9337853637959998e-19,1.9337853637959998e-19,1.895081677952e-19,1.856611146842e-19,1.856377992108e-19,1.817907460998e-19,1.7792037751540002e-19,1.7792037751540002e-19,1.74050008931e-19,1.7017964034659998e-19,1.663092717622e-19,1.624389031778e-19,1.585918500668e-19,1.547214814824e-19,1.547214814824e-19,1.547214814824e-19,1.50851112898e-19,1.469807443136e-19,1.4311037572920002e-19,1.392633226182e-19,1.392400071448e-19,1.353929540338e-19,1.31499269976e-19,1.27652216865e-19,1.237818482806e-19,1.1991147969620002e-19,1.1604111111180002e-19,1.49685339228e-22,1.121940580008e-19,1.0832368941640001e-19,1.0445332083199999e-19,1.0060626772100001e-19,9.67358991366e-20,9.286553055219999e-20,8.901847744119999e-20,7.3560318577e-20,6.58195814082e-20,6.19258973504e-20,5.807884423940001e-20,5.4208475654999995e-20,4.2620685375200004e-20,3.8773632264200003e-20,3.4903263679800005e-20,2.85381394416e-20,2.5786913580399996e-20,5.20867675756e-20,3.3341126962e-20,2.328749483192e-20,3.9776197620399994e-20,1.168338372074e-20,1.1669394436699998e-20,7.79669430496e-21,9.43344053764e-21,3.90301024716e-21,3.7724435961200006e-21,2.36418900276e-21,1.624622186512e-21,1.330380912204e-21,1.183027120316e-21,3.41105375842e-22,2.63698004154e-22,2.564702074e-22,2.100024689138e-22,9.63162206154e-23,7.136866407740001e-23,7.0645884402e-23,7.043604514140001e-23,6.70786169718e-23,3.7677805014399994e-23,2.69760027238e-23,2.5763598107000004e-23,2.3243195432459998e-23,1.382840727354e-23,3.0823055834800002e-24,2.46444553838e-24,2.321987995906e-24,1.06901445539e-24,7.344374121e-25,1.818140615732e-25,1.8088144263720003e-25,1.3907679883099999e-25,1.131499924102e-25,9.251579845119999e-26,8.09979545916e-26,4.3483357891e-26,2.8444877548e-26,2.4481247069999994e-26,2.288646868944e-26,1.2811852633300001e-26,7.78270502092e-27,5.01515832834e-27,3.723481101979999e-27,1.3611573370920002e-27,1.068081836454e-27,8.454190654839998e-28,6.8664069163e-28,6.6542361083600005e-28,5.90580941222e-28,4.35533043112e-28,1.128002603092e-28,7.722084790079999e-29,6.09000165208e-30,1.782934250898e-30,1.195384321218e-31,6.16461116696e-32,5.012826781e-32,3.17323592974e-32,2.0997915344039997e-33,9.53369707326e-34,6.91770095778e-34,9.55234945198e-36,6.243883776519999e-37,4.777340499659999,4.777340499659999
