Fuel,U-235,Xe-135,Efficiency,Poison Fraction
0.33127,0.147023,0.000997107,0.04,0.006781979690252546
0.336682,0.144794,0.00098325,1.0,0.0067906819343342955
0.348569,0.137605,0.00100364,5.0,0.007293630318665746
0.363875,0.128939,0.00104447,7.0,0.008100497134303818
0.380045,0.120315,0.00110866,8.0,0.009214644890495782
0.399348,0.110524,0.00121609,10.0,0.011002949585610365
0.429324,0.0966348,0.00144794,15.0,0.014983629086002143
0.490057,0.0727024,0.00216694,25.0,0.029805618521534363
