Fuel,U-233,Xe-135,Efficiency,Poison Fraction
0.547551,0.0450299,0.00273984,0.01,0.060844905274051245
0.547557,0.0450096,0.00273141,0.02,0.06068505385517757
0.547359,0.0450497,0.00273159,0.04,0.060635031975795624
0.547328,0.0450337,0.00274137,0.08,0.060873745661582324
0.547461,0.0450584,0.00273914,0.16,0.06079088471849867
