time,xe136,cs135,xe134,cs133,xe131,kr86,kr84,kr83,kr85,xe132,xe133,h3,o16,xe130,rb85,n15,xe135,xe128,he3,kr82,h1,o17,h2,kr80,ba135,xe129,xe126,xe124,kr78,ar40,ar38,ar36,n14,pu238,cf249,pu239,cm244,np237,u233,bi209,pb207,cf250,cm246,pu240,u232,am241,bk249,am243,pb208,u234,pu241,sm148,nd143,ce140,eu153,u235,w182,gd157,gd156,cm248,pd105,dy160,sm151,sm149,pu242,nd142,cf251,pr141,ba136,ra226,mo95,cm250,cm247,cm245,i129,pu244,te126,am242m,u238,cm243,la139,u236,np236,th232,pa231,th230,th229,te124,pm147,ac227,i127,nd144,in115,cd111,sb123,sm147,pb206,hg204,pb204,hg202,hg201,hg200,hg199,hg198,au197,cf252,hg196,in113,rh103,ir193,tc99,ir191,sb125,pu236,re187,w186,re185,w184,w183,ta181,hf180,hf179,hf178,hf177,lu176,hf176,zr90,gd155,lu175,hf174,cd110,er170,ba134,er168,zr91,th228,er167,te125,er166,ho166m,gd154,sr86,y89,ho165,er164,dy164,dy163,er162,dy162,dy161,gd160,tb159,dy158,gd158,sm152,dy156,gd152,sm154,eu151,pd106,fe58,nd150,sm150,nd148,nd146,nd145,eu152,sm144,eu154,ce142,ba137,la138,ce138,ba138,cm242,ce136,np235,eu155,cs137,ba132,ba130,te130,te128,sn126,ba133,sn124,te123,sn122,te122,es254,sb121,te120,sn120,ge74,sn119,sn118,sn117,cd116,sn116,sn115,cd114,sn114,cd113,sn112,cd112,pd110,ag109,cd108,pd108,pd107,ag107,cd106,ru104,pd104,pd102,ru102,ru101,mo100,ru100,ru99,cs134,mo98,ru98,se74,mo97,zr96,ru96,mo96,mo94,zr94,nb94,zr93,nb93,mo92,zr92,sr88,sr90,rb87,sr87,sr84,se82,br81,se80,br79,se79,se78,se77,ge76,se76,as75,ge73,ge72,ga71,ge70,ce144,ga69,gd153,cu65,ni64,cu63,ni62,ni61,ni60,ru106,ni59,co59,ni58,fe57,fe56,mn55,fe54,cr54,cr53,cr52,cr50,ti50,ag110m,ti49,ca48,ti48,ta182,ti47,ca46,ti46,sc45,ca44,ca43,ca42,ce139,cf254,k41,k40,ca40,k39,cl37,s36,sn123,cl35,s34,s33,s32,te127m,pu237,p31,es255,si30,tb160,sn113,si29,si28,es253,al27,pa233,mg26,mg25,cm241,mg24,na23,sb124,th234,f19,cf253,pm148m,ra223,th227,nb95,co58,bk250,cm249,pu246,am244m,am244,pu243,ac225,am242,u241,u240,np239,u239,np238,u237,ra224,zr95,ra225,th233,pa232,ac226,cd115m,y91,ce141,te129m,li7,sr89,ru103,eu156,b11,eu157,sm153,pm151,pr143,pm149,pm148,nd147,b10,ce143,ba140,pr142,la140,cs136,i135,te132,be9,i131,i130,sb126,sn125,xe123,ag111,ru105,rh105,mo99,rb86,y90,li6,he4,as74,co58m,be7,te125m,pb212,te127,pb209,in113m,bi212,nb95m,pb211,rh103m,pb210,te129,bi213,pr144,rn222,bk251,tl207,fr221,bi211,xe131m,am246m,tl208,rn220,pa234m,pa234,rh106,ba137m,rn219,pr144m,pb214,bi214,fr223,tl209,in115m,nb93m,am245,bi210,po210,po218,ag110,po216,at217,sb126m,ba136m,po215,po211,y89m,po212,th231,po213,ra228,i132,os187,tl210,np240m,tc99m,po214,at218,np240,rn217,ac228,yb170,tl206,hg206,rn218,th226,ra222,fr222,i123,subtotal,total
0,1.3221522223316e-16,1.312193610112e-16,1.3028207986112e-16,1.2928621863915998e-16,1.2735307626711998e-16,8.359376257276e-17,8.160204012884e-17,8.066475897875999e-17,8.25979013508e-17,1.282903574172e-16,1.2928621863915998e-16,2.9336899997504e-18,1.5558867091328e-17,1.2635721504515997e-16,8.25979013508e-17,1.4592295905308e-17,1.312193610112e-16,1.2442407267312e-16,2.9336899997504e-18,7.96688977568e-17,9.806304032712e-19,1.6537154291723998e-17,1.9589176036671998e-18,7.773575538476e-17,1.312193610112e-16,1.2541993389508e-16,1.2249093030107998e-16,1.2055778792904e-16,7.580261301272e-17,3.8873735699568e-17,3.6928877313152e-17,3.4989876933923996e-17,1.3619866712099997e-17,2.3156702414164003e-16,2.4228717729568e-16,2.325628853636e-16,2.3742503132964005e-16,2.3057116291967997e-16,2.2670487817560003e-16,2.032728494236e-16,2.0133970705156e-16,2.4328303851764e-16,2.3935817370168e-16,2.3350016651368003e-16,2.2570901695364e-16,2.3449602773564e-16,2.4228717729568e-16,2.3642917010768e-16,2.0233556827351996e-16,2.2764215932568e-16,2.3449602773564e-16,1.4387265653728e-16,1.3901051057124e-16,1.3608150697723998e-16,1.4873480250332e-16,2.2863802054764e-16,1.7697039714947998e-16,1.5265966731928001e-16,1.5166380609731995e-16,2.4129131607371994e-16,1.0204648521495998e-16,1.5558867091328002e-16,1.4680166013128e-16,1.4486851775924e-16,2.3543330888572e-16,1.3801464934928e-16,2.4422031966772e-16,1.370773681992e-16,1.3221522223316e-16,2.1985100976564e-16,9.232219328288e-17,2.4328303851764e-16,2.4035403492364e-16,2.3836231247972e-16,1.2541993389508e-16,2.3742503132964005e-16,1.2249093030107998e-16,2.3543330888572e-16,2.3156702414164003e-16,2.3642917010768e-16,1.3514422582716e-16,2.296338817696e-16,2.296338817696e-16,2.2570901695364e-16,2.2471315573168e-16,2.2377587458159997e-16,2.2278001335964e-16,1.2049920785715998e-16,1.429353753872e-16,2.208468709876e-16,1.2342821145116e-16,1.400063717932e-16,1.1177077714704e-16,1.0790449240296e-16,1.1956192670708e-16,1.429353753872e-16,2.0034384582960001e-16,1.9841070345756e-16,1.9841070345756e-16,1.9647756108552e-16,1.9548169986355999e-16,1.9454441871348e-16,1.9354855749152e-16,1.9255269626955998e-16,1.9161541511948e-16,2.4521618088968e-16,1.9061955389751998e-16,1.09837634775e-16,1.0011334284292001e-16,1.8769055030352e-16,9.618847802696e-17,1.8575740793148e-16,1.2149506907912002e-16,2.296338817696e-16,1.8183254311551999e-16,1.8089526196544e-16,1.7989940074348e-16,1.7896211959339998e-16,1.7796625837144e-16,1.760331159994e-16,1.7503725477744e-16,1.7404139355548e-16,1.731041124054e-16,1.7210825118344e-16,1.7117097003336e-16,1.7117097003336e-16,8.746004731684e-17,1.5072652494724e-16,1.7017510881139998e-16,1.6917924758944e-16,1.06908631181e-16,1.6531296284535998e-16,1.3028207986112e-16,1.6337982047331998e-16,8.84559085388e-17,2.2184273220956e-16,1.6238395925136e-16,1.2149506907912002e-16,1.6138809802939999e-16,1.6138809802939999e-16,1.4973066372528e-16,8.359376257276e-17,8.646418609488e-17,1.6045081687931997e-16,1.5945495565736e-16,1.5945495565736e-16,1.584590944354e-16,1.5752181328531997e-16,1.5752181328531997e-16,1.5652595206335998e-16,1.5558867091328002e-16,1.5459280969131996e-16,1.5359694846936e-16,1.5359694846936e-16,1.4779752135324e-16,1.5166380609731995e-16,1.4779752135324e-16,1.4973066372528e-16,1.4680166013128e-16,1.0304234643692e-16,5.635402914856e-17,1.4580579890932e-16,1.4580579890932e-16,1.4387265653728e-16,1.4193951416524e-16,1.4094365294327999e-16,1.4779752135324e-16,1.400063717932e-16,1.4973066372528e-16,1.3801464934928e-16,1.3315250338324e-16,1.341483646052e-16,1.341483646052e-16,1.341483646052e-16,2.3543330888572e-16,1.3221522223316e-16,2.2863802054764e-16,1.5072652494724e-16,1.3315250338324e-16,1.282903574172e-16,1.2635721504515997e-16,1.2635721504515997e-16,1.2442407267312e-16,1.2249093030107998e-16,1.2928621863915998e-16,1.2049920785715998e-16,1.1956192670708e-16,1.1856606548512001e-16,1.1856606548512001e-16,2.4714932326171995e-16,1.1762878433504e-16,1.1663292311308e-16,1.1663292311308e-16,7.187774819676e-17,1.1563706189112e-16,1.1469978074104e-16,1.1370391951907998e-16,1.12766638369e-16,1.12766638369e-16,1.1177077714704e-16,1.1077491592507999e-16,1.1077491592507999e-16,1.09837634775e-16,1.0884177355304002e-16,1.0884177355304002e-16,1.06908631181e-16,1.0591276995904001e-16,1.0497548880895999e-16,1.0497548880895999e-16,1.0397962758699999e-16,1.0397962758699999e-16,1.0304234643692e-16,1.0105062399300001e-16,1.0105062399300001e-16,9.911748162095999e-17,9.911748162095999e-17,9.818020047088e-17,9.718433924892e-17,9.718433924892e-17,9.618847802696e-17,1.3028207986112e-16,9.525119687688e-17,9.525119687688e-17,7.193632826864e-17,9.425533565492001e-17,9.331805450484e-17,9.331805450484e-17,9.331805450484e-17,9.132633206092001e-17,9.132633206092001e-17,9.132633206092001e-17,9.038905091084001e-17,9.038905091084001e-17,8.939318968888e-17,8.939318968888e-17,8.55269049448e-17,8.746004731684e-17,8.453104372284001e-17,8.453104372284001e-17,8.160204012884e-17,7.96688977568e-17,7.873161660672001e-17,7.773575538476e-17,7.67398941628e-17,7.67398941628e-17,7.580261301272e-17,7.480675179076e-17,7.386947064067999e-17,7.386947064067999e-17,7.287360941872001e-17,7.094046704668e-17,6.994460582472001e-17,6.900732467464e-17,6.801146345267999e-17,1.400063717932e-16,6.70741823026e-17,1.4873480250332e-16,6.314931748664e-17,6.221203633656e-17,6.121617511459999e-17,6.022031389263999e-17,5.928303274256001e-17,5.829888753497599e-17,1.0304234643692e-16,5.732645834176799e-17,5.732645834176799e-17,5.635402914856e-17,5.5381599955351996e-17,5.4409170762144e-17,5.344259957612401e-17,5.2470170382916e-17,5.2470170382916e-17,5.1497741189708e-17,5.0525311996500004e-17,4.858631161727199e-17,4.858631161727199e-17,1.06908631181e-16,4.7613882424064e-17,4.6647311238043994e-17,4.6641453230856e-17,1.7697039714947998e-16,4.5674882044836e-17,4.4702452851628006e-17,4.4702452851628006e-17,4.373002365842e-17,4.2757594465211994e-17,4.1785165272003997e-17,4.0812736078796e-17,1.3514422582716e-16,2.4714932326171995e-16,3.9846164892775995e-17,3.8873735699568e-17,3.8873735699568e-17,3.790130650636e-17,3.5956448119944e-17,3.4984018926736e-17,1.1956192670708e-16,3.401744774071599e-17,3.3039160540320003e-17,3.20725893543e-17,3.1100160161092e-17,1.2342821145116e-16,2.3057116291967997e-16,3.0127730967884e-17,2.4814518448368e-16,2.9155301774676e-17,1.5558867091328002e-16,1.09837634775e-16,2.8188730588656e-17,2.7216301395448e-17,2.4621204211163997e-16,2.6243872202239997e-17,2.2670487817560003e-16,2.5277301016220002e-17,2.4304871823011998e-17,2.3449602773564e-16,2.3332442629803995e-17,2.2365871443783997e-17,1.2055778792904e-16,2.2764215932568e-16,1.848201267814e-17,2.4621204211163997e-16,1.4387265653728e-16,2.1692200617164e-16,2.208468709876e-16,9.232219328288e-17,5.635402914856e-17,2.4328303851764e-16,2.4228717729568e-16,2.3935817370168e-16,2.3742503132964005e-16,2.3742503132964005e-16,2.3642917010768e-16,2.1891372861556002e-16,2.3543330888572e-16,2.3449602773564e-16,2.3350016651368003e-16,2.325628853636e-16,2.325628853636e-16,2.3156702414164003e-16,2.3057116291967997e-16,2.1791786739359996e-16,9.232219328288e-17,2.1891372861556002e-16,2.2670487817560003e-16,2.2570901695364e-16,2.1985100976564e-16,1.1177077714704e-16,8.84559085388e-17,1.370773681992e-16,1.2541993389508e-16,6.824578374019999e-18,8.646418609488e-17,1.0011334284292001e-16,1.5166380609731995e-16,1.0708437139664002e-17,1.5265966731928001e-16,1.4873480250332e-16,1.4680166013128e-16,1.3901051057124e-16,1.4486851775924e-16,1.4387265653728e-16,1.429353753872e-16,9.741865953644e-18,1.3901051057124e-16,1.3608150697723998e-16,1.3801464934928e-16,1.3608150697723998e-16,1.3221522223316e-16,1.312193610112e-16,1.282903574172e-16,8.769436760436e-18,1.2735307626711998e-16,1.2635721504515997e-16,1.2249093030107998e-16,1.2149506907912002e-16,1.1956192670708e-16,1.0790449240296e-16,1.0204648521495998e-16,1.0204648521495998e-16,9.618847802696e-17,8.359376257276e-17,8.746004731684e-17,5.8509775793743994e-18,3.8932315771448e-18,7.193632826864e-17,5.635402914856e-17,6.824578374019999e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0044955407083994e-14,5.0044955407083994e-14
100,8201.2100632,7498.24920064,7463.101157512,6385.22783492,3911.9772001464,2164.533655966,1262.9863497328,746.3101157512,413.5753074728,375.38110060703997,605.7179432391999,100.05476277104,60.513214252039994,11.206367750643999,3.2611526015596,14.838332207204001,46.45399700084,1.7943076016844,0.7012034604035999,0.9864884104592,0.28300032725228,0.037215919665364,0.027942694286759995,0.006572684064936001,0.00027579497841104,2.1551608444652e-05,6.174339576151999e-06,8.90417092576e-07,5.600254871728e-07,2.8721809242764e-07,2.7286597481704003e-07,2.5851385720644e-07,1.0064056348984e-07,6.080611461144e-16,3.948296844712e-16,6.988602575284e-16,7.047182647164e-16,6.426233885236e-16,6.455523921175999e-16,6.027889396452e-16,5.922445267068e-16,5.33078654108e-16,4.8551163574144e-16,4.7432284201236e-16,4.640127493614799e-16,4.446227455691999e-16,7.785291552851999e-16,4.7285834021536e-16,4.2253805847044e-16,4.4362688434724e-16,4.627825678519999e-16,4.0461255647516e-16,4.1527412955732e-16,4.0760014014104e-16,3.3478511079419997e-16,2.6536772561639996e-16,2.5722509562508006e-16,3.0531933463856003e-16,3.0174595025387996e-16,2.5751799598448e-16,3.0613945564487997e-16,2.5148424858084e-16,2.9301751954376e-16,2.8973703551848e-16,2.7626361898608e-16,2.7602929869856e-16,2.6027125936284e-16,2.5786947641575997e-16,2.6372748360376e-16,2.5722509562508006e-16,2.1053677833672002e-16,2.4375167909268e-16,2.4041261499552e-16,2.3853805269535996e-16,2.3473034802316004e-16,2.3748361140152e-16,2.4451322002712e-16,2.3514040852631996e-16,2.3156702414164003e-16,2.3490608823879996e-16,1.8856925138171996e-16,2.296338817696e-16,2.296338817696e-16,2.264119778162e-16,2.2471315573168e-16,2.2377587458159997e-16,2.2278001335964e-16,2.0292136899231998e-16,2.6718370784468e-16,2.1891372861556002e-16,1.8036804131851998e-16,1.7017510881139998e-16,1.9993378532644002e-16,2.1575040473404001e-16,1.6917924758944e-16,1.6132951795751999e-16,2.0034384582960001e-16,1.9841070345756e-16,1.9841070345756e-16,1.9647756108552e-16,1.9548169986355999e-16,1.9454441871348e-16,1.9354855749152e-16,1.9255269626955998e-16,1.9161541511948e-16,2.2822796004448e-16,1.9061955389751998e-16,1.593377955136e-16,1.8294556448124002e-16,1.8769055030352e-16,1.9237695605392e-16,1.8575740793148e-16,2.2787647961319996e-16,2.1487170365584e-16,1.8183254311551999e-16,1.8089526196544e-16,1.7989940074348e-16,1.7896211959339998e-16,1.7796625837144e-16,1.760331159994e-16,1.7503725477744e-16,1.7404139355548e-16,1.731041124054e-16,1.7210825118344e-16,1.7117097003336e-16,1.7117097003336e-16,1.754473152806e-16,1.5658453213523998e-16,1.7017510881139998e-16,1.6917924758944e-16,1.3280102295196e-16,1.6531296284535998e-16,1.4170519387772e-16,1.6337982047331998e-16,1.4978924379716e-16,2.0204266791412e-16,1.6238395925136e-16,1.3356256388640002e-16,1.6144667810128e-16,1.6138809802939999e-16,1.5301114775055998e-16,1.6507864255783998e-16,1.5101942530664001e-16,1.6045081687931997e-16,1.5945495565736e-16,1.5945495565736e-16,1.584590944354e-16,1.5752181328531997e-16,1.5752181328531997e-16,1.5652595206335998e-16,1.5558867091328002e-16,1.5459280969131996e-16,1.5359694846936e-16,1.5359694846936e-16,1.4926202315024001e-16,1.5166380609731995e-16,1.4832474200015998e-16,1.4973066372528e-16,1.4744604092196e-16,1.2055778792904e-16,1.2659153533268e-16,1.4580579890932e-16,1.4580579890932e-16,1.4387265653728e-16,1.4193951416524e-16,1.4094365294327999e-16,1.4574721883744001e-16,1.400063717932e-16,1.464501797e-16,1.3807322942115998e-16,1.3403120446144e-16,1.341483646052e-16,1.341483646052e-16,1.341483646052e-16,2.8188730588655997e-16,1.3221522223316e-16,1.9196689555076e-16,1.4480993768736e-16,1.3233238237692e-16,1.282903574172e-16,1.2635721504515997e-16,1.2635721504515997e-16,1.2442407267312e-16,1.2249093030107998e-16,1.2694301576396e-16,1.2049920785715998e-16,1.1956192670708e-16,1.1856606548512001e-16,1.1856606548512001e-16,1.9220121583827998e-16,1.1762878433504e-16,1.1663292311308e-16,1.1663292311308e-16,1.1839032526948e-16,1.1563706189112e-16,1.1469978074104e-16,1.1370391951907998e-16,1.12766638369e-16,1.12766638369e-16,1.1177077714704e-16,1.1077491592507999e-16,1.1077491592507999e-16,1.09837634775e-16,1.0884177355304002e-16,1.0884177355304002e-16,1.06908631181e-16,1.0591276995904001e-16,1.0497548880895999e-16,1.0497548880895999e-16,1.0397962758699999e-16,1.0397962758699999e-16,1.0304234643692e-16,1.0105062399300001e-16,1.0105062399300001e-16,9.911748162095999e-17,9.911748162095999e-17,9.818020047088e-17,9.718433924892e-17,9.718433924892e-17,9.618847802696e-17,1.1880038577263998e-16,9.525119687688e-17,9.525119687688e-17,9.583699759568e-17,9.425533565492001e-17,9.331805450484e-17,9.331805450484e-17,9.331805450484e-17,9.132633206092001e-17,9.132633206092001e-17,9.132633206092001e-17,9.038905091084001e-17,9.038905091084001e-17,8.939318968888e-17,8.939318968888e-17,8.55269049448e-17,8.687424659804e-17,8.453104372284001e-17,8.453104372284001e-17,8.160204012884e-17,7.96688977568e-17,7.873161660672001e-17,7.773575538476e-17,7.67398941628e-17,7.67398941628e-17,7.580261301272e-17,7.480675179076e-17,7.386947064067999e-17,7.386947064067999e-17,7.287360941872001e-17,7.094046704668e-17,6.994460582472001e-17,6.900732467464e-17,6.801146345267999e-17,1.0977905470311999e-16,6.70741823026e-17,1.1147787678764002e-16,6.314931748664e-17,6.221203633656e-17,6.121617511459999e-17,6.022031389263999e-17,5.928303274256001e-17,5.829888753497599e-17,8.55269049448e-17,5.732645834176799e-17,5.732645834176799e-17,5.635402914856e-17,5.5381599955351996e-17,5.4409170762144e-17,5.344259957612401e-17,5.2470170382916e-17,5.2470170382916e-17,5.1497741189708e-17,5.0525311996500004e-17,4.858631161727199e-17,4.858631161727199e-17,8.101623941004e-17,4.7613882424064e-17,4.6647311238043994e-17,4.6641453230856e-17,9.671569867388001e-17,4.5674882044836e-17,4.4702452851628006e-17,4.4702452851628006e-17,4.373002365842e-17,4.2757594465211994e-17,4.1785165272003997e-17,4.0812736078796e-17,8.166062020072e-17,7.861445646295999e-17,3.9846164892775995e-17,3.8873735699568e-17,3.8873735699568e-17,3.790130650636e-17,3.5956448119944e-17,3.4984018926736e-17,6.994460582472001e-17,3.401744774071599e-17,3.3039160540320003e-17,3.20725893543e-17,3.1100160161092e-17,6.537536021808e-17,5.129856894531599e-17,3.0127730967884e-17,4.3483987356524e-17,2.9155301774676e-17,5.963451317383999e-17,6.016173382075999e-17,2.8188730588656e-17,2.7216301395448e-17,3.3695257345376004e-17,2.6243872202239997e-17,3.4720408603276e-17,2.5277301016220002e-17,2.4304871823011998e-17,2.8335180768355995e-17,2.3332442629803995e-17,2.2365871443783997e-17,3.8112194765128e-17,1.2829035741719996e-17,1.848201267814e-17,5.0238269644288e-18,2.6853104949792e-17,8.365234264464e-18,5.899013238316e-18,3.5019166969864e-17,4.2493984141752004e-17,9.191213277972e-20,3.8434385160468e-23,4.001018909404e-19,0.0,6.982744568095999e-88,8.570264516044001e-27,4.0408533582824e-18,3.0338619226652e-21,0.0,4.6272398778011995e-27,4.0730723978163986e-22,0.0,4.3648011557787997e-23,8.013753833184e-21,1.0450684823392e-18,3.1275900376732e-17,2.0901369646784e-18,0.0,1.0661573082159998e-26,5.5205859739712e-41,2.3590194946076002e-17,2.7046419186996e-17,1.6250111939512e-17,1.5933779551359998e-17,1.1792168469444e-17,2.1938236919060004e-17,1.7117097003335997e-17,1.5816619407599999e-18,1.0708437139664002e-17,3.892645776425999e-64,4.3185228989936e-32,5.329614939642399e-42,1.7767335801204e-18,3.5481949537716e-30,1.6888634723004e-19,2.5909965792524e-19,9.741865953644e-18,1.8845209123795998e-38,5.934161281444e-19,2.2594333724116e-54,8.997899040767999e-20,6.818720366832001e-19,0.0,5.1614901333468e-26,8.769436760436e-18,2.2588475716927998e-20,4.461458274380799e-75,4.472588488038e-19,9.156065234844001e-20,4.879719987604e-53,9.823878054276e-21,0.0,8.078191912252e-37,1.077873322592e-27,2.0245272841728e-18,2.2037823041255997e-20,5.8509775793743994e-18,8.476536401036e-18,1.4545431847804001e-18,0.0,1.8558166771584e-18,7.873161660672001e-19,1.197962469946e-19,2.2881376076328003e-19,5.087679242778e-20,3.6149762357148e-20,1.136453394472e-20,1.9987520525455997e-20,1.7363133305232e-20,1.6830054651124003e-20,5.533473589784799e-21,1.4463419747172e-20,1.2114358864784e-20,4.6231392727696e-21,1.6349698061708e-21,3.3250048799088e-21,2.2442025537228e-21,1.3508564575527999e-21,1.0292518629316e-21,7.650557387528001e-22,6.414517870859999e-22,2.0204266791412e-22,1.8048520146228e-22,4.2839606565844e-22,2.3777651176092e-22,8.002037818808e-23,2.0227698820164e-23,3.29512904325e-23,1.8405858584696e-23,7.668131409091999e-24,5.69691199033e-24,5.7021841967991995e-24,1.2618147482952001e-23,1.0520980909648e-23,2.7310029510455997e-24,2.9647374378468002e-24,2.2799363975695996e-24,2.5962687857215997e-24,9.033047083896e-25,1.2559567411072e-24,4.6213818706132005e-25,1.4568863876556001e-25,1.9401719806656e-26,2.0497167150811998e-26,1.4545431847804e-26,1.1417256009411999e-26,7.597835322836e-27,2.0040242590148e-27,1.0790449240295999e-27,4.330238913369599e-27,7.480675179076e-28,1.587519947948e-27,1.9928940453575996e-28,7.668131409092e-29,3.9482968447120003e-29,9.495829651748e-29,4.7701752531883994e-30,1.4580579890931998e-30,4.063113785596799e-31,3.1580516750508e-31,9.126775198903999e-32,3.921350011647199e-33,1.7556447542436e-33,7.351799020939999e-35,3.4023305747903995e-35,8.089907926627998e-43,1.5676027235088e-44,2.6431328432256e-47,3.1018148060459998e-52,39266.222181164,39266.222181164
