K_eff,Burnup (GWd/MTIHM)
1.62502328,0.0
1.59261122,4.622
1.57825932,14.892999999999999
1.56193781,26.191
1.54492748,37.489000000000004
1.5273409,48.788000000000004
1.5094604,60.086000000000006
1.4913969,71.384
1.47319312,82.682
1.45492072,93.98
1.4365232,105.279
