K_eff,Burnup (GWd/MTIHM)
1.62502328,0.0
1.6082855,4.622
1.59496406,14.892999999999999
1.58125858,26.191
1.56710414,37.489000000000004
1.55262078,48.788000000000004
1.53795348,60.086000000000006
1.52309918,71.384
1.50817252,82.682
1.49308408,93.98
1.47787033,105.279
