K_eff,Burnup (GWd/MTIHM)
1.62502328,0.0
1.60484608,4.622
1.59166007,14.892999999999999
1.57786702,26.191
1.56362607,37.489000000000004
1.54904521,48.788000000000004
1.53427228,60.086000000000006
1.51930999,71.384
1.50426527,82.682
1.48905494,93.98
1.47370915,105.279
