K_eff,Burnup (GWd/MTIHM)
1.22066046,0.0
1.19996069,0.93
1.17575226,2.995
1.14729883,5.267
1.12042468,7.539
1.09611391,9.812000000000001
1.07442534,12.084000000000001
1.05513924,14.356
1.0378479,16.628
1.02203917,18.9
1.00767661,21.171999999999997
