Burnup (GWd/MTIHM),Off-gas Eff: 0,Off-gas Eff: 5,Off-gas Eff: 10,Off-gas Eff: 12,Off-gas Eff: 15,Off-gas Eff: 20,Off-gas Eff: 40,Off-gas Eff: 60,Off-gas Eff: 80,Off-gas Eff: 100,Eff: 0 pcm,Eff: 5 pcm,Eff: 10 pcm,Eff: 12 pcm,Eff: 15 pcm,Eff: 20 pcm,Eff: 40 pcm,Eff: 60 pcm,Eff: 80 pcm,Eff: 100 pcm,5-0,10-0,12-0,15-0,20-0,40-0,60-0,80-0,100-0,10-5,12-5,15-5,20-5,40-5,60-5,80-5,100-5
0.0,1.59549074,1.59549074,1.59549074,1.59549074,1.59549074,1.59549074,1.59549074,1.59549074,1.59549074,1.59549074,37323.35920671028,37323.35920671028,37323.35920671028,37323.35920671028,37323.35920671028,37323.35920671028,37323.35920671028,37323.35920671028,37323.35920671028,37323.35920671028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.608,1.57974952,1.58592652,1.58709374,1.58733275,1.58758675,1.58785862,1.58830213,1.58846121,1.58854244,1.58859236,36698.82552013689,36945.376258668024,36991.74946024297,37001.23682321807,37011.31607453892,37022.10087192775,37039.6865236213,37045.99182500654,37049.21097355132,37051.18914206537,246.55073853113572,292.92394010608405,302.41130308117863,312.4905544020294,323.2753517908641,340.8610034844096,347.16630486965005,350.38545341443387,352.36362192848173,46.373201574948325,55.86056455004291,65.93981587089365,76.72461325972836,94.31026495327387,100.61556633851433,103.83471488329815,105.81288339734601
8.283,1.56594703,1.57160478,1.57265903,1.572875,1.57310515,1.57335101,1.5737535,1.57389731,1.57397154,1.57401654,36140.87955452746,36370.771282586706,36413.42586510949,36422.15687832791,36431.458507398565,36441.39205783458,36457.64727449375,36463.45326049258,36466.4497046751,36468.26608315056,229.89172805924318,272.54631058203086,281.2773238004447,290.57895287110296,300.5125033071163,316.7677199662867,322.57370596511464,325.570150147636,327.3865286230939,42.65458252278768,51.38559574120154,60.68722481185978,70.6207752478731,86.8759919070435,92.68197790587146,95.67842208839284,97.49480056385073
18.416,1.55355765,1.55936298,1.5604438,1.56066495,1.56090069,1.5611532,1.56156691,1.56171443,1.56178996,1.56183649,35631.61302704151,35871.24916868297,35915.66706856088,35924.747973612146,35934.425142703985,35944.787481459214,35961.75779621252,35967.80686722604,35970.903539423445,35972.81108472501,239.63614164145838,284.0540415193682,293.1349465706371,302.8121156624766,313.1744544177054,330.14476917101274,336.19384018453275,339.2905123819364,341.1980576834976,44.417899877909804,53.49880492917873,63.17597402101819,73.53831277624704,90.50862752955436,96.55769854307437,99.65437074047804,101.56191604203923
