Fuel,U-233,Xe-135,Efficiency,Poison Fraction
0.612649,0.0352722,0.0187706,0.0,0.532164140597978
0.593747,0.0367833,0.00490415,0.05,0.13332544932075155
0.592705,0.0368956,0.00281394,0.1,0.07626763082860828
0.592337,0.0369019,0.00197265,0.15,0.05345659708578691
0.592351,0.0368944,0.00151756,0.2,0.04113252959798777
0.592112,0.0369344,0.000790012,0.4,0.02138959885635072
0.5918,0.0369311,0.000534327,0.6,0.014468212428007832
0.591771,0.0369383,0.000403531,0.8,0.010924460519298398
0.591513,0.0369337,0.000324574,1.0,0.008788017447480215
